,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,アクアマリーナ,牝4,56.0,佐々木,伊坂,474(+8),美浦,2022102026,1197,シニスターミニスター,コーラルビュー,キングヘイロー,-0.33751553444263654,9,-0.28385518729544285,9,,
1,1,2,ラヴァブル,牝4,56.0,松若,松下,498(+2),栗東,2022104687,1154,ジャスタウェイ,エピックラヴ,Dansili,0.1789755138611384,6,-0.1585778260600325,6,,
2,2,3,モーニングマジック,牝4,56.0,三浦,武藤,540(+12),美浦,2022106639,1122,マインドユアビスケッツ,シャスターデイジー,アグネスタキオン,-3.3892961340307663,16,-1.0240790921267184,16,,
3,2,4,レディゴディヴァ,牝4,56.0,石橋脩,小崎,432(-10),栗東,2022106851,1077,ルヴァンスレーヴ,カヒリ,キングカメハメハ,0.37275189160159167,5,-0.1115764436492337,5,,
4,3,5,アルジェンタージョ,牝5,53.0,▲佐藤,伊藤圭,460(-2),美浦,2021103706,1207,レッドファルクス,アイシークレット,ゴールドアリュール,-2.4823269070878347,15,-0.8040893907634855,15,,
5,3,6,クインズポラリス,牝5,56.0,田辺,上原博,504(+2),美浦,2021102371,1075,シニスターミニスター,アルヴェナ,Seeking the Gold,1.0074066591255533,2,0.042362089907134956,2,,
6,4,7,ヴィンブルレー,牝4,56.0,横山武,矢野,468(+2),美浦,2022104758,1170,ナダル,グリューヴァイン,ゴールドアリュール,-0.12863548680149983,7,-0.23319033788682794,7,,
7,4,8,ホウショウマリス,牝4,56.0,武豊,井上,448(-10),栗東,2022103047,666,ドレフォン,アグネスダリム,ゴールドアリュール,0.6119958632097615,4,-0.053546680010575345,4,,
8,5,9,ドナカルナバル,牝4,56.0,江田照,高木,484(-4),美浦,2022106568,689,ディスクリートキャット,ドナリサ,サウスヴィグラス,-1.6591526228230191,13,-0.6044245514439657,13,,
9,5,10,オーロラアーク,牝7,56.0,柴田大,石栗,456(-11),美浦,2019102186,1009,クリエイター,ユニバーサルビーチ,ネオユニヴァース,0.9176436713502967,3,0.02058965012909527,3,,
10,6,11,フィドルファドル,牝4,56.0,戸崎圭,矢作,478(+10),栗東,2022104674,5386,サトノアラジン,ヴィートマルシェ,フレンチデピュティ,-1.0347708888547624,10,-0.4529777910557247,10,,
11,6,12,ベルブリエ,牝5,56.0,岩田康,尾関,468(+2),美浦,2021106639,5203,キズナ,ナギット,Smart Strike,1.201244788992563,1,0.0893784505900473,1,,
12,7,13,オカメノコイ,牝4,56.0,大野,小笠,470(-2),美浦,2022106698,1096,パイロ,クレオール,チチカステナンゴ,-1.323641002807698,12,-0.5230446116417642,12,,
13,7,14,ワイノナオミ,牝5,56.0,荻野極,畑端,468(-8),栗東,2021105973,1160,ドレフォン,ボクノナオミ,ゴールドアリュール,-0.20736687485177807,8,-0.25228701066311754,8,,
14,8,15,ヴァリオーサ,牝4,56.0,津村,武幸,478(+2),栗東,2022105711,1092,エピファネイア,ディヴィナプレシオーサ,Crocker Road,-1.1865656923707084,11,-0.4897963428896391,11,,
15,8,16,プチブール,牝5,56.0,丹内,松尾,452(+2),美浦,2021104205,1091,サトノクラウン,イシュタルキャスト,アグネスタキオン,-2.131939526283954,14,-0.7191012644030074,14,,
