,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ペンナヴェローチェ,牡5,58.0,団野,須貝,498(-4),栗東,2021104092,1180,キズナ,エンパイアブレイク,エンパイアメーカー,-1.3480235347119618,13,-0.05881421401225938,13,,
1,2,2,メイショウソウタ,牡5,58.0,菱田,岡田,526(+2),栗東,2021103263,1144,ドレフォン,メイショウオウヒ,マンハッタンカフェ,-1.3480235347119618,13,-0.05881421401225938,13,,
2,2,3,ストップヤーニング,牡4,58.0,高杉,羽月,446(+6),栗東,2022107306,1213,サンダースノー,アルトゥーナ,ハーツクライ,0.6667192831523447,2,0.009431179902797734,2,,
3,3,4,リューデスハイム,牡5,58.0,北村友,牧田,528(0),栗東,2021105508,1102,ニューイヤーズデイ,グリューヴァイン,ゴールドアリュール,-1.0870310572045596,11,-0.049973614468522,11,,
4,3,5,ゴールドダイアー,牡4,58.0,幸,平田,494(+4),栗東,2022103538,732,ゴールドドリーム,ニューコローラ,New Approach,0.28715475567405596,7,-0.003425811304346475,7,,
5,4,6,シャルクハフト,牡4,58.0,吉村,清水久,508(+2),栗東,2022104745,1216,リアルスティール,クィーンズベスト,ワークフォース,-1.0779392885945087,10,-0.049665648943257,10,,
6,4,7,ポルポラジール,牡5,58.0,田山,新谷,532(+2),栗東,2021102993,1220,シニスターミニスター,タオヤメ,ルーラーシップ,-3.0926821064588155,15,-0.11791104285831411,15,,
7,5,8,メイショウシナノ,牡6,58.0,田口,大橋,506(+4),栗東,2020106635,1208,サトノダイヤモンド,アルボナンザ,キングカメハメハ,0.6667192831523447,2,0.009431179902797734,2,,
8,5,9,ショウサンジョージ,牡4,58.0,国分優,松下,502(+8),栗東,2022102131,1125,モズアスコット,ショウサンウルル,Grand Slam,0.28715475567405596,7,-0.003425811304346475,7,,
9,6,10,タガノマカシヤ,牡4,58.0,岩田望,中村,516(+4),栗東,2022107134,1174,アメリカンペイトリオット,タガノディーバ,フジキセキ,0.6667192831523447,2,0.009431179902797734,2,,
10,6,11,フランスゴデイナ,牡8,58.0,松若,森秀,498(0),栗東,2018110117,1154,ウィルテイクチャージ,Dreamy Blues,Curlin,0.28715475567405596,7,-0.003425811304346475,7,,
11,7,12,ヒロノラメール,牡5,58.0,鮫島駿,宮地,496(-12),栗東,2021104131,1157,キズナ,トウシンハンター,エンパイアメーカー,-1.3480235347119618,13,-0.05881421401225938,13,,
12,7,13,ヒルノハンブルク,牡4,58.0,松山,武英,472(0),栗東,2022103614,1126,ナダル,グリントオブライト,ステイゴールド,0.28715475567405596,7,-0.003425811304346475,7,,
13,8,14,タイセイアディクト,牡5,58.0,坂井,池上,494(-8),美浦,2021106126,1163,リオンディーズ,スコルピオンキッス,フレンチデピュティ,0.34684569848749225,4,-0.0014038996889561349,4,,
14,8,15,メイプルタピット,牡5,58.0,藤懸,梅田,522(+6),栗東,2021103140,1138,ラニ,ディヴィナライン,オルフェーヴル,0.34684569848749225,4,-0.0014038996889561349,4,,
