,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,サンデーパーティー,セ3,55.0,荻野極,相沢,,美浦,2023100433,01160,ホッコータルマエ,ラフメイカー,スズカマンボ,-2.260019662936585,15
1,1,2,コスモシェルベット,牡4,58.0,武藤,水野,,美浦,2022106785,01169,マインドユアビスケッツ,ダンサーズブロンド,ゴールドアリュール,-1.2292812911607367,11
2,2,3,フルミネブル,牡3,55.0,津村,千葉,,美浦,2023110094,01092,Bolt d'Oro,Thundering Sky,Sky Mesa,-0.28291010000359645,2
3,2,4,アイランドピーク,牡5,58.0,小林脩,加藤和,,美浦,2021101363,01183,ユアーズトゥルーリ,ナリタアルテミス,ネオユニヴァース,-2.0883147031901155,14
4,3,5,ヤングアメリカンズ,牡4,58.0,三浦,加藤征,,美浦,2022104311,01122,ホッコータルマエ,テツナゴオ,ハーツクライ,-0.24789785520519614,1
5,3,6,ツァガーンサル,牝4,56.0,ゴンサルベ,平岩,,美浦,2022105095,05675,Not This Time,モンゴリアンチャンガ,Brilliant Speed,-0.8585835468594851,4
6,4,7,ティアップドライブ,牡4,58.0,木幡巧,奥平,,美浦,2022100182,01162,リオンディーズ,ティアップブロンド,ゴールドアリュール,-1.2662010666891879,12
7,4,8,ヘルメスギャング,セ3,53.0,◇今村,武井,,美浦,2023100729,01193,ブリックスアンドモルタル,アディクション,ハーツクライ,-0.9551793860899273,6
8,5,9,パラダイスフェイス,牡3,55.0,松山,牧,,美浦,2023104103,01126,エスポワールシチー,ステージトリック,Distorted Humor,-1.1160771555240134,10
9,5,10,アトミックブレス,牡3,55.0,戸崎圭,加藤征,,美浦,2023101661,05386,カレンブラックヒル,ストライクショット,ファルブラヴ,-1.289158699435458,13
10,6,11,カルネヴァーレ,牝5,53.0,▲佐藤,菊沢,,美浦,2021103720,01207,ダノンレジェンド,ゴールドフェスタ,Medaglia d'Oro,-0.894884453132739,5
11,6,12,オクトーバーナイン,牡3,55.0,大野,稲垣,,美浦,2023103962,01096,コパノリッキー,アロゴ,ジャスタウェイ,-0.4541121449433909,3
12,7,13,カーマンライン,セ5,58.0,江田照,小島,,美浦,2021105329,00689,ネオユニヴァース,トーコーディオーネ,エンパイアメーカー,-1.0191921587207426,7
13,7,14,ニャンタロウ,牡3,55.0,菊沢,武市,,美浦,2023104151,01161,ホッコータルマエ,シャーレ,ヘニーヒューズ,-2.302078079151892,16
14,8,15,メトロポリターナ,牝5,56.0,丸田,粕谷,,美浦,2021110040,01117,Masar,ゴールデングローブ,Shamardal,-1.0806883097217104,9
15,8,16,サムワンライクユー,牡6,58.0,嶋田,佐藤吉,,美浦,2020106974,01134,グレーターロンドン,デスティニーラブ,アグネスデジタル,-1.0551782999305204,8
