,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,シンドリームシン,牡5,58.0,高杉,武幸,492(-10),4.2,3,栗東,2021105382,1213,キズナ,アルビアーノ,Harlan's Holiday,0.3217368548496474,1,0.1097131210613331,2,-0.3788311893468445,3,1.2867316968092244,1,0.4549753341278242,0.1884983755714707
1,2,2,アスタールテニウム,牡5,58.0,富田,橋田,514(+6),94.3,10,栗東,2021101548,1168,ニューイヤーズデイ,アスターヒューモア,More Than Ready,0.0066009224124387,10,-0.0771991981280509,4,-0.8210151748299163,10,-3.263569171000789,10,0.0048063710454481,0.0083954737794292
2,3,3,サトノアイボリー,牡3,55.0,コレット,杉山晴,486(-2),5.6,4,栗東,2023105380,5691,エピファネイア,ホエールキャプチャ,クロフネ,0.0877053466253251,5,-0.1553949929506284,7,-0.2373669260623268,2,-1.306065939750995,8,0.0340369115720472,0.141373781678603
3,4,4,ラマヌジャン,牡4,55.0,▲森田,宮地,500(0),40.1,9,栗東,2022104385,1222,カリフォルニアクローム,オールザットジャズ,タニノギムレット,0.0163732500272056,9,-0.2292159407967442,8,-0.4524166178711848,7,-2.268290800904966,9,0.0130035280494192,0.0197429720049919
4,5,5,ワンダフルボンド,牡3,55.0,川田,友道,490(+10),4.0,1,栗東,2023103737,1088,キズナ,ワンダーオブリップス,Champs Elysees,0.1469840505639623,2,0.1012190748080801,3,-0.4297461800116616,4,-0.2686966901147299,4,0.0960448067778803,0.1979232943500442
5,6,6,クラウディアイ,牡4,58.0,西村淳,橋口,438(-4),11.0,5,栗東,2022100099,1171,サートゥルナーリア,モンクール,ディープインパクト,0.1076794793148743,4,-0.0834417282949107,6,-0.4404449227049773,5,0.1320347235746922,2,0.143386851593369,0.0719721070363797
6,7,7,レイデラティエラ,牡4,58.0,松若,小崎,474(+4),32.7,8,栗東,2022103070,1154,スワーヴリチャード,シウダニーニャ,Leroidesanimaux,0.0439138387282096,8,-0.7520629791973591,10,-0.5388787637233821,8,-0.6806327143749439,5,0.0636168769243038,0.0242108005321155
7,7,8,オモイヲノセテ,牝3,53.0,幸,高橋忠,458(-2),11.1,6,栗東,2023103996,732,ベンバトル,ピカロ,スズカマンボ,0.0566520843286126,7,-0.3857295042899735,9,-0.4492082931675992,6,-1.0963072622933705,7,0.0419804589815336,0.0713237096756916
8,8,9,ビヨンドザドリーム,牡6,58.0,国分優,小椋,440(-4),21.6,7,栗東,2020102736,1125,ドリームジャーニー,ワーキングプライド,ハービンジャー,0.069375287931858,6,0.1410592391584285,1,-0.097308865712291,1,-0.2075772575690797,3,0.1020981139470412,0.0366524619166748
9,8,10,ヨカオウ,牡3,53.0,△田山,谷,466(-2),3.3,2,栗東,2023102707,1220,キズナ,ヨカヨカ,スクワートルスクワート,0.1429788852178661,3,-0.0800994199908755,5,-0.7713504621904821,9,-1.0037675263057697,6,0.0460507469811332,0.2399070234545991
