,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,マイトリックスター,牝3,52.0,▲大久保,和田勇,432(-12),美浦,2023101731,1194,ダノンレジェンド,トリンカファイブ,ステイゴールド,-0.29928755779914096,6,-0.0353874196237238,6,,
1,1,2,クリソプテロン,牝3,55.0,斎藤,浜田,464(-6),栗東,2023106937,1178,クリソベリル,オーサムフェザー,Awesome of Course,-0.6496409002173147,8,-0.058323445124439696,8,,
2,2,3,アリストクラット,牝3,52.0,▲田山,田島,380(+8),美浦,2023106430,1220,ダノンバラード,ヴォカツィオーネ,カジノドライヴ,-0.8515212765865066,13,-0.07153962690406504,13,,
3,2,4,ビーチイン,牝3,52.0,▲小林美,和田勇,418(-2),美浦,2023105830,1206,ダノンプレミアム,アグアアスール,ロードカナロア,1.244679358442823,2,0.06568900887205423,2,,
4,3,5,イザベラサンライズ,牝3,53.0,△柴田裕,羽月,386(0),栗東,2023106555,1212,ダノンレジェンド,オーパスメーカー,エンパイアメーカー,-0.739041588541116,11,-0.06417609791497261,11,,
5,3,6,フローラルウェイ,牝3,52.0,▲舟山,佐藤悠,420(-4),栗東,2023101861,1221,ルヴァンスレーヴ,ローゼクヴァルツ,スペシャルウィーク,-0.6496409002173147,8,-0.058323445124439696,8,,
6,4,7,アスターリコッタ,牝3,55.0,角田和,中竹,422(+2),栗東,2023105666,1186,ミッキーアイル,アスターヒューモア,More Than Ready,-0.739041588541116,11,-0.06417609791497261,11,,
7,4,8,レザーアンドレース,牝3,52.0,▲和田陽,平田,464(-4),栗東,2023103378,1223,マインドユアビスケッツ,ガールズバンド,ディープインパクト,-0.29928755779914096,6,-0.0353874196237238,6,,
8,5,9,ブリーゼプリマベラ,牝3,52.0,▲石神道,武井,472(+2),美浦,2023101053,1209,ニューイヤーズデイ,ボカイウヴァ,Teofilo,-0.739041588541116,11,-0.06417609791497261,11,,
9,5,10,ホールドミーワンス,牝3,55.0,丸山,西園翔,502(-4),栗東,2023103379,1127,ブリックスアンドモルタル,キスミーワンス,ネオユニヴァース,-1.2563353463530889,14,-0.09804094629531195,14,,
10,6,11,シャンドラテ,牝3,55.0,国分恭,高橋康,436(+2),栗東,2023101082,1124,シャンハイボビー,トーホウシンバル,ステイゴールド,-1.4789872990093018,16,-0.11261694785037,16,,
11,6,12,ミティリーニ,牝3,55.0,鮫島駿,高野,448(0),栗東,2023107262,1157,Tapit,ミッドナイトビズー,Midnight Lute,1.032266234455384,4,0.05178329644232198,4,,
12,7,13,フレットローソ,牝3,55.0,横山琉,高橋忠,490(-4),栗東,2023103815,1192,サトノダイヤモンド,モルトアレグロ,Speightstown,1.244679358442823,2,0.06568900887205423,2,,
13,7,14,ガーネットフレア,牝3,55.0,小沢,杉山佳,440(-6),栗東,2023107075,1185,ニューイヤーズデイ,スペクトロライト,ディープインパクト,-1.2563353463530889,14,-0.09804094629531195,14,,
14,8,15,フレンズプラス,牝3,55.0,松若,宮本,414(-2),栗東,2023104539,1154,クリソベリル,ウィットウォーター,ヨハネスブルグ,1.244679358442823,2,0.06568900887205423,2,,
15,8,16,マーゴットクリュグ,牝3,55.0,古川吉,小林,452(-12),栗東,2023102909,1015,ゴールドドリーム,シャンパントパーズ,ワイルドラッシュ,0.8930750810044423,5,0.042671090396305816,5,,
