,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ソルアモール,牝3,55.0,団野,宮本,,7.1,3,栗東,2023100906,1180,ドレフォン,エスカナール,スペシャルウィーク,0.420254487075784,5,0.0426710903963058,8,-1.3181695784700191,13,-0.4098141568076148,6,0.0627506796798235,0.1081299262369028
1,1,2,タガノラヴズワン,牝3,53.0,△田山,平田,,8.1,4,栗東,2023104332,1220,ヤマカツエース,ラグタイム,ディープインパクト,0.1067589809249493,7,0.052449634696519,6,-0.25122299674987,6,-0.8835115809029306,8,0.0390745744404525,0.0975806651406197
2,2,3,クータモ,牡3,55.0,△柴田裕,大久保,,120.8,15,栗東,2023104407,1212,マクフィ,ブライトムーン,ルーラーシップ,-1.0458753545468429,16,-0.1024975090128572,16,-1.5930856857238134,16,-3.265391308893231,16,0.0036095830152008,0.0072086617491268
3,2,4,アルディメント,牡3,57.0,角田和,上村,,69.0,13,栗東,2023103192,1186,ブリックスアンドモルタル,バードオンアスク,マンハッタンカフェ,-0.8734069321434672,13,0.0429016665147868,7,-0.6109415981071761,9,-1.633586602590267,14,0.0184561373657526,0.0111910692888542
4,3,5,アズライトアスール,牡3,57.0,Ｍデムーロ,鈴木孝,,21.0,7,栗東,2023100785,5212,ミッキーアイル,エスピナアスール,フジキセキ,-0.8353746963210261,12,0.0333204300951838,10,-1.367953532358248,14,-1.44725802295837,12,0.0222362878749503,0.0115630267941196
5,3,6,アスクハッピーマン,牡3,57.0,松山,矢作,,3.7,1,栗東,2023103190,1126,サートゥルナーリア,トレノエンジェル,タイキシャトル,1.157859539071342,3,0.0218833025650432,11,-0.3751420151092525,7,-0.1992308544874426,5,0.0774593057862785,0.1739481422071916
6,4,7,サトノグロリア,牡3,57.0,西塚,友道,,8.6,5,栗東,2023106888,1200,サートゥルナーリア,ウィープノーモア,Mineshaft,0.7071307571435943,4,0.0656890088720542,3,-0.0237832084012099,2,0.2693013192868587,3,0.1237526586921072,0.078447201387557
7,4,8,ダイメイクマモト,牡3,57.0,太宰,秋山,,32.2,9,栗東,2023101607,1037,ホッコータルマエ,ダイメイムーン,アドマイヤムーン,2.3601225647126367,1,0.0656890088720542,3,-0.7067817267039628,11,0.8095604940543304,1,0.2124154571224612,0.1702471179049109
8,5,9,マカロンブルー,牝3,53.0,◇今村,佐藤悠,,3.8,2,栗東,2023104965,1193,シニスターミニスター,アスターストーリー,ゴールドアリュール,0.1976452091910328,6,0.0870761022560561,1,-1.388101603013719,15,-0.7358677890223002,7,0.0452913369679154,0.1012862600193773
9,5,10,メイショウグロリア,牝3,52.0,▲森田,飯田,,21.9,8,栗東,2023102068,1222,マジェスティックウォリアー,メーシャンス,ジャスタウェイ,-0.0802023725967448,9,0.0656890088720542,3,0.1592612444610818,1,0.0991483221936171,4,0.1043897915422752,0.0118542437652308
10,6,11,ルパピヨンブラン,牝3,55.0,長岡,杉山佳,,32.2,10,栗東,2023105228,1142,ゴールドドリーム,フューチャーベース,ディスクリートキャット,-0.0438810526301165,8,0.0656890088720542,3,-0.4128315667912285,8,-0.9188332662910926,9,0.0377184852802904,0.0824908715621733
11,6,12,マテンロウルクス,牡3,57.0,富田,藤原,,69.0,14,栗東,2023107344,1168,リオンリオン,レディアリエッタ,ディープインパクト,-0.7878581082499825,10,-0.0182515657048601,12,-0.6737886236467707,10,-1.4114310203124236,11,0.0230473903473725,0.0159394711982685
12,7,13,プシュカル,牡3,57.0,国分優,坂口,,483.2,16,栗東,2023106137,1125,シャンハイボビー,トゥルーストーリー,キンシャサノキセキ,-0.9263116893998848,15,-0.0641760979149726,14,-0.8423994425061913,12,-2.250852003607974,15,0.0099555637197036,0.0139158513765753
13,7,14,カツラコマチ,牝3,55.0,コレット,吉村,,9.1,6,栗東,2023102934,5691,ルヴァンスレーヴ,フリーダムライター,ハーツクライ,-0.820061656018574,11,-0.0353874196237238,13,-0.0400526852759097,3,-1.578579119255344,13,0.0194998046399707,0.0159712865100415
14,8,15,ラッキーヴォーグ,牡3,57.0,藤懸,牧田,,60.4,12,栗東,2023105657,1138,タリスマニック,サンタレジーナ,タニノギムレット,1.358680018361906,2,-0.0980409462953119,15,-0.227728745998797,5,0.6267519872650523,2,0.1769267054971081,0.0964049944762748
15,8,16,ピゲ,牡3,55.0,◇永島,高橋康,,40.2,11,栗東,2023105602,1187,ヘニーヒューズ,クインズアダマン,チチカステナンゴ,-0.8954796945746057,14,0.0426710903963058,8,-0.1268584954530303,4,-1.3955538517733093,10,0.023416238028337,0.0038212103827749
