,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,パシーヴ,牡4,58.0,三浦,上原博,482(+4),美浦,2022106669,1122,ニューイヤーズデイ,ローレライ,ゴールドアリュール,-0.788484500452301,11,-0.39323985571572473,11,,
1,1,2,シュレン,牝4,56.0,菊沢,千葉,394(+10),美浦,2022102380,1161,ディーマジェスティ,トウカイフィーバー,エンパイアメーカー,-1.0532981046688097,12,-0.4574716554040913,12,,
2,2,3,イラーナ,牝5,53.0,▲石神道,林,460(0),美浦,2021107166,1209,パレスマリス,イリーサ,Pure Prize,-0.05040100326550865,8,-0.21421419166475508,8,,
3,2,4,ショウナンタハティ,牡4,58.0,津村,中舘,500(-6),美浦,2022103911,1092,ドレフォン,ショウナンマシェリ,キンシャサノキセキ,-1.342715977573232,13,-0.5276713375300562,13,,
4,3,5,マックスキュー,牡4,58.0,ルメール,鹿戸,482(-6),美浦,2022104639,5339,サートゥルナーリア,イストワールファム,ローエングリン,-0.37465213386523005,9,-0.29286284618168684,9,,
5,3,6,セイラダンサー,牝4,54.0,△舟山,尾関,438(+3),美浦,2022106503,1221,レッドファルクス,テンザンジョイ,マイネルラヴ,0.32326769216728257,4,-0.12357907166831784,4,,
6,4,7,アルプスオジョー,牝5,56.0,横山琉,手塚徳,502(+4),美浦,2021100540,1192,パイロ,イザベルドスメーン,スペシャルウィーク,-3.0911955084555975,16,-0.9517733670278441,16,,
7,4,8,ペロ,牡5,58.0,丸山,浅利,502(0),美浦,2021103283,1127,シルバーステート,ラッシュカッター,Red Ransom,-0.5163759710109989,10,-0.32723863720476076,10,,
8,5,9,クニノハッピー,牡4,58.0,ゴンサルベ,田中剛,474(-6),美浦,2022105990,5675,ヘニーヒューズ,ルミナスハッピー,アグネスタキオン,0.11679589566552735,5,-0.1736597883045939,5,,
9,5,10,シュヴァルム,牝4,56.0,菅原明,尾関,460(+8),美浦,2022105761,1179,ルヴァンスレーヴ,アルスフェルト,キングカメハメハ,0.08287411334507681,6,-0.1818876780065827,6,,
10,6,11,ヘインズポイント,牡5,58.0,レーン,高木,552(-2),美浦,2021105734,5585,モーリス,フロールデセレッソ,スウェプトオーヴァーボード,0.3913970956533791,3,-0.1070539606924141,3,,
11,6,12,イズルード,牡4,57.0,☆長浜,田島,484(+10),美浦,2022101908,1214,イスラボニータ,ノアウイニング,クリプティックラスカル,0.5823447335647604,1,-0.06073870258632778,1,,
12,7,13,フォースミラクル,牡4,58.0,戸崎圭,加藤征,454(+4),美浦,2022105242,5386,ジャスタウェイ,ヴィクトリアマンボ,ヴィクトワールピサ,0.5115718217224139,2,-0.07790500909187786,2,,
13,7,14,バスターコール,セ5,58.0,北村宏,田村,496(-2),美浦,2021105668,1043,ルーラーシップ,デグラーティア,フジキセキ,-2.3362929002609722,15,-0.768668147576434,15,,
14,8,15,レイクストライプス,牡4,58.0,ディー,大竹,492(+8),美浦,2022105957,5674,American Pharoah,インファルターメ,Equal Stripes,0.007449677875808716,7,-0.2001822336998364,7,,
15,8,16,ボナーテソーロ,牡5,58.0,石橋脩,牧,476(+2),美浦,2021106361,1077,Nathaniel,エブリナイスガール,Mizzen Mast,-2.1170899940949375,14,-0.7154994397163458,14,,
