,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
201906010101,1,5,9,サニークラウド,牡3,56.0,マーフィ,0:1:12.9,,3.9,2.0,500,[東] 牧光二,1200,晴,ダート,良,2019年01月05日,未勝利,2016102697,05575,2-1,38.5
201906010101,2,7,14,リゼ,牝3,52.0,横山武史,0:1:13.0,1/2,76.2,11.0,448,[東] 田中清隆,1200,晴,ダート,良,2019年01月05日,未勝利,2016105470,01170,3-3,38.3
201906010101,3,5,10,ジョガールボニート,牡3,56.0,石川裕紀,0:1:13.2,1.1/4,5.6,3.0,454,[東] 相沢郁,1200,晴,ダート,良,2019年01月05日,未勝利,2016103647,01150,6-6,38.2
201906010101,4,3,6,ステイホット,牝3,54.0,大野拓弥,0:1:13.2,アタマ,2.4,1.0,474,[東] 杉浦宏昭,1200,晴,ダート,良,2019年01月05日,未勝利,2016105071,01096,4-4,38.4
201906010101,5,4,8,セイウンクロノス,牡3,56.0,内田博幸,0:1:13.4,1.1/4,11.8,5.0,438,[東] 奥平雅士,1200,晴,ダート,良,2019年01月05日,未勝利,2016103480,00422,14-14,37.7
201906010101,6,7,13,シゲルホタルイシ,牡3,55.0,武藤雅,0:1:13.4,クビ,8.0,4.0,482,[東] 水野貴広,1200,晴,ダート,良,2019年01月05日,未勝利,2016102562,01169,6-6,38.3
201906010101,7,8,16,ロンリーウェイ,牡3,55.0,井上敏樹,0:1:13.5,クビ,25.1,7.0,476,[東] 田島俊明,1200,晴,ダート,良,2019年01月05日,未勝利,2016100422,01151,11-11,38.1
201906010101,8,8,15,ヴォルターウルフ,牡3,55.0,木幡巧也,0:1:13.9,2.1/2,78.6,12.0,492,[東] 上原博之,1200,晴,ダート,良,2019年01月05日,未勝利,2016102479,01162,4-4,39.1
201906010101,9,2,4,セイウンメラビリア,牝3,54.0,村田一誠,0:1:14.3,2.1/2,299.7,15.0,466,[東] 中舘英二,1200,晴,ダート,良,2019年01月05日,未勝利,2016100077,01031,8-8,39.1
201906010101,10,1,1,サトノジョニー,牡3,56.0,松岡正海,0:1:14.3,アタマ,40.3,9.0,512,[東] 田中剛,1200,晴,ダート,良,2019年01月05日,未勝利,2016105991,01085,9-9,39.0
201906010101,11,6,12,コーリンベイダー,牡3,56.0,丹内祐次,0:1:14.4,クビ,271.4,13.0,484,[東] 柴田政人,1200,晴,ダート,良,2019年01月05日,未勝利,2016106311,01091,9-9,39.1
201906010101,12,3,5,サバイバルトリック,牝3,51.0,野中悠太,0:1:14.4,クビ,26.7,8.0,450,[東] 根本康広,1200,晴,ダート,良,2019年01月05日,未勝利,2016103515,01158,11-11,39.0
201906010101,13,4,7,ボルンタード,牡3,56.0,戸崎圭太,0:1:14.5,クビ,20.1,6.0,468,[東] 高橋義博,1200,晴,ダート,良,2019年01月05日,未勝利,2016100127,05386,1-2,40.1
201906010101,14,6,11,フレンドリボン,牝3,53.0,藤田菜七,0:1:14.6,3/4,71.3,10.0,444,[東] 南田美知,1200,晴,ダート,良,2019年01月05日,未勝利,2016102963,01164,16-16,38.7
201906010101,15,2,3,ギュウホ,牡3,56.0,杉原誠人,0:1:15.1,3,283.1,14.0,444,[東] 田中清隆,1200,晴,ダート,良,2019年01月05日,未勝利,2016105628,01135,14-14,39.4
201906010101,16,1,2,ツギノイッテ,牡3,56.0,西田雄一,0:1:15.7,3.1/2,340.9,16.0,464,[東] 天間昭一,1200,晴,ダート,良,2019年01月05日,未勝利,2016109047,01004,11-11,40.3
