,2022101200
peds_0,ルーラーシップ
peds_1,ブルーグラスチャッター Bluegrass Chatter(米)
peds_2,キングカメハメハ
peds_3,エアグルーヴ
peds_4,Bluegrass Cat
peds_5,Chatter Chatter
peds_6,Kingmambo (米)
peds_7,マンファス Manfath(愛)
peds_8,トニービン Tony Bin(愛)
peds_9,ダイナカール
peds_10,Storm Cat (米)
peds_11,She's a Winner
peds_12,Lost Soldier
peds_13,Bedroom Chatter
peds_14,Mr. Prospector
peds_15,Miesque
peds_16,ラストタイクーン
peds_17,Pilot Bird
peds_18,カンパラ
peds_19,Severn Bridge
peds_20,ノーザンテースト
peds_21,シャダイフェザー
peds_22,Storm Bird
peds_23,Terlingua
peds_24,A.P. Indy
peds_25,Get Lucky
peds_26,Danzig
peds_27,Lady Winborne
peds_28,Cure the Blues
peds_29,Bedroom Window
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Nureyev
peds_33,Pasadoble
peds_34,トライマイベスト
peds_35,Mill Princess
peds_36,Blakeney
peds_37,The Dancer
peds_38,Kalamoun
peds_39,State Pension
peds_40,Hornbeam
peds_41,Priddy Fair
peds_42,Northern Dancer
peds_43,Lady Victoria
peds_44,ガーサント
peds_45,パロクサイド
peds_46,Northern Dancer
peds_47,South Ocean
peds_48,Secretariat
peds_49,Crimson Saint
peds_50,Seattle Slew
peds_51,Weekend Surprise
peds_52,Mr. Prospector
peds_53,Dance Number
peds_54,Northern Dancer
peds_55,Pas de Nom
peds_56,Secretariat
peds_57,Priceless Gem
peds_58,Stop the Music
peds_59,Quick Cure
peds_60,Linkage
peds_61,Guichet
