,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,イッツソーブライト,牡3,57.0,小林脩,南田,542(-2),美浦,2023106600,1183,ストーミーシー,ピカピカ,トーセンホマレボシ,-0.7303636593731664,11,-0.6759753904726375,11,,
1,1,2,キタノトゥシャイン,牝3,55.0,柴田大,粕谷,462(0),美浦,2023104793,1009,アメリカンペイトリオット,ローザンヌ,ハーツクライ,-0.3186743963119794,10,-0.4607522387421825,10,,
2,2,3,プラチナムディスク,牝3,53.0,△長浜,小笠,446(-2),美浦,2023102383,1214,ゴールドドリーム,スノークラフト,アグネスデジタル,0.8152465465649632,3,0.1320396094699817,3,,
3,2,4,ヘイマー,牡3,54.0,▲遠藤,伊藤伸,504(-2),美浦,2023105553,1218,アドマイヤムーン,ヴァレリカ,Dynaformer,-0.14194072489683315,8,-0.3683593074909996,8,,
4,3,5,グレイシエーション,牝3,55.0,杉原,栗田,470(+2),美浦,2023106991,1135,モーリス,グレイシア,ダイワメジャー,-0.2908504711625107,9,-0.4462064310141561,9,,
5,3,6,モーゲンセン,牡3,57.0,戸崎圭,斎藤誠,518(-2),美浦,2023110008,5386,Mendelssohn,Pioneer Queen,Pioneerof the Nile,0.35431922759128126,5,-0.10892424168938354,5,,
6,4,7,ツクバヴァンガード,牡3,57.0,内田博,奥平,478(+6),美浦,2023101037,422,リーチザクラウン,キャプテンガール,キャプテンスティーヴ,2.410105252811081,1,0.9658007689686449,1,,
7,4,8,アルクノワール,牝3,55.0,木幡巧,牧,414(0),美浦,2023106717,1162,シルバーステート,グランシャルム,Dylan Thomas,-1.3424897886693303,14,-0.9959830433904746,14,,
8,5,9,ロット,牝3,55.0,嶋田,本間,426(+4),美浦,2023106586,1134,ダノンバラード,オクリモノ,ゴールドアリュール,0.41751170076797794,4,-0.0758884439092759,4,,
9,5,10,マーガレットクレア,牝3,55.0,原,黒岩,444(+6),美浦,2023100722,1184,ミスチヴィアスアレックス,マーガレットスカイ,ディープブリランテ,0.07470080236986061,6,-0.2551033242104559,6,,
10,6,11,リナシタ,牝3,55.0,丹内,清水英,438(-4),美浦,2023100290,1091,ダノンスマッシュ,エポキシ,ディープインパクト,1.088511408612204,2,0.27489717254967316,2,,
11,6,12,クリオロゴールド,牡3,57.0,横山武,高柳瑞,436(0),美浦,2023105795,1170,ロードカナロア,オースオブゴールド,オルフェーヴル,0.05339919259548679,7,-0.2662393921236276,7,,
12,7,13,ネオアカジョウ,牡3,57.0,横山和,小西,500(+10),美浦,2023100027,1140,ダノンスマッシュ,ステラグレイス,クロフネ,-1.9801302329906634,16,-1.3293290847159405,16,,
13,7,14,ポルタシャーンス,牝3,55.0,武藤,武藤,442(-6),美浦,2023106655,1169,デクラレーションオブウォー,レッドフォーチュン,クロフネ,-1.2259263783583234,13,-0.9350459561391693,13,,
14,8,15,ジャンプストリート,牡3,57.0,松岡,伊藤伸,434(+4),美浦,2023104691,1085,サトノジェネシス,シモーヌ,タイキシャトル,-0.8714757481965947,12,-0.7497460501153506,12,,
15,8,16,ステキサプライズ,牡3,57.0,木幡初,粕谷,432(-2),美浦,2023101910,1153,ゴールドシップ,ドゥモワゼル,ショウナンカンプ,-1.3476706240577245,15,-0.998691483519799,15,,
