,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,アンコ,牝3,55.0,高倉,武英,486(-10),栗東,2023101440,1130,フィレンツェファイア,ファーマペニー,ジャングルポケット,-0.020848798670233117,10,-0.5832963328440989,10,,
1,1,2,ピエナブラック,牡3,57.0,団野,荒川,478(-4),栗東,2023105583,1180,キタサンブラック,キタサンベッキー,パイロ,-0.44517254526187106,14,-0.8249331971976614,14,,
2,2,3,オフクマメ,牝3,55.0,荻野琢,松下,476(+12),栗東,2023102105,1112,アメリカンペイトリオット,オフクヒメ,キンシャサノキセキ,-1.2561701968565637,16,-1.2867667172481898,16,,
3,2,4,ショウナンアワード,牡3,54.0,▲田山,東田,440(+8),栗東,2023100604,1220,リアルスティール,ショウナンランジュ,キングカメハメハ,0.18533043006654265,8,-0.4658847980738404,8,,
4,3,5,ラカーリア,牝3,55.0,古川吉,大根田,444(-4),栗東,2023105167,1015,リオンディーズ,サウスエンピリカル,マンハッタンカフェ,-0.23855142311161992,11,-0.7072700202799428,11,,
5,3,6,モズプリフォール,牡3,54.0,▲古川奈,矢作,508(+4),栗東,2023105738,1190,モズアスコット,グランプリエンゼル,アグネスデジタル,-0.250063281885979,12,-0.7138256030854326,12,,
6,4,7,メイショウバルク,牡3,57.0,松山,安達,490(0),栗東,2023101951,1126,ディスクリートキャット,メイショウツバキ,メイショウサムソン,1.2687086570132942,2,0.15105950393872639,2,,
7,4,8,トール,牡3,55.0,◇今村,寺島,516(0),栗東,2023100060,1193,スマートオーディン,ジュピターズビコー,Singspiel,0.05691406354483032,9,-0.5390132250997435,9,,
8,5,9,アドフランマム,牡3,57.0,角田和,本田,506(0),栗東,2023105187,1186,パイロ,フィアマロッサ,アイルハヴアナザー,-0.25329512738057525,13,-0.7156660209683869,13,,
9,5,10,シュクルリー,牝3,55.0,富田,平田,426(0),栗東,2023103874,1168,ミスチヴィアスアレックス,フレンチトースト,フレンチデピュティ,0.7125749954880854,5,-0.1656382892247195,5,,
10,6,11,トリーア,牝3,55.0,鮫島駿,渡辺,448(+2),栗東,2023106282,1157,マジェスティックウォリアー,ウィッシュハピネス,ゴールドアリュール,-0.7785998758888699,15,-1.014807874987081,15,,
11,6,12,ゴディアンフィンチ,牡3,57.0,川田,安田,528(0),栗東,2023103764,1088,シスキン,カラフルデイズ,フジキセキ,0.7675050100465526,3,-0.13435765366420874,3,,
12,7,13,ゼンノトヨタマヒメ,牝3,53.0,◇永島,中村,462(+2),栗東,2023104612,1187,ロードカナロア,クーファディーヴァ,Frankel,0.6979711988951701,6,-0.17395461760538247,6,,
13,7,14,カフジクロミエ,牝3,53.0,△柴田裕,中竹,464(-2),栗東,2023110034,1212,Omaha Beach,Song of Solomon,Unbridled's Song,0.5469728761841769,7,-0.25994264329475303,7,,
14,8,15,ジューンマーチ,牡3,57.0,松若,松下,450(+4),栗東,2023101848,1154,ミッキーアイル,ヒイナヅキ,トビーズコーナー,1.5796160333328124,1,0.3281098908701514,1,,
15,8,16,キープシャイニング,牡3,57.0,吉村,長谷川,512(+24),栗東,2023103163,1216,イスラボニータ,ダイヤモンドギフト,ブライアンズタイム,0.727331593890059,4,-0.15723494579881106,4,,
