,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,リアルクィーン,牝4,52.0,▲舟山,石坂,462(+6),栗東,2022107288,1221,リアルスティール,ジェイケイオジョウ,ハービンジャー,-0.31767488034975583,8,-0.48958838132917504,8,,
1,1,2,カフェアローロ,牝5,56.0,北村宏,古賀,512(-2),美浦,2021100469,1043,ダンカーク,カフェローレル,マンハッタンカフェ,-0.11585447622468485,6,-0.38062764033573454,6,,
2,2,3,タイヨウフレア,牝4,55.0,大野,杉浦,514(+12),美浦,2022105844,1096,ドレフォン,プリマレジェンド,ヴィクトワールピサ,-1.4920914377437262,16,-1.123643688488854,16,,
3,2,4,ロフティーイデアル,牝6,56.0,佐々木,林,470(+16),美浦,2020102607,1197,サトノクラウン,ロフティーエイム,サンデーサイレンス,-0.3269206465006363,9,-0.49458007448933583,9,,
4,3,5,ネクストダンサー,牝4,55.0,横山武,伊藤圭,496(+12),美浦,2022103753,1170,ドレフォン,タイニーダンサー,サウスヴィグラス,-0.8756028677052375,14,-0.7908079095863793,14,,
5,3,6,サツキノジョウ,牝5,56.0,丹内,武井,460(+12),美浦,2021105789,1091,レイデオロ,マルシアーノ,フジキセキ,0.3979160273910214,4,-0.10324827912977669,4,,
6,4,7,レディーフランシス,牝4,55.0,横山和,和田勇,446(-2),美浦,2022105225,1140,オルフェーヴル,アンブルサイド,ウォーエンブレム,0.24415387751800563,5,-0.18626286756814653,5,,
7,4,8,ヴォンフレ,牝4,55.0,松岡,村田,486(0),美浦,2022101227,1085,ブラックタイド,ショウリノウタゲ,プリサイスエンド,-0.5672370677693861,11,-0.6243244154931697,11,,
8,5,9,リュウノタブーク,牝5,56.0,嶋田,伊坂,450(+10),美浦,2021104365,1134,オルフェーヴル,フレンズ,クロフネ,-1.2489173062240149,15,-0.9923564993877765,15,,
9,5,10,イゾラフェリーチェ,牝5,56.0,三浦,鹿戸,494(-2),美浦,2021105516,1122,サトノクラウン,ケイティーズハート,ハーツクライ,-0.20681078319966084,7,-0.42973400621080454,7,,
10,6,11,エーリアル,牝5,56.0,ルメール,西田,522(+14),美浦,2021104856,5339,リアルインパクト,サダムグランジュテ,キングカメハメハ,1.011114366708489,3,0.2278111383638703,3,,
11,6,12,ベルイストワール,牝5,56.0,杉原,宮田,566(+4),美浦,2021100606,1135,ミッキーグローリー,マイスクエアワン,Giant's Causeway,1.1613226507859309,2,0.3089070315535824,2,,
12,7,13,オーケーマヒナ,牝4,55.0,石川,相沢,458(-8),美浦,2022100432,1150,モズアスコット,ヒアーズトウショウ,フジキセキ,-0.522455685859629,10,-0.6001474122969342,10,,
13,7,14,レイバックスピン,牝4,55.0,戸崎圭,牧浦,488(+4),栗東,2022104432,5386,リアルスティール,センショウレイナ,ハービンジャー,1.6500730689885845,1,0.5727783083904497,1,,
14,8,15,コスモマルーン,牝6,56.0,吉田豊,土田,474(0),美浦,2020105350,733,ロージズインメイ,コスモキララ,タマモクロス,-0.7086069561103304,12,-0.7006485505803401,12,,
15,8,16,マフィン,牝5,54.0,△長浜,大和田,420(+10),美浦,2021101219,1214,ミッキーアイル,ティフィン,トワイニング,-0.8679736382894035,13,-0.7866889678274327,13,,
