,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,メイショウハーブス,牡3,57.0,小崎,高橋忠,470(0),栗東,2023104940,01152,リアルスティール,エイシンスイーツ,シンボリクリスエス,0.23484969959346808,13
1,1,2,ヴァンドゥーヴル,牡3,57.0,岩田望,石坂,474(0),栗東,2023105232,01174,オルフェーヴル,オメガドーヴィル,キングカメハメハ,0.6551313443303962,10
2,2,3,クリノリキオー,牡3,57.0,富田,高橋忠,530(0),栗東,2023100477,01168,リアルスティール,エアベルヘザー,エンパイアメーカー,0.8758711289414962,9
3,2,4,クリスレジーナ,牝3,55.0,鮫島駿,高野,468(0),栗東,2023102091,01157,エピファネイア,ファンディーナ,ディープインパクト,0.6077850205456017,11
4,3,5,セコンドトゥベスト,牝3,55.0,岩田康,上村,434(0),栗東,2023103460,05203,ロードカナロア,セコンドピアット,ハーツクライ,1.0056848019263824,6
5,3,6,テーオーシュテルン,牡3,57.0,松山,梅田,502(0),栗東,2023104546,01126,サトノダイヤモンド,タケノローマン,キングカメハメハ,0.43267068835674183,12
6,4,7,タガノミトゥンドゥ,牝3,52.0,▲田山,長谷川,462(0),栗東,2023104320,01220,フィエールマン,タガノグラッツェ,エンパイアメーカー,1.4705057290110872,4
7,4,8,マコトエウロペ,牝3,55.0,古川吉,昆,412(0),栗東,2023105054,01015,サートゥルナーリア,ジュデッカ,ディープインパクト,-2.5491571418058565,15
8,5,9,ベルドゥニュイ,牝3,55.0,坂井,矢作,454(0),栗東,2023105349,01163,コントレイル,エスト,キンシャサノキセキ,0.9997594610208059,7
9,5,10,ラルクアンレーヴ,牡3,57.0,武豊,清水久,472(0),栗東,2023101575,00666,コントレイル,シュガーハート,サクラバクシンオー,-1.2842539480505044,14
10,6,11,ラピス,牝3,55.0,横山典,安田,442(0),栗東,2023104405,00660,コントレイル,ファヴォーラ,Frankel,-2.822882112523614,16
11,6,12,ココプレミア,牝3,55.0,田口,中村,408(0),栗東,2023105569,01208,ワールドプレミア,ココクラッシュ,モーリス,0.9157489798461312,8
12,7,13,アージュドール,牡3,56.0,☆松本,森田,438(0),栗東,2023105211,01191,オルフェーヴル,アガラデイ,Munnings,1.7151030992235734,2
13,7,14,プレスバーン,牝3,55.0,小沢,石坂,440(0),栗東,2023105647,01185,キタサンブラック,プリオバーン,Galileo,1.651092753733346,3
14,8,15,ロードスタニング,牡3,57.0,川田,杉山晴,508(0),栗東,2023105793,01088,コントレイル,エンジェルフェイス,キングカメハメハ,1.0875676510063552,5
15,8,16,バチラ,牡3,57.0,ハマーハン,須貝,482(0),栗東,2023104937,05676,バゴ,ハッピージュエル,リンカーン,2.5872037900283043,1
16,8,17,スピルイット,牡3,57.0,西村淳,藤野,480(0),栗東,2023106825,01171,ブリックスアンドモルタル,アヴェンチュラ,ジャングルポケット,-3.1442498011252593,17
