,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,タイセイアディクト,牡5,58.0,横山武,池上,502(+2),美浦,2021106126,1170,リオンディーズ,スコルピオンキッス,フレンチデピュティ,1.140348506206793,3,0.04465132873320084,3,,
1,1,2,ギュルヴィ,牡4,58.0,武豊,大久保,516(+4),栗東,2022103267,666,Nyquist,メイディーン,Tapit,1.140348506206793,3,0.04465132873320084,3,,
2,2,3,ダカラフェスティヴ,牝4,56.0,戸崎圭,奥平,472(+2),美浦,2022104378,5386,ミッキーグローリー,ジェイケイカルミア,キングカメハメハ,1.140348506206793,3,0.04465132873320084,3,,
3,2,4,パカーラン,牡5,58.0,ディー,藤原,474(+2),栗東,2021105073,5674,イスラボニータ,ジペッサ,City Zip,1.140348506206793,3,0.04465132873320084,3,,
4,3,5,ロフティストーリー,牝4,56.0,田辺,久保田,504(-8),美浦,2022105738,1075,マインドユアビスケッツ,ロフティーエイム,サンデーサイレンス,-1.2934596567587917,13,-0.04055892942312654,13,,
5,3,6,マテンロウガイ,牡6,58.0,高杉,角田,512(+4),栗東,2020101036,1213,リアルスティール,エアベルヘザー,エンパイアメーカー,-0.5942011711835884,8,-0.016077132960884935,8,,
6,4,7,ルカランフィースト,牡5,58.0,荻野極,鹿戸,486(0),美浦,2021105040,1160,イスラボニータ,ゴージャスランチ,マンハッタンカフェ,-1.2934596567587917,13,-0.04055892942312654,13,,
7,4,8,インディゴブラック,セ7,58.0,西塚,奥村豊,516(-8),栗東,2019105143,1200,キタサンブラック,カーニバルダクス,Bernardini,0.6809723368069901,7,0.028568071810549333,7,,
8,5,9,ビップスコーピオン,牡6,58.0,大野,田島,462(+6),美浦,2020103199,1096,サトノクラウン,アソルータ,ゼンノロブロイ,-1.2934596567587917,13,-0.04055892942312654,13,,
9,5,10,ヴァナルガンド,牡6,58.0,津村,稲垣,470(-4),美浦,2020104567,1092,シビルウォー,ニホンピロルピナス,アドマイヤベガ,-1.2934596567587917,13,-0.04055892942312654,13,,
10,6,11,ノットイナフ,牡5,58.0,石橋脩,浜田,472(-10),栗東,2021106625,1077,マジェスティックウォリアー,クライミングローズ,マンハッタンカフェ,-1.2934596567587917,13,-0.04055892942312654,13,,
11,6,12,リアライズカミオン,牡4,58.0,レーン,堀,522(+10),美浦,2022105702,5585,American Pharoah,スパイスドパーフェクション,Smiling Tiger,1.140348506206793,3,0.04465132873320084,3,,
12,7,13,オメガタキシード,セ6,58.0,岩田康,井上,460(0),栗東,2020102988,5203,ハービンジャー,パーティードレス,デュランダル,-0.6914073777731974,9,-0.019480427470262008,9,,
13,7,14,アカデミア,牡4,58.0,ルメール,杉山晴,544(-2),栗東,2022105180,5339,キズナ,ロクセラーナ,キングカメハメハ,1.140348506206793,3,0.04465132873320084,3,,
14,8,15,ヤマニンエンディマ,牡6,58.0,木幡巧,辻,508(-8),美浦,2020105603,1162,サトノダイヤモンド,ヤマニンリップル,スペシャルウィーク,-1.2934596567587917,13,-0.04055892942312654,13,,
15,8,16,メイショウフジ,セ6,58.0,柴田大,和田勇,484(+2),美浦,2020106919,1009,ホッコータルマエ,メイショウミハル,ダイワメジャー,-1.2934596567587917,13,-0.04055892942312654,13,,
