,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,スムースベルベット,牝6,56.0,柴田大,手塚徳,504(0),美浦,2020106987,1009,ディスクリートキャット,ローブドヴルール,サウスヴィグラス,-1.056274535825239,13,-0.28277936158423345,13,,
1,2,2,クレイヴィンオナー,セ5,58.0,岩田康,嘉藤,528(-2),美浦,2021104576,5203,ヘニーヒューズ,スターリーウインド,ゼンノロブロイ,1.9095939570462817,2,0.19249492922633288,2,,
2,3,3,アオカミ,セ7,58.0,江田照,松山,478(-8),美浦,2019101753,689,ラブリーデイ,スイートピグレット,ブライアンズタイム,-0.8262451974881385,12,-0.24591763595258206,12,,
3,4,4,ベンダバール,牡5,58.0,国分恭,牧浦,482(+4),栗東,2021101077,1124,ドレフォン,ラヴアズギフト,Tiznow,1.889313572954549,3,0.18924503962747474,3,,
4,4,5,エイプリルインパリ,牝4,56.0,小崎,高橋忠,466(0),栗東,2022105381,1152,リオンディーズ,スノーエンジェル,スウェプトオーヴァーボード,0.023065899702594456,10,-0.10981728950598202,10,,
5,5,6,ルーフオブヘヴン,牝5,56.0,佐々木,武藤,478(+8),美浦,2021104874,1197,ドレフォン,スターズインヘヴン,ワークフォース,0.09130838035669181,8,-0.09888157314701838,8,,
6,5,7,オコタンペ,牡5,58.0,ディー,須貝,490(-8),栗東,2021105849,5674,ニューイヤーズデイ,ラーゴブルー,ハーツクライ,0.28033095510262546,7,-0.06859109655458487,7,,
7,6,8,フォーワンセルフ,牡7,58.0,原,小手川,528(+4),美浦,2019102163,1184,パイロ,フォーミー,アドマイヤマックス,0.9559643357209318,5,0.03967775507963399,5,,
8,6,9,レッドレナート,牡5,58.0,横山和,手塚徳,490(-4),美浦,2021103145,1140,レッドファルクス,マレーナ,ダイワメジャー,-0.494648089213322,11,-0.19277988529069692,11,,
9,7,10,アルジェンタージョ,牝5,53.0,▲佐藤,伊藤圭,462(-2),美浦,2021103706,1207,レッドファルクス,アイシークレット,ゴールドアリュール,1.5341444652995617,4,0.13232992482576864,4,,
10,7,11,タマモヴェナトル,牡6,56.0,△長浜,菊沢,454(+6),美浦,2020104864,1214,シニスターミニスター,プティトシャンティ,ダノンシャンティ,0.6791407596291223,6,-0.004682650354019539,6,,
11,8,12,シルフズミスチーフ,牝4,56.0,荻野極,池江,456(-8),栗東,2022110001,1160,Into Mischief,ヘヴンハズマイニッキー,マジェスティックウォリアー,0.037199672077801595,9,-0.10755238171986477,9,,
12,8,13,アイアムイチバン,牡4,58.0,横山武,奥平,520(+4),美浦,2022103183,1170,パイロ,アイアムネフライト,アグネスタキオン,2.325031203586609,1,0.2590678886142196,1,,
