,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202003010101,1,8,14,スマートラビリンス,牝3,53.0,西村淳也,0:1:50.0,,3.6,1.0,450,[西] 小崎憲,1700,晴,ダート,良,2020年04月11日,未勝利,2017100539,01171,2-2-2-2,39.7
202003010101,2,3,4,シャルドネ,牝3,54.0,鮫島克駿,0:1:50.0,クビ,27.8,9.0,450,[西] 浜田多実,1700,晴,ダート,良,2020年04月11日,未勝利,2017100373,01157,1-1-1-1,39.7
202003010101,3,7,12,デルタ,牝3,54.0,菱田裕二,0:1:50.4,2.1/2,8.5,5.0,428,[東] 高橋文雅,1700,晴,ダート,良,2020年04月11日,未勝利,2017102086,01144,7-6-3-2,39.9
202003010101,4,8,15,ハイエストプレイズ,牝3,51.0,原優介,0:1:50.4,ハナ,7.2,3.0,498,[東] 武井亮,1700,晴,ダート,良,2020年04月11日,未勝利,2017103264,01184,3-4-5-4,39.8
202003010101,5,4,6,マヤチャン,牝3,52.0,団野大成,0:1:51.0,3.1/2,8.7,6.0,422,[東] 中舘英二,1700,晴,ダート,良,2020年04月11日,未勝利,2017104296,01180,11-10-7-6,40.2
202003010101,6,5,8,レリスタット,牝3,54.0,柴田善臣,0:1:51.2,1.1/4,4.2,2.0,444,[東] 奥村武,1700,晴,ダート,良,2020年04月11日,未勝利,2017100357,00641,9-9-7-6,40.5
202003010101,7,2,2,サンバトルクリーク,牝3,51.0,秋山稔樹,0:1:51.5,1.3/4,21.2,7.0,472,[東] 蛯名利弘,1700,晴,ダート,良,2020年04月11日,未勝利,2017103150,01181,11-10-11-10,40.2
202003010101,8,5,9,リゼイエロー,牝3,53.0,菊沢一樹,0:1:51.6,クビ,25.6,8.0,488,[東] 松山将樹,1700,晴,ダート,良,2020年04月11日,未勝利,2017103029,01161,7-6-9-9,40.5
202003010101,9,7,13,マーチクイーン,牝3,52.0,菅原明良,0:1:52.0,2.1/2,7.9,4.0,454,[東] 加藤士津,1700,晴,ダート,良,2020年04月11日,未勝利,2017100900,01179,5-3-3-4,41.5
202003010101,10,3,5,トラストナオトラ,牝3,51.0,亀田温心,0:1:52.2,3/4,57.5,13.0,466,[西] 羽月友彦,1700,晴,ダート,良,2020年04月11日,未勝利,2017102040,01176,13-13-13-13,40.5
202003010101,11,1,1,スワンポール,牝3,51.0,小林凌大,0:1:52.2,アタマ,34.6,11.0,464,[西] 西園正都,1700,晴,ダート,良,2020年04月11日,未勝利,2017100375,01177,9-10-11-12,40.8
202003010101,12,6,10,ナバテア,牝3,53.0,斎藤新,0:1:52.4,1.1/4,28.2,10.0,418,[西] 高野友和,1700,晴,ダート,良,2020年04月11日,未勝利,2017103779,01178,5-6-9-10,41.3
202003010101,13,4,7,ミンミンセレーナ,牝3,54.0,水口優也,0:1:52.6,1.1/4,50.5,12.0,488,[西] 羽月友彦,1700,晴,ダート,良,2020年04月11日,未勝利,2017106138,01133,3-4-5-8,42.0
202003010101,14,6,11,ジャストザキラキラ,牝3,52.0,藤田菜七,0:1:53.2,4,68.7,14.0,422,[東] 小笠倫弘,1700,晴,ダート,良,2020年04月11日,未勝利,2017102629,01164,15-15-14-14,41.1
202003010101,15,2,3,リアトリス,牝3,54.0,杉原誠人,0:1:55.4,大,117.3,15.0,510,[東] 宮田敬介,1700,晴,ダート,良,2020年04月11日,未勝利,2017103311,01135,14-14-15-15,43.1
