,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202403010101,1,2,2,ミレニアムヒロイン,牝3,53.0,永島まな,0:1:48.0,,3.8,1.0,428,[東] 池上昌和,1700,晴,ダート,良,2024年04月06日,未勝利,2021103480,01187,1-1-1-1,39.9
202403010101,2,4,7,アパイシュナール,牝3,55.0,丸山元気,0:1:48.4,2.1/2,6.7,4.0,450,[東] 田村康仁,1700,晴,ダート,良,2024年04月06日,未勝利,2021100005,01127,6-5-4-4,40.0
202403010101,3,7,12,ドレアンティア,牝3,54.0,角田大和,0:1:48.5,1/2,6.0,3.0,454,[西] 飯田祐史,1700,晴,ダート,良,2024年04月06日,未勝利,2021107356,01186,5-5-4-5,40.0
202403010101,4,6,10,ノーブルブランカ,牝3,55.0,菱田裕二,0:1:48.6,1,5.4,2.0,418,[西] 牧浦充徳,1700,晴,ダート,良,2024年04月06日,未勝利,2021100052,01144,10-10-7-7,39.7
202403010101,5,4,6,オウケンヴィーナス,牝3,55.0,荻野極,0:1:48.7,クビ,24.7,8.0,400,[東] 宮田敬介,1700,晴,ダート,良,2024年04月06日,未勝利,2021105451,01160,12-12-7-9,39.7
202403010101,6,5,9,タガノハスビナー,牝3,55.0,城戸義政,0:1:48.7,ハナ,8.0,7.0,424,[西] 鈴木孝志,1700,晴,ダート,良,2024年04月06日,未勝利,2021106547,01147,3-3-2-2,40.5
202403010101,7,8,14,カレンウユ,牝3,55.0,団野大成,0:1:48.9,1.1/4,7.6,6.0,490,[西] 安田翔伍,1700,晴,ダート,良,2024年04月06日,未勝利,2021105001,01180,8-7-6-5,40.1
202403010101,8,6,11,アズベリー,牝3,55.0,吉田隼人,0:1:49.4,2.1/2,7.1,5.0,460,[東] 上原佑紀,1700,晴,ダート,良,2024年04月06日,未勝利,2021101732,01095,6-8-10-7,40.3
202403010101,9,7,13,フクチャンフクメイ,牝3,54.0,永野猛蔵,0:1:49.5,1/2,106.9,10.0,466,[東] 加藤征弘,1700,晴,ダート,良,2024年04月06日,未勝利,2021105219,01188,8-9-11-10,39.9
202403010101,10,8,15,キミハレモネード,牝3,52.0,水沼元輝,0:1:49.6,1,232.6,14.0,424,[東] 加藤和宏,1700,晴,ダート,良,2024年04月06日,未勝利,2021102527,01201,12-13-13-13,39.2
202403010101,11,5,8,ラインレインボー,牝3,54.0,小沢大仁,0:1:50.1,3,50.1,9.0,472,[西] 長谷川浩,1700,晴,ダート,良,2024年04月06日,未勝利,2021104446,01185,2-2-2-2,41.9
202403010101,12,1,1,マリノロマンス,牝3,54.0,秋山稔樹,0:1:50.1,アタマ,262.4,15.0,424,[東] 小野次郎,1700,晴,ダート,良,2024年04月06日,未勝利,2021101257,01181,14-13-15-14,38.9
202403010101,13,3,4,ウェルキン,牝3,55.0,杉原誠人,0:1:50.1,ハナ,222.5,13.0,422,[東] 新開幸一,1700,晴,ダート,良,2024年04月06日,未勝利,2021105294,01135,14-13-14-14,39.0
202403010101,14,3,5,ノイバラ,牝3,54.0,横山琉人,0:1:50.8,4,120.3,11.0,400,[東] 加藤和宏,1700,晴,ダート,良,2024年04月06日,未勝利,2021106320,01192,4-4-7-11,41.9
202403010101,15,2,3,スプリングカム,牝3,55.0,原田和真,0:1:51.0,3/4,161.8,12.0,424,[東] 蛯名利弘,1700,晴,ダート,良,2024年04月06日,未勝利,2021104081,01143,10-10-12-11,41.3
