,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202007010101,1,2,3,バーニングソウル,牝3,54.0,太宰啓介,0:1:26.5,,7.8,4.0,422,[西] 谷潔,1400,曇,ダート,良,2020年02月29日,未勝利,2017102984,01037,7-7,37.8
202007010101,2,1,2,ピンポンダッシュ,牝3,54.0,的場勇人,0:1:26.7,1,12.4,6.0,416,[東] 的場均,1400,曇,ダート,良,2020年02月29日,未勝利,2017103875,01108,1-1,38.7
202007010101,3,3,5,ティラミス,牝3,54.0,北村友一,0:1:27.2,3,2.7,1.0,448,[西] 安田隆行,1400,曇,ダート,良,2020年02月29日,未勝利,2017104952,01102,3-3,39.0
202007010101,4,6,11,ブロウンアウェイ,牝3,54.0,黛弘人,0:1:27.3,3/4,41.6,12.0,424,[東] 田島俊明,1400,曇,ダート,良,2020年02月29日,未勝利,2017102804,01109,2-2,39.2
202007010101,5,5,9,カナタ,牝3,54.0,長岡禎仁,0:1:27.8,3,7.0,2.0,474,[東] 奥村武,1400,曇,ダート,良,2020年02月29日,未勝利,2017103670,01142,4-5,39.4
202007010101,6,3,6,スマイルフェイス,牝3,54.0,柴山雄一,0:1:27.9,1/2,19.6,9.0,502,[東] 金成貴史,1400,曇,ダート,良,2020年02月29日,未勝利,2017102434,05243,13-12,38.4
202007010101,7,2,4,シャランドール,牝3,52.0,団野大成,0:1:28.0,1/2,7.5,3.0,460,[東] 大竹正博,1400,曇,ダート,良,2020年02月29日,未勝利,2017100372,01180,7-7,39.2
202007010101,8,6,12,シュアリーシーズ,牝3,53.0,斎藤新,0:1:28.1,1/2,19.0,8.0,448,[西] 吉村圭司,1400,曇,ダート,良,2020年02月29日,未勝利,2017102557,01178,11-12,38.9
202007010101,9,8,16,エクメディノツルギ,牝3,53.0,菊沢一樹,0:1:28.1,ハナ,20.7,10.0,428,[東] 深山雅史,1400,曇,ダート,良,2020年02月29日,未勝利,2017109160,01161,4-5,39.7
202007010101,10,7,13,ラカルマ,牝3,53.0,西村淳也,0:1:28.1,ハナ,74.4,14.0,460,[東] 杉浦宏昭,1400,曇,ダート,良,2020年02月29日,未勝利,2017106296,01171,14-14,38.2
202007010101,11,4,8,フォールクヴァング,牝3,54.0,藤岡康太,0:1:28.2,クビ,10.8,5.0,432,[西] 高橋康之,1400,曇,ダート,良,2020年02月29日,未勝利,2017105228,01116,4-3,39.9
202007010101,12,8,15,デュープス,牝3,51.0,小林凌大,0:1:28.4,1.1/2,16.8,7.0,404,[東] 星野忍,1400,曇,ダート,良,2020年02月29日,未勝利,2017103154,01177,7-9,39.7
202007010101,13,5,10,オメガラヴェリテ,牝3,54.0,鮫島克駿,0:1:29.4,6,39.9,11.0,398,[西] 安田翔伍,1400,曇,ダート,良,2020年02月29日,未勝利,2017105090,01157,11-10,40.2
202007010101,14,4,7,マターナルラヴ,牝3,54.0,中井裕二,0:1:29.4,クビ,45.6,13.0,436,[東] 尾形和幸,1400,曇,ダート,良,2020年02月29日,未勝利,2017106149,01141,10-10,40.4
202007010101,15,1,1,ショウナンラクトン,牝3,54.0,荻野極,0:1:29.5,3/4,104.4,15.0,450,[東] 奥村武,1400,曇,ダート,良,2020年02月29日,未勝利,2017103920,01160,15-15,39.2
202007010101,16,7,14,キクマツ,牝3,54.0,菅原隆一,0:1:30.7,7,281.3,16.0,404,[東] 小野次郎,1400,曇,ダート,良,2020年02月29日,未勝利,2017106769,01129,16-16,40.0
