index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202601010101,1,ダート,1000,良,未勝利,カレンブラックヒル,カレンピピ,ダイワメジャー,チャールストンハーバー,トーセンホマレボシ,カレンタントミール,サンデーサイレンス,スカーレットブーケ,Grindstone,Penny's Valentine,ディープインパクト,エヴリウィスパー,シェルゲーム,カレンママ,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Unbridled,Buzz My Bell,Storm Cat,Mrs. Penny,サンデーサイレンス,ウインドインハーヘア,ノーザンテースト,クラフテイワイフ,Swain,Chancey Squaw,エンドスウィープ,アズウィロー,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Fappiano,Gana Facil,Drone,Chateaupavia,Storm Bird,Terlingua,Great Nephew,Tananarive,Halo,Wishing Well,Alzao,Burghclere,Northern Dancer,Lady Victoria,Crafty Prospector,Wife Mistress,Nashwan,Love Smitten,Chief's Crown,Allicance,フォーティナイナー,Broom Dance,Alwasmi,Willow Flight
202601010101,2,ダート,1000,良,未勝利,フォーウィールドライブ,ルンルンキャット,American Pharoah,Funfair,キングヘイロー,ホッコーユニバース,Pioneerof the Nile,Littleprincessemma,More Than Ready,Fleuron,ダンシングブレーヴ,グッバイヘイロー,アグネスタキオン,ウイングドキャット,エンパイアメーカー,Star of Goshen,Yankee Gentleman,Exclusive Rosette,サザンヘイロー,Woodman's Girl,Distant View,Flamboyance,Lyphard,Navajo Princess,Halo,Pound Foolish,サンデーサイレンス,アグネスフローラ,Storm Cat,Winglet,Unbridled,Toussaud,Lord at War,Castle Eight,Storm Cat,Key Phrase,Ecliptical,Zetta Jet,Halo,Northern Sea,Woodman,Becky Be Good,Mr. Prospector,Seven Springs,Zilzal,Bridal Wreath,Northern Dancer,Goofed,Drone,Olmec,Hail to Reason,Cosmah,Sir Ivor,Squander,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Storm Bird,Terlingua,Alydar,Highest Trump
202601010101,3,ダート,1000,良,未勝利,インディチャンプ,マレンカヤ,ステイゴールド,ウィルパワー,ファンタスティックライト,アナステーシア,サンデーサイレンス,ゴールデンサッシュ,キングカメハメハ,トキオリアリティー,Rahy,Jood,ソヴィエトスター,イシノリード,Halo,Wishing Well,ディクタス,ダイナサッシュ,Kingmambo,マンファス,Meadowlake,What a Reality,Blushing Groom,Glorious Song,Nijinsky,Kamar,Nureyev,Veruschka,コマンダーインチーフ,ジェフォリー,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sanctus,Doronic,ノーザンテースト,ロイヤルサッシュ,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Hold Your Peace,Suspicious Native,In Reality,What Will Be,Red God,Runaway Bride,Halo,Ballade,Northern Dancer,Flaming Page,Key to the Mint,Square Angel,Northern Dancer,Special,ヴェンチア,Marie d'Anjou,ダンシングブレーヴ,Slightly Dangerous,Alydar,Jeffo
202601010101,4,ダート,1000,良,未勝利,フォーウィールドライブ,バトルムーングロウ,American Pharoah,Funfair,アドマイヤムーン,ポリリズム,Pioneerof the Nile,Littleprincessemma,More Than Ready,Fleuron,エンドスウィープ,マイケイティーズ,バチアー,スプリットザナイト,エンパイアメーカー,Star of Goshen,Yankee Gentleman,Exclusive Rosette,サザンヘイロー,Woodman's Girl,Distant View,Flamboyance,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,Desert Style,Morning Welcome,トニービン,サウンド,Unbridled,Toussaud,Lord at War,Castle Eight,Storm Cat,Key Phrase,Ecliptical,Zetta Jet,Halo,Northern Sea,Woodman,Becky Be Good,Mr. Prospector,Seven Springs,Zilzal,Bridal Wreath,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Green Desert,Organza,Be My Guest,Dawn Is Breaking,カンパラ,Severn Bridge,Danzig,Din
202601010101,5,ダート,1000,良,未勝利,ディーマジェスティ,クリノフラゴナール,ディープインパクト,エルメスティアラ,キングカメハメハ,クリノスペシャル,サンデーサイレンス,ウインドインハーヘア,ブライアンズタイム,シンコウエルメス,Kingmambo,マンファス,スペシャルウィーク,ペパーミントグラス,Halo,Wishing Well,Alzao,Burghclere,Roberto,Kelley's Day,Sadler's Wells,Doff the Derby,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,キャンペンガール,ヘクタープロテクター,ミユキカマダ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Hail to Reason,Bramalea,Graustark,Golden Trail,Northern Dancer,Fairy Bridge,Master Derby,Margarethen,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Woodman,Korveya,ダイアトム,ヤヨイカマダ
202601010101,6,ダート,1000,良,未勝利,ホークビル,カプリースレディー,Kitten's Joy,Trensa,ジャングルポケット,フェアリージェム,El Prado,Kitten's First,Giant's Causeway,Serape,トニービン,ダンスチャーマー,Fairy King,Cajo,Sadler's Wells,Lady Capulet,Lear Fan,That's My Hon,Storm Cat,Mariah's Storm,Fappiano,Mochila,カンパラ,Severn Bridge,Nureyev,Skillful Joy,Northern Dancer,Fairy Bridge,Tirol,In the Clover,Northern Dancer,Fairy Bridge,Sir Ivor,Cap and Bells,Roberto,Wac,L'Enjoleur,One Lane,Storm Bird,Terlingua,Rahy,イメンス,Mr. Prospector,Killaloe,In Reality,Ride the Trails,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Special,Nodouble,Skillful Miss,Nearctic,Natalma,Bold Reason,Special,Thatching,Alpine Niece,Meadow Mint,Darling Daisy
202601010101,7,ダート,1000,良,未勝利,Good Magic,Seasoned Warrior,Curlin,Glinda the Good,マジェスティックウォリアー,Saoirse,Smart Strike,Sherriff's Deputy,Hard Spun,Magical Flash,A.P. Indy,Dream Supreme,Cure the Blues,Apelia,Mr. Prospector,Classy 'n Smart,Deputy Minister,Barbarika,Danzig,Turkish Tryst,Miswaki,Gils Magic,Seattle Slew,Weekend Surprise,Seeking the Gold,Spinning Round,Stop the Music,Quick Cure,Cool Victor,Arbela,Raise a Native,Gold Digger,Smarten,No Class,Vice Regent,Mint Copy,Bates Motel,War Exchange,Northern Dancer,Pas de Nom,Turkoman,Darbyvail,Mr. Prospector,Hopespringseternal,Magesterial,Display Copy,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Mr. Prospector,Con Game,Dixieland Band,Take Heart,Hail to Reason,Bebopper,Dr. Fager,Speedwell,Tentam,Polar Victress,Conquistador Cielo,Street Ballet
202601010101,8,ダート,1000,良,未勝利,サートゥルナーリア,スノーエンジェル,ロードカナロア,シーザリオ,スウェプトオーヴァーボード,サイレントプレアー,キングカメハメハ,レディブラッサム,スペシャルウィーク,キロフプリミエール,エンドスウィープ,Sheer Ice,サンデーサイレンス,ジェントルスピリット,Kingmambo,マンファス,Storm Cat,サラトガデュー,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,フォーティナイナー,Broom Dance,Cutlass,Hey Dolly A.,Halo,Wishing Well,Nijinsky,Banderole,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Bird,Terlingua,Cormorant,Super Luna,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Mr. Prospector,File,Dance Spell,Witching Hour,Damascus,Aphonia,Ambehaving,Swift Deal,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Flaming Page,Hoist the Flag,Mrs. Peterkin
202601010102,1,芝,1200,良,未勝利,タワーオブロンドン,ウルド,Raven's Pass,スノーパイン,ハービンジャー,ヴェルザンディ,Elusive Quality,Ascutney,Dalakhani,シンコウエルメス,Dansili,Penang Pearl,アグネスタキオン,ウインドインハーヘア,Gone West,Touch of Greatness,Lord at War,Right Word,Darshaan,Daltawa,Sadler's Wells,Doff the Derby,デインヒル,Hasili,Bering,Guapa,サンデーサイレンス,アグネスフローラ,Alzao,Burghclere,Mr. Prospector,Secrettame,Hero's Honor,Ivory Wand,General,Luna de Miel,Verbatim,Oratorio,Shirley Heights,Delsy,Miswaki,Damana,Northern Dancer,Fairy Bridge,Master Derby,Margarethen,Danzig,Razyana,Kahyasi,Kerali,Arctic Tern,Beaune,Shareef Dancer,Sauceboat,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Lyphard,Lady Rebecca,Busted,Highclere
202601010102,2,芝,1200,良,未勝利,ハイランドリール,ハッシーナ,Galileo,Hveger,Red Runner,Xterra,Sadler's Wells,Urban Sea,デインヒル,Circles of Gold,Storm Cat,Blushing Away,Sulamani,Xalinda Bis,Northern Dancer,Fairy Bridge,Miswaki,Allegretta,Danzig,Razyana,Marscay,Olympic Aim,Storm Bird,Terlingua,Blushing Groom,スイートリベンジ,Hernando,Soul Dream,Legal Case,Wytinta,Nearctic,Natalma,Bold Reason,Special,Mr. Prospector,Hopespringseternal,Lombard,Anatevka,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,Biscay,Heart of Market,Zamazaan,Gold Vink,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Red God,Runaway Bride,Raja Baba,Away,Niniski,Whakilyric,Alleged,Normia,Alleged,Maryinsky,Executioner,Rijopita
