,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,アスクファイアモア,牡3,55.0,◇古川奈,矢作,508(-6),栗東,2023105261,1190,ブリックスアンドモルタル,ワイルドフラッパー,Ghostzapper,-0.1263422649936421,11,-0.4997959986485718,11,,
1,2,2,ルクスディグニティ,牡3,57.0,岩部,昆,456(0),栗東,2023100669,726,リオンディーズ,サトノルミナス,ディープインパクト,1.196785941778608,5,0.5132805968398796,5,,
2,2,3,エオリカドーロ,牡3,57.0,高杉,藤野,478(-4),栗東,2023104782,1213,エポカドーロ,アースウィンド,ディープスカイ,-0.11931472957136491,10,-0.4944152414219968,10,,
3,3,4,アンフルラージュ,牝3,55.0,小沢,石坂,432(+6),栗東,2023104695,1185,ルーラーシップ,スプリングノート,シンボリクリスエス,0.26249826598577597,7,-0.20207334464097204,7,,
4,3,5,ドットカモン,牡3,57.0,浜中,笹田,472(0),栗東,2023104773,1115,ノーブルミッション,サンデーアゲイン,マーベラスサンデー,0.29094386690857815,6,-0.18029346541838664,6,,
5,4,6,アウラニ,牝3,55.0,富田,武英,438(0),栗東,2023101461,1168,ジャスタウェイ,ブルーライト,ルーラーシップ,0.05379316661018385,9,-0.36187210824853977,9,,
6,4,7,プレスバーン,牝3,55.0,池添,石坂,440(0),栗東,2023105647,1032,キタサンブラック,プリオバーン,Galileo,1.7803376729348954,1,0.9600873371582529,1,,
7,5,8,マジョレルブルー,牡3,54.0,▲田山,友道,478(-4),栗東,2023103531,1220,コントレイル,ブルーミングアレー,シンボリクリスエス,1.2621617356388952,4,0.5633367337526457,4,,
8,5,9,オープンザパンドラ,牡3,57.0,斎藤,小椋,456(0),栗東,2023105573,1178,エピファネイア,アドマイヤパンドラ,ディープインパクト,1.4749151076346985,3,0.7262351291439675,3,,
9,6,10,ダノンオブアイデア,牡3,57.0,西塚,藤原,510(-6),栗東,2023103398,1200,エピファネイア,コンペティションオブアイデアズ,Speightstown,-0.9627523504697915,13,-1.1402082258910644,13,,
10,6,11,プロスト,牡3,57.0,岩田康,梅田,458(-2),栗東,2023101677,5203,アルアイン,エトヴァス,ハービンジャー,-1.9087913011942876,15,-1.8645597395946873,15,,
11,7,12,マイバレンタイン,牡3,57.0,田口,池江,512(-2),栗東,2023106283,1208,キズナ,キトゥンズクイーン,Kitten's Joy,0.08601858309407495,8,-0.3371981461543152,8,,
12,7,13,デプレ,牡3,54.0,▲舟山,杉山佳,450(+2),栗東,2023107293,1221,サートゥルナーリア,ラキシス,ディープインパクト,-0.7696463110633822,12,-0.9923531594139141,12,,
13,8,14,レゼルフォート,牝3,55.0,亀田,渡辺,428(+2),栗東,2023106935,1176,ブリックスアンドモルタル,エールデュレーヴ,ディープインパクト,1.557340451578968,2,0.7893455566880447,2,,
14,8,15,プラウドブルーベル,牡3,57.0,長岡,長谷川,452(+2),栗東,2023104919,1142,ワールドプレミア,アドマイヤジェミニ,ルーラーシップ,-1.743316751031534,14,-1.7378612132834566,14,,
