,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202310010101,1,4,8,ウェザーコック,牡3,56.0,吉田隼人,0:1:45.4,,3.5,1.0,442,[西] 岡田稲男,1700,雨,ダート,不良,2023年01月14日,未勝利,2020101850,01095,2-2-2-1,37.6
202310010101,2,6,11,カルンウェナン,牡3,55.0,角田大和,0:1:46.8,8,11.9,6.0,514,[西] 角田晃一,1700,雨,ダート,不良,2023年01月14日,未勝利,2020106309,01186,11-10-7-5,38.5
202310010101,3,1,1,ヘラクレスノット,セ3,55.0,泉谷楓真,0:1:47.2,2.1/2,61.4,11.0,464,[西] 奥村豊,1700,雨,ダート,不良,2023年01月14日,未勝利,2020103023,01182,13-9-11-10,38.4
202310010101,4,1,2,ミヤジシャルマン,牡3,53.0,今村聖奈,0:1:47.3,1/2,4.3,2.0,482,[西] 川村禎彦,1700,雨,ダート,不良,2023年01月14日,未勝利,2020101766,01193,8-8-9-10,38.7
202310010101,5,3,5,サイタブラウン,牡3,56.0,丹内祐次,0:1:47.3,クビ,7.5,4.0,468,[東] 杉浦宏昭,1700,雨,ダート,不良,2023年01月14日,未勝利,2020106479,01091,3-3-3-3,39.3
202310010101,6,5,9,サンタモニカビーチ,牡3,56.0,黛弘人,0:1:47.4,1/2,27.8,9.0,520,[東] 中野栄治,1700,雨,ダート,不良,2023年01月14日,未勝利,2020106371,01109,15-15-9-8,38.8
202310010101,7,8,16,シゲルソロソロ,牝3,54.0,和田翼,0:1:47.8,2.1/2,21.9,8.0,470,[西] 谷潔,1700,雨,ダート,不良,2023年01月14日,未勝利,2020110100,01146,6-7-7-7,39.4
202310010101,8,5,10,デルマアビセタオシ,牡3,56.0,荻野琢真,0:1:48.0,1.1/2,186.6,16.0,472,[西] 牧田和弥,1700,雨,ダート,不良,2023年01月14日,未勝利,2020102810,01112,15-15-15-13,38.6
202310010101,9,8,15,レオマニフィク,牡3,55.0,亀田温心,0:1:48.0,アタマ,5.9,3.0,468,[西] 高柳大輔,1700,雨,ダート,不良,2023年01月14日,未勝利,2020100939,01176,3-5-6-8,39.8
202310010101,10,4,7,レインボーウォリア,牡3,56.0,長岡禎仁,0:1:48.5,2.1/2,141.9,15.0,446,[東] 伊坂重信,1700,雨,ダート,不良,2023年01月14日,未勝利,2020106978,01142,13-13-14-13,39.5
202310010101,11,6,12,ドナスウェット,牝3,54.0,北村友一,0:1:48.5,アタマ,9.5,5.0,460,[西] 矢作芳人,1700,雨,ダート,不良,2023年01月14日,未勝利,2020110093,01102,3-3-3-5,40.5
202310010101,12,3,6,ドーバーファルコン,牡3,52.0,永島まな,0:1:48.5,クビ,28.5,10.0,474,[西] 牧田和弥,1700,雨,ダート,不良,2023年01月14日,未勝利,2020104774,01187,1-1-1-2,40.8
202310010101,13,2,3,スターリングナウ,牡3,56.0,古川吉洋,0:1:49.0,3,75.1,12.0,450,[西] 昆貢,1700,雨,ダート,不良,2023年01月14日,未勝利,2020110015,01015,8-10-11-12,40.2
202310010101,14,7,13,ティーティースター,牡3,56.0,藤岡康太,0:1:49.2,3/4,15.1,7.0,438,[西] 羽月友彦,1700,雨,ダート,不良,2023年01月14日,未勝利,2020100239,01116,6-5-3-3,41.2
202310010101,15,7,14,ケイツークローン,セ3,53.0,佐々木大,0:1:49.5,1.3/4,78.9,13.0,470,[東] 大江原哲,1700,雨,ダート,不良,2023年01月14日,未勝利,2020103160,01197,8-10-11-15,40.7
202310010101,16,2,4,シュハリ,牡3,55.0,小沢大仁,0:1:50.1,3.1/2,93.2,14.0,422,[西] 鈴木孝志,1700,雨,ダート,不良,2023年01月14日,未勝利,2020105031,01185,11-13-15-16,40.7
