,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202601010110,1,5,5,ボンドロア,牡4,58.0,横山武,0:2:41.0,,5,10.5,35.1,,栗東 松永幹,468(+6),芝,2600,良,２勝クラス
202601010110,2,6,7,ジュンツバメガエシ,牡6,58.0,岩田康,0:2:41.2,1,2,4.3,35.3,,栗東 友道,504(-10),芝,2600,良,２勝クラス
202601010110,3,3,3,ライフセービング,牡5,58.0,古川吉,0:2:41.4,1.1/4,10,44.6,35.3,,栗東 宮,460(-2),芝,2600,良,２勝クラス
202601010110,4,6,6,アスクデッドヒート,牡4,58.0,古川奈,0:2:41.6,1.1/2,4,4.8,35.5,,栗東 矢作,484(+4),芝,2600,良,２勝クラス
202601010110,5,4,4,レイデラルース,牡5,58.0,丹内,0:2:41.9,1.1/2,7,22.9,36.3,,美浦 西田,486(+6),芝,2600,良,２勝クラス
202601010110,6,8,10,ドッビアーコ,セ5,58.0,小沢,0:2:41.9,クビ,11,55.0,36.4,,栗東 奥村豊,556(-8),芝,2600,良,２勝クラス
202601010110,7,7,9,バースライト,牡4,58.0,浜中,0:2:42.0,3/4,3,4.6,36.3,,栗東 武幸,506(-10),芝,2600,良,２勝クラス
202601010110,8,2,2,リギーロ,牡4,58.0,佐々木,0:2:42.1,クビ,6,20.5,35.9,,美浦 栗田,478(-2),芝,2600,良,２勝クラス
202601010110,9,7,8,レイヤードレッド,牡4,58.0,長浜,0:2:42.2,3/4,8,32.6,36.4,,美浦 手塚久,490(0),芝,2600,良,２勝クラス
202601010110,10,8,11,ウェイクフィールド,牡3,55.0,横山和,0:2:42.2,クビ,1,3.2,36.4,,美浦 嘉藤,482(-4),芝,2600,良,２勝クラス
202601010110,11,1,1,ヴァイザーバルコ,セ6,58.0,石川倭,0:2:42.5,1.1/2,9,40.4,36.4,,美浦 水野,466(+2),芝,2600,良,２勝クラス
