,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,サクセスゴールド,牡3,57.0,吉田隼,久保田,478(0),17.4,8,美浦,2023106691,1095,ルヴァンスレーヴ,アドマイヤマリリン,アグネスタキオン,-0.323367640025171,8,-0.0140215476198475,12,-1.2455533444212727,12,-0.8723546884296717,7,0.0638008399663804,0.0457004362585599
1,2,2,デルマバンダイサン,牡3,57.0,松本,井上,456(+7),7.2,6,栗東,2023103424,1191,レイデオロ,シャリオドール,ヴィクトワールピサ,0.3712987834410235,6,0.0,5,-0.5267917495788533,4,-0.7694709763196349,5,0.0707144592811563,0.1104427209581864
2,3,3,ルージュリヴィエラ,牝3,55.0,横山和,嘉藤,402(-8),7.9,4,美浦,2023105608,1140,ニューイヤーズデイ,ビキニパレード,キングカメハメハ,0.720559773001885,3,0.0,5,-0.7093230397988233,8,-0.2699952202562385,4,0.1165273284020364,0.1006566570758154
3,3,4,ロジクリスエス,セ3,57.0,黛,新開,480(+2),42.2,10,美浦,2023104684,1109,ロジユニヴァース,ロジマジェスティ,エピファネイア,-0.9580931098702692,11,0.0047170436322522,1,-0.3106335828477827,1,-1.801869867936149,12,0.0251850654099936,0.0188433078412071
4,4,5,マスカルポーネ,牝3,55.0,丹内,水野,440(-2),15.5,8,美浦,2023104632,1091,リオンディーズ,ベーリーオクルス,キズナ,0.5392813634510962,4,-0.0140215476198475,12,-2.237760706147262,14,-0.0364483080375234,3,0.1471824150633218,0.0513024252192865
5,4,6,キヨタリート,牡3,57.0,落合玄,小崎,508(-6),49.1,11,栗東,2023102546,5578,キズナ,ニコーズステージ,エンパイアメーカー,-1.1244110887423535,13,0.0,5,-0.5249669787123742,3,-2.66001484331666,14,0.0106771527440996,0.0161952666170864
6,5,7,キセログラフィカ,牡3,57.0,佐々木,大和田,510(+8),13.5,7,美浦,2023105682,1197,ナダル,バニーテール,カネヒキリ,-0.3989123750938558,9,-0.0140215476198475,12,-1.5877612569487909,13,-1.2714442421776435,8,0.0428059367522547,0.0589027845110327
7,5,8,トーレス,牡3,57.0,古川吉,秋山,462(-2),102.8,14,栗東,2023100645,1015,シルバーステート,ロイヤルライン,クロフネ,-1.1500066836385676,14,0.0,5,-0.6093642953610104,6,-2.224948150547528,13,0.0164969067521206,0.0077352878492115
8,6,9,ブレイズランナー,牡3,56.0,☆長浜,蛯名正,480(+2),4.9,2,美浦,2023103577,1214,アルアイン,ラヴファンシフル,ハービンジャー,1.7763914113453154,1,0.0,5,-0.4670715423387839,2,0.0705950389653504,2,0.1638114519625481,0.1622831818161106
9,6,10,ドゥブルヴェ,牝3,51.0,★河原田,池添,476(-10),59.6,13,栗東,2023106953,1204,ルヴァンスレーヴ,カンデラ,ダイワメジャー,-0.9702577835768692,12,-0.0064907629733172,10,-1.0627941943606336,11,-1.6460556889037343,10,0.0294314948807187,0.013342073672801
10,7,11,ホウオウファラオ,牡3,57.0,岩田康,奥村武,476(0),5.7,3,美浦,2023105365,5203,American Pharoah,マールボロロード,The Gurkha,0.2243765341276051,7,-0.0140215476198475,12,-0.9194864686000146,10,-1.751152529754186,11,0.0264953306228901,0.1395065948945512
11,7,12,スマートコーラル,牝3,54.0,☆舟山,石坂,498(+8),6.2,4,栗東,2023106001,1221,マジェスティックウォリアー,スマートサクソン,ドリームジャーニー,0.5258091147132251,5,0.0,5,-0.572289914469055,5,-0.7963492315026748,6,0.0688390941724092,0.1282560630482165
12,8,13,ニシノモリミチ,牡3,57.0,横山武,高木,484(+2),6.0,3,美浦,2023100362,1170,ダノンプレミアム,ポークチョップ,ゴールドヘイロー,1.7188559139877768,2,0.0,5,-0.6132209169816153,7,0.2063428681511794,1,0.1876284940807012,0.1325312651498237
13,8,14,ダイユウアドバンス,牝3,55.0,斎藤,松永康,510(+10),55.6,12,美浦,2023106308,1178,クリソベリル,ニュアージュドール,ディープスカイ,-0.951524213120842,10,0.0,5,-0.8901410059196692,9,-1.613545881876311,9,0.0304040299093687,0.0143019350881104
