,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,アルデキングダム,牡3,55.0,横山典,村田,,23.6,7,美浦,2023102160,660,アニマルキングダム,タキオンメーカー,エンパイアメーカー,0.8640851817941843,3,-0.0876430133937287,9,-0.1878379095590888,15,-1.41795507075564,10,0.0474286533391092,0.1356228587687021
1,2,2,メリーサウンド,牝4,56.0,大野,小笠,,402.4,15,美浦,2022105516,1096,オルフェーヴル,マサノミネルバ,ラムタラ,-1.1640004804386033,14,-0.0876430133937287,9,-0.1416632344816908,14,-1.173130879606994,8,0.0605852060108128,0.0057732674367629
2,2,3,ソナタン,牡4,58.0,津村,和田勇,,80.4,10,美浦,2022105241,1092,レッドファルクス,ヴァイオリンソナタ,ディープインパクト,-0.1418332948592416,6,0.0732328215386505,3,-0.0500555076319013,6,-1.6597672302300994,15,0.0372411520374339,0.0879313040368508
3,3,4,ジーティーブラック,牡3,55.0,菊沢,菊沢,,21.1,5,美浦,2023106052,1161,キタサンブラック,マイウェイアムール,ロードカナロア,-0.1446425368295294,7,-0.0876430133937287,9,-0.1224754660613792,11,-0.9212204209609504,4,0.07794170665319,0.0470691098079613
4,3,5,ノアチュロス,牝4,56.0,杉原,中舘,,3.9,3,美浦,2022102349,1135,リオンディーズ,ナルハヤ,サクラプレジデント,-0.0222472329584939,5,-0.1633161854453566,14,0.006497866004045,2,-0.4342520539006148,1,0.126840394989758,0.0052128655813377
5,4,6,サムシングニュー,牡3,53.0,△石神道,鹿戸,,33.5,8,美浦,2023102364,1209,エイシンフラッシュ,ウェディングベール,タートルボウル,-0.2991511631942793,10,-0.0876430133937287,9,-0.0381009588484347,4,-1.5904672737824392,14,0.0399134892763564,0.0762071301652706
6,4,7,イサチルシーキング,牡3,55.0,木幡巧,辻,,3.2,2,美浦,2023107394,1162,アメリカンペイトリオット,シーキングドーラ,More Than Ready,1.869183084886601,2,-0.0876430133937287,9,-0.1314751884537151,13,-0.9706835902089928,6,0.0741802563201083,0.1667030972365296
7,5,8,スーパーホース,セ4,58.0,石川,堀内,,201.2,13,美浦,2022100485,1150,ディーマジェスティ,エペルネ,ルーラーシップ,-0.2210983855396409,8,0.1048278148475494,1,0.1128505307424784,1,-0.531974393030373,2,0.115031640420759,0.0055800199911809
8,5,9,キングプロフィット,牡5,55.0,▲石田,天間,,67.0,9,美浦,2021107012,1203,キンシャサノキセキ,サパス,Kingmambo,-0.8228477119740182,13,-0.1633161854453566,14,-0.0553667335215539,7,-0.8659943594104668,3,0.0823671966079118,0.0036207007544585
9,6,10,ノーウェアマン,牡3,55.0,田辺,浅利,,2.6,1,美浦,2023106694,1075,シルバーステート,サトノアスカ,Giant's Causeway,-0.2473175101992731,9,0.0732328215386505,3,-0.1021001143030498,10,-1.5356347668709245,12,0.042163159864565,0.0769398910322444
10,6,11,エアトベーレ,牝3,53.0,嶋田,手塚久,,11.1,4,美浦,2023100964,1134,レイデオロ,マウレア,ディープインパクト,2.199986788009606,1,0.0947012079608347,2,-0.062064863345051,9,-0.97541471322016,7,0.0738301293025423,0.1860871783105447
11,7,12,ウインドワンピース,牡6,58.0,野中,新開,,201.2,14,美浦,2020103901,1158,ヴァンセンヌ,シーデイライト,ヘニーヒューズ,-1.20221957528637,15,-0.0876430133937287,9,-0.0569568674449982,8,-1.189569617018739,9,0.0595974030792385,0.0045620003804751
12,7,13,カイトヴィント,牡4,58.0,柴田大,和田雄,,134.1,12,美浦,2022102991,1009,ルヴァンスレーヴ,ハートフルデイズ,キングカメハメハ,-0.6775429909941263,12,-0.0296809186284518,5,-0.0423086004488926,5,-0.9691513234209044,5,0.0742940073894365,0.0200545079382291
13,8,14,リポジノ,牝4,56.0,小崎,秋本,,100.6,11,美浦,2022104301,1152,モズアスコット,レガリニ,ハードスパン,-0.6043060406225464,11,-0.0876430133937287,9,-0.1299937827085494,12,-1.4283481600287524,11,0.046938275793712,0.0516241849506672
14,8,15,ヘルヴェティオス,牡4,58.0,坂井,金成,,22.3,6,美浦,2022104619,1163,ドレフォン,アルミレーナ,ディープインパクト,0.6139518682057287,4,-0.1633161854453566,14,-0.0059355310917135,3,-1.5479443827795076,13,0.0416473289150657,0.1270118836087845
