,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,クラウンテック,牡4,58.0,木幡育,松永康,,194.4,15,美浦,2022101291,1167,アドマイヤマーズ,ニアメ,Pivotal,-0.1263350735022305,9,-0.8505970673125166,14,-0.6362410632092725,12,0.1058273506452662,3,0.1138027844228769,0.0027400299524864
1,1,2,ロスパレドネス,牡3,55.0,坂井,木村,,3.0,1,美浦,2023106852,1163,ドレフォン,アロマティコ,キングカメハメハ,1.0199337024279531,3,-0.6256971854614924,10,-0.4665813073167232,7,-0.5723166220062508,4,0.0577615319220622,0.1355153796839913
2,2,3,スイートオレンジ,牝4,56.0,菊沢,中川,,9.2,5,美浦,2022103494,1161,ゴールドシップ,ヴィーナスベルト,コンデュイット,-0.9262049986418912,14,-0.0464169328214934,4,-0.3864992489331468,6,-1.1702600407437267,13,0.0317654619609047,0.0312320601615448
3,2,4,ジャグアール,牡5,58.0,石橋脩,矢野,,6.9,2,美浦,2021102717,1077,ハービンジャー,シルクアイリス,ディープインパクト,-0.8324714030417543,11,-0.6653651325091196,13,-0.5002665802324381,9,-1.1657024454840106,12,0.031910566492451,0.0373617168287639
4,3,5,ポッドロルフ,牡4,58.0,三浦,小野,,48.6,11,美浦,2022100700,1122,モズアスコット,グリエルマ,ロードカナロア,-0.9132208817912008,13,-1.040909027553309,15,-0.6663630331790186,13,-1.3076261820167587,16,0.0276883973280231,0.0361783140332827
5,3,6,ミッドセンチュリー,牡4,58.0,嶋田,松山,,48.6,12,美浦,2022103308,1134,トゥザグローリー,アウグスタ,エイシンフラッシュ,-0.6910503553772401,10,-0.4326054579449724,9,-0.9371926248697408,15,-0.9415942532205864,8,0.039926704479102,0.0388126572881334
6,4,7,リスレジャンデール,牝3,53.0,杉原,栗田,,11.4,7,美浦,2023107320,1135,エピファネイア,リリーズキャンドル,Style Vendome,0.7533836141074665,5,-0.6322239088354634,11,-0.4821211319311818,8,-1.1425421279001224,10,0.032658250221827,0.1427751321670622
7,4,8,アメテュストス,牡3,55.0,戸崎圭,加藤士,,7.7,4,美浦,2023103814,5386,サートゥルナーリア,メガン,ディープインパクト,1.7825548551648849,2,-1.1314256332195052,16,-1.2587287288881224,16,-0.9569513153373927,9,0.0393182317336096,0.2050104461886022
8,5,9,モウエエデショー,牡3,55.0,野中,萱野,,21.6,8,美浦,2023105433,1158,ダノンプレミアム,フルオブドリームズ,Dream Ahead,-0.0657308771429289,8,-0.054111094370486,5,-0.2024142150156182,4,-0.8859004232049305,7,0.0422134637020654,0.0783863470721126
9,5,10,インヴェスター,セ5,58.0,菅原隆,佐藤吉,,194.4,16,美浦,2021101647,1129,バゴ,ゴールデンチャンス,ステイゴールド,1.9361332380559089,1,0.5108152731708293,1,-0.0921947936385784,2,0.9079462307931364,1,0.253809978076224,0.0007996207022057
10,6,11,アレクレア,牝4,56.0,松岡,蛯名利,,48.6,13,美浦,2022104851,1085,オルフェーヴル,スターズアンドクラウズ,マクフィ,-0.9491075364985542,15,0.1634388294086957,2,-0.1733529623791356,3,-0.6390318426570969,5,0.0540336929644496,0.0074306760235645
11,6,12,ミエノストロング,牡3,55.0,石川,上原佑,,64.8,14,美浦,2023105257,1150,シスキン,リセエンヌ,ディープインパクト,0.1742466974542438,6,-0.6353233054170714,12,-0.8924542097945765,14,-0.876764422659555,6,0.0426008930118855,0.0940636164865351
12,7,13,ピエナフェーヴル,牡4,58.0,田辺,萱野,,6.9,3,美浦,2022101175,1075,オルフェーヴル,ピエナフラッシュ,エイシンフラッシュ,-1.0837011162678163,16,-0.2585713317839305,7,-0.5692429336186687,11,-1.2073467672598124,15,0.0306089628962332,0.0218453754135395
13,7,14,コズミックボックス,牝3,53.0,武藤,中舘,,32.4,10,美浦,2023107353,1169,ブリックスアンドモルタル,レーヴデトワール,ゼンノロブロイ,0.8345522760612946,4,0.1555562511991045,3,-0.5542268064877315,10,0.3010621545225987,2,0.1383382527471798,0.0425287627731674
14,8,15,トーセンブリラーレ,牡3,55.0,津村,小笠,,9.7,6,美浦,2023105943,1092,トーセンレーヴ,トーセンガーネット,アグネスデジタル,-0.0295569981502603,7,-0.276818454938885,8,0.4902584379713548,1,-1.1577769509904094,11,0.0321644783709832,0.0908569022881305
15,8,16,コスモアチーブ,牡4,56.0,△石神道,相沢,,21.6,9,美浦,2022106792,1209,ゴールドシップ,パフォーム,マツリダゴッホ,-0.8834251428578783,12,-0.1994213799438436,6,-0.2477424076906769,5,-1.1818843051788714,14,0.0313983496701222,0.0344629629368771
