,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,レストプレドゥモア,牝4,56.0,小沢,小林,,9.1,5,栗東,2022101418,1185,モーリス,ジェラスキャット,Tapit,-0.2813334262008861,5,-1.1673518127727645,9,-0.69523515980029,7,-1.208483464107124,8,0.0361757331425354,0.1196913307725243
1,2,2,プレザントトーン,牝3,53.0,佐々木,秋本,,54.8,9,美浦,2023103809,1197,ルヴァンスレーヴ,フィーリングトーン,ワイルドラッシュ,-1.0958015295184214,10,-0.3195114489530178,4,0.4831043264877088,1,-1.6594375965201622,10,0.0230446676999286,0.0050563172520549
2,3,3,イングラム,牡3,54.0,☆舟山,千田,,4.5,2,栗東,2023102427,1221,モズアスコット,ヤマトサクラコ,ディープインパクト,0.9118333052806676,3,-0.1980530422971918,3,0.3267176174847913,2,0.4277894686934733,2,0.1857982619021773,0.1572415521913555
3,4,4,ワイドデコラシオン,牡4,58.0,横山武,辻野,,6.0,3,栗東,2022103306,1170,ミッキーアイル,リュヌドサーブル,Medicean,0.932421012130636,2,-0.9298451798425056,7,-0.2707006896527139,6,0.3715963685068518,3,0.1756456075344085,0.1706238119523219
4,5,5,グレイトソン,牡3,52.0,▲和田陽,鈴木孝,,6.8,4,栗東,2023105059,1223,カリフォルニアクローム,デンファレ,フジキセキ,2.0420356684815637,1,0.7867999175206258,1,-0.0100465655483717,4,0.9709874132707376,1,0.3198523286272613,0.2004829790439783
5,6,6,キャンドルマス,牡5,58.0,武豊,小崎,,2.4,1,栗東,2021101624,666,パイロ,アプト,アドマイヤムーン,0.1341784056886026,4,-0.7881318636890827,6,0.2633180531091983,3,-1.1386736918597096,7,0.0387913898574176,0.1822572536763439
6,7,7,グッバイウェーブ,牝4,56.0,丹内,中川,,36.5,8,美浦,2022102492,1091,ミスターメロディ,トーワクリステル,ディープインパクト,-0.6345143978285789,7,-1.3005924504978217,10,-1.3377361340013485,10,-0.3454474033508227,4,0.0857490150447046,0.0147143470857965
7,7,8,フレンズプラス,牝3,53.0,荻野琢,宮本,,18.2,7,栗東,2023104539,1112,クリソベリル,ウィットウォーター,ヨハネスブルグ,-0.4784056196702492,6,0.0576977239749971,2,-1.3142131819655596,9,-0.8709602821676483,6,0.0506992805825985,0.0742529552014734
8,8,9,メイショウハッブル,牡5,54.0,★河原田,石橋,,10.9,6,栗東,2021102550,1204,グレーターロンドン,メイショウルナ,スタチューオブリバティ,-0.8850920737683945,9,-0.4533519334939059,5,-0.824542920285908,8,-1.3280286197388738,9,0.0320995940369785,0.0290555042092722
9,8,10,タイセイモノリス,牡3,55.0,横山和,栗田,,54.8,10,美浦,2023100655,1140,ゴールドドリーム,マイネレーヌ,マイネルラヴ,-0.6453213445949378,8,-1.0313432188025384,8,-0.1527994647969496,5,-0.8428605494127814,5,0.0521441215719894,0.0466239486148786
