,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,コスモシグルン,牝3,55.0,柴田大,畠山,490(+20),20.2,7,美浦,2023101040,1009,ベンバトル,シンボリバーグ,ダイワメジャー,-0.5739942982307542,10,-0.0041300848961758,10,-0.6378213393001005,10,-0.52675583618405,15,0.0481060391254596,0.0392517664488058
1,1,2,イマジェリーナ,牝3,55.0,嶋田,加藤和,466(0),115.9,16,美浦,2023100226,1134,ダノンスマッシュ,メルジェリーナ,ハービンジャー,-0.805789872527195,16,-0.0041300848961758,10,-0.1100112425488736,5,-0.2209315070082187,6,0.0653156749041456,0.0068411189151499
2,2,3,マリノマーベラス,牝3,52.0,▲石田,田島,424(+4),57.7,13,美浦,2023100815,1203,アメリカンペイトリオット,レインボーシーカー,ダンスインザダーク,-0.772287799268843,15,0.0075839343901447,2,-0.1081598031003925,4,-0.2956653922291304,9,0.060612319635521,0.0137415196233254
3,2,4,シャインフォーミー,牝3,55.0,坂井,尾関,442(+12),8.1,2,美浦,2023105561,1163,アドマイヤマーズ,フリスコベイ,Hard Spun,0.5045753131049803,3,-0.0139538162712955,16,-0.7386404629776154,12,-0.3024477085417835,10,0.0602026186426857,0.0978871212673924
4,3,5,モーニングダリア,牝3,55.0,吉田豊,高橋文,416(+4),86.5,15,美浦,2023100348,733,ミスチヴィアスアレックス,ジャストザハピネス,ハーツクライ,-0.6758399732258098,12,-0.0026497167974026,7,0.4493031609991693,1,-0.1302910177712632,3,0.0715125201373885,0.0091663084655014
5,3,6,インザライムライト,牝3,55.0,Ｍデムーロ,和田雄,434(+1),22.6,8,美浦,2023106441,5212,ベンバトル,コスモフットライト,ネオユニヴァース,-0.694996030131948,14,-0.0095677076821335,15,-0.6014308934505042,9,-0.6082955507514729,16,0.0443391488583629,0.0350834372684017
6,4,7,リナシタ,牝3,52.0,▲石神道,清水英,436(0),27.0,9,美浦,2023100290,1209,ダノンスマッシュ,エポキシ,ディープインパクト,-0.6902181064524918,13,0.0043804334541924,5,-0.7154379948406266,11,-0.4807721062521372,12,0.0503697830542953,0.0293661363802177
7,4,8,フライスカイハイ,牝3,55.0,大野,菊川,406(-22),34.4,11,美浦,2023103544,1096,ロードカナロア,ベイトゥベイ,Sligo Bay,-0.5280732669831686,9,-0.0041300848961758,10,-0.3732569255642878,8,-0.1907020856789856,4,0.0673202762789419,0.0230490023914499
8,5,9,ウインディナナコ,牝3,52.0,▲佐藤,勢司,412(0),5.6,4,美浦,2023100321,1207,ミッキーアイル,ヒマラヤタカコ,タイキシャトル,1.266114991303328,2,-0.0041300848961758,10,-0.3485175939907274,7,-0.2037993082304416,5,0.0664443164801147,0.1415867289760497
9,5,10,ノーブルクロンヌ,牝3,55.0,西村淳,高柳瑞,442(-2),7.9,3,美浦,2023103657,1171,フィエールマン,ステファニーラン,スウェプトオーヴァーボード,0.3824937332514515,4,-0.0078194421458778,14,-1.0275071111714804,13,-0.4937879006345578,13,0.0497184284592347,0.1003652762361871
10,6,11,キッショウダラニ,牡3,57.0,木幡巧,牧,436(0),2.9,1,美浦,2023106095,1162,リオンディーズ,ダラニ,サクラバクシンオー,3.0117418273895664,1,-0.0041300848961758,10,-1.1219791913927395,15,-0.5063182111967627,14,0.049099327970994,0.2734088559537512
11,6,12,ラルルジェンヌ,牝3,55.0,戸崎圭,和田郎,408(-6),10.4,5,美浦,2023107019,5386,シスキン,サンソヴール,キングカメハメハ,0.1835312449848356,6,0.0075839343901447,2,-1.439659394703229,16,-0.2926254374851357,8,0.0607968586972242,0.0762390079101806
12,7,13,スイートハイデン,牝3,55.0,岩田康,菊川,480(+4),42.7,10,美浦,2023104025,5203,ロジャーバローズ,ハイデンガールズ,サウスヴィグラス,-0.6556555366956471,11,0.0043804334541924,5,0.2706938736717836,2,-0.2501673432849178,7,0.0634337602436105,0.0185687513411212
13,7,14,ベルオーシャン,牝3,53.0,◇今村,柄崎,412(0),8.4,6,美浦,2023104980,1193,ミスチヴィアスアレックス,スリーオーシャン,オペラハウス,0.3622107346034363,5,-0.0041300848961758,10,-1.1054662077606654,14,-0.4044907208462734,11,0.0543624054195746,0.0943911526506998
14,8,15,サクラモンストール,牡3,57.0,菊沢,伊藤圭,510(-8),39.6,14,美浦,2023103306,1161,ヴァンセンヌ,サクラパピルス,アグネスデジタル,-0.0819874973466322,7,0.0075839343901447,2,-0.2109942804289307,6,0.2010080879074024,1,0.0996009444390964,0.0200223657137848
15,8,16,ダノンクラウディア,牡3,57.0,小崎,森一,502(+6),37.7,12,美浦,2023100181,1152,ダノンスマッシュ,ダイワパッション,フォーティナイナー,-0.231825463775109,8,0.0075839343901447,2,-0.0090339857015136,3,0.0858353768493963,2,0.0887655776533496,0.0210314504579808
