,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,カネコメブライト,牝3,53.0,横山琉,中尾,470(+2),13.6,4,栗東,2023100014,1192,レッドファルクス,セレブレイションキャット,Storm Cat,-0.0530101430933762,6,0.428570928039129,2,-0.1732119644881577,3,0.1534244277840612,3,0.1025700515354265,0.0583643051636774
1,2,2,サンディブロンド,牝5,56.0,舟山,鈴木慎,482(-2),55.8,11,美浦,2021105821,1221,リオンディーズ,モンローブロンド,アドマイヤベガ,-1.0962979221497533,12,-0.4316650182097112,11,-0.5242723332371644,7,-0.953933822030415,12,0.0338922964414031,0.0142249919395342
2,3,3,デアプリームス,牝3,53.0,横山武,田島,442(-2),6.5,3,美浦,2023107523,1170,Knicks Go,As I Please,マジェスティックウォリアー,0.1576981694116518,5,-0.3494021957964003,10,-0.5952332438208389,9,-0.3564037477258371,7,0.0616034465370322,0.1221160846501558
3,4,4,エコロレバン,牝3,53.0,酒井,大久保,474(+8),3.3,2,栗東,2023103625,1034,Speightstown,ジェイビマロルカ,J Be K,1.2500829331918213,3,0.2517493453749259,3,0.3357434754987758,2,-0.3611121596228693,8,0.061314073913805,0.2405316818866706
4,5,5,ヒットミー,牝4,56.0,長浜,鹿戸,480(+2),16.9,7,美浦,2022104394,1214,シニスターミニスター,スリーアロー,アルデバラン,-0.5089249889844427,7,-0.1042368769056322,6,-0.9659541776052494,12,-0.3078894095131976,5,0.0646657799031592,0.0469677248654445
5,5,6,クロナ,牡3,55.0,小沢,高橋亮,460(-2),10.2,6,栗東,2023107374,1185,スワーヴリチャード,アーマイン,Exchange Rate,0.4736087188959951,4,-0.2297421926108902,8,-0.3439125746913961,5,0.4649621254766829,2,0.1400617914105044,0.0778190735515699
6,6,7,サベージラヴ,牝5,56.0,佐々木,伊藤圭,462(+4),40.4,10,美浦,2021103748,1197,マジェスティックウォリアー,ピンクドッグウッド,サウスヴィグラス,-0.84246908691728,9,0.0998349126981264,4,0.4314834571526443,1,-0.4532359855653208,9,0.0559179580338075,0.0196473898570795
7,6,8,ビーマックス,牡4,58.0,浜中,藤野,496(0),15.4,8,栗東,2022100729,1115,サトノアラジン,タマモカトルズ,サウスヴィグラス,-0.5829870083111007,8,-0.1959896588345187,7,-0.8059627012651843,11,-0.5242978700574367,10,0.0520822238123812,0.0515425032614294
8,7,9,マメタンク,牡3,55.0,斎藤,東田,446(+2),3.3,1,栗東,2023105591,1178,フィレンツェファイア,グラスルノン,フレンチデピュティ,1.532034622367031,2,-0.3138345191577109,9,-0.6546817990264846,10,0.0425259052097774,4,0.0918032290813968,0.2405316818866706
9,7,10,ストリンジェンド,牡6,58.0,北村友,加藤公,476(-20),46.3,9,栗東,2020102702,1102,キンシャサノキセキ,フォルテピアノ,フレンチデピュティ,-1.0131606328142766,11,-0.7045900644651535,12,-0.542117157512991,8,-0.7891499356691065,11,0.0399637035656025,0.0171437267867389
10,8,11,ルイステソーロ,セ4,58.0,丹内,畠山,472(-8),7.7,5,美浦,2022100574,1091,シニスターミニスター,ヘルディン,ロードアルティマ,1.5801889936074176,1,0.5282168797831325,1,-0.3820075405161989,6,0.9801511905400716,1,0.2344571301973963,0.1030850065228588
11,8,12,ストロングボンド,セ3,55.0,吉田隼,菊川,438(-2),98.9,12,美浦,2023105661,1095,リーチザクラウン,ミヤジサクラコ,ロードカナロア,-0.8967636552036871,10,0.0957343570757658,5,-0.1864858268161318,4,-0.3553512919820029,6,0.0616683155680845,0.00802582962817
