,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ポッドロルフ,牡4,58.0,三浦,小野,462(-4),美浦,2022100700,01122,モズアスコット,グリエルマ,ロードカナロア,-0.23028906371580665,6
1,1,2,スワローシチー,牡4,58.0,西村淳,相沢,478(0),美浦,2022106150,01171,ミッキースワロー,スコルピオンキッス,フレンチデピュティ,-0.9612603318622394,8
2,2,3,ラベルセーヌ,牝3,53.0,荻野極,鹿戸,426(-4),美浦,2023103818,01160,キズナ,ラフォルス,Power,0.1922480738921426,2
3,2,4,スターチスブーケ,牝5,56.0,菊沢,田中勝,514(-10),美浦,2021110075,01161,Practical Joke,Sovereign Halo,Haynesfield,-2.545644219942352,16
4,3,5,アトリウムチャペル,牝5,56.0,横山典,浅利,432(-2),美浦,2021105078,00660,ドレフォン,ジュリエットベール,ヴィクトワールピサ,-0.8271767694560536,7
5,3,6,ライネリーベ,牝4,56.0,ゴンサルベ,木村,432(+4),美浦,2022105184,05675,サトノダイヤモンド,ロスヴァイセ,シンボリクリスエス,-1.2960984210107511,10
6,4,7,スマイルカーブ,牝3,53.0,大野,小手川,428(+8),美浦,2023107078,01096,キズナ,スマイルミーティア,チチカステナンゴ,-1.575354650949196,13
7,4,8,マニス,牝4,53.0,▲上里,畠山,406(+10),美浦,2022101517,01217,グレーターロンドン,クリスマスローズ,アグネスデジタル,-2.0630990625562657,15
8,5,9,サンデースマッシュ,牡3,55.0,原,嘉藤,456(-4),美浦,2023107021,01184,ダノンスマッシュ,サンデースマイル,サンデーサイレンス,-1.1492735503171099,9
9,5,10,タイセイアストロ,牡3,55.0,石川,森一,452(-2),美浦,2023103917,01150,ミッキーアイル,ネオイリュージョン,ネオユニヴァース,-0.14953556392153472,3
10,6,11,フェーダーローター,牝3,50.0,▲石神道,天間,440(-2),美浦,2023106484,01209,ベンバトル,リープフラウミルヒ,ステイゴールド,-1.4138447189324543,11
11,6,12,モートンアイランド,牝3,53.0,戸崎圭,手塚久,450(+4),美浦,2023107277,05386,モーリス,モシーン,Fastnet Rock,-0.17584107537629134,4
12,7,13,タイキバルドル,牡6,55.0,▲石田,勢司,486(+10),美浦,2020106817,01203,ダイワメジャー,タイキキララ,キングヘイロー,-1.77835281002125,14
13,7,14,マツリダイコ,牝3,53.0,津村,黒岩,430(0),美浦,2023103413,01092,キタサンブラック,サラフィナ,Refuse to Bend,-0.21421152292113171,5
14,8,15,オルグジェシダ,牝4,56.0,ルメール,宮田,490(+8),美浦,2022104875,05339,モーリス,ソシアルクラブ,キングカメハメハ,0.25970022231866924,1
15,8,16,パーリーブラック,牡6,55.0,佐藤翔馬,伊坂,492(+12),美浦,2020103539,01207,キタサンブラック,パーリーアヴェニュー,Anabaa,-1.5033527558711286,12
