,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202607030408,1,4,7,カフジエメンタール,牡3,55.0,坂井,0:2:12.0,,3,6.2,33.8,,栗東 矢作,522(-4),芝,2200,良,２勝クラス
202607030408,2,2,3,ノチェセラーダ,牡3,55.0,西村淳,0:2:12.1,1/2,5,9.7,33.3,,栗東 杉山佳,476(+6),芝,2200,良,２勝クラス
202607030408,3,5,8,ヤマニンループ,牡7,58.0,太宰,0:2:12.2,クビ,13,152.4,33.6,,栗東 松永幹,448(+2),芝,2200,良,２勝クラス
202607030408,4,5,9,ジェットブレード,牡4,58.0,田口,0:2:12.3,3/4,14,200.4,34.3,,美浦 青木,486(+2),芝,2200,良,２勝クラス
202607030408,5,7,12,スイートオレンジ,牝4,56.0,秋山稔,0:2:12.6,2,9,28.8,34.4,,美浦 中川,460(0),芝,2200,良,２勝クラス
202607030408,6,3,5,ソルパッサーレ,牝3,53.0,団野,0:2:12.6,アタマ,4,7.0,34.2,,栗東 四位,464(+4),芝,2200,良,２勝クラス
202607030408,7,1,1,ブレットパス,牡3,55.0,吉村,0:2:12.6,クビ,1,3.5,34.1,,栗東 中内田,498(+2),芝,2200,良,２勝クラス
202607030408,8,8,14,ジュンライデン,牡4,58.0,Ｍデム,0:2:12.7,1/2,11,55.0,34.2,,栗東 友道,524(-2),芝,2200,良,２勝クラス
202607030408,9,4,6,ニュークレド,牡4,58.0,松若,0:2:12.7,アタマ,8,22.2,33.7,,栗東 石坂,440(+4),芝,2200,良,２勝クラス
202607030408,10,2,2,サガルマータ,牡3,55.0,松山,0:2:12.8,クビ,2,3.7,33.7,,栗東 福永,460(+4),芝,2200,良,２勝クラス
202607030408,11,7,13,オルトパラティウム,牡5,58.0,田山,0:2:12.8,ハナ,10,37.9,34.0,,美浦 金成,512(+6),芝,2200,良,２勝クラス
202607030408,12,8,15,メイショウナルカミ,牡3,55.0,幸,0:2:13.0,1.1/4,6,10.2,34.7,,栗東 安達,494(-2),芝,2200,良,２勝クラス
202607030408,13,6,11,ビップチェイス,牡5,58.0,菱田,0:2:13.0,クビ,12,110.6,34.5,,美浦 田島,460(-2),芝,2200,良,２勝クラス
202607030408,14,6,10,シャドウマスター,牡3,55.0,北村友,0:2:13.2,1.1/4,7,19.0,34.9,,栗東 杉山晴,500(+12),芝,2200,良,２勝クラス
202607030408,15,3,4,ショウナンハウル,セ5,58.0,富田,0:2:13.5,1.3/4,15,309.2,34.3,,栗東 松下,490(-4),芝,2200,良,２勝クラス
