,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,race_type,course_len,ground_state,class
202607030308,1,4,6,トライアンフパス,牝3,53.0,松若,0:1:19.6,,2,4.1,33.2,,栗東 宮,498(-2),芝,1400,良,２勝クラス
202607030308,2,3,4,アムールリーベ,牝5,56.0,荻野琢,0:1:19.7,クビ,8,24.4,33.2,,栗東 宮地,496(-10),芝,1400,良,２勝クラス
202607030308,3,6,9,エーデルヴェーグ,牝4,56.0,岩田望,0:1:19.7,クビ,3,5.1,32.6,,栗東 田中克,448(+2),芝,1400,良,２勝クラス
202607030308,4,5,8,キャッスルレイク,牝4,56.0,田口,0:1:19.8,クビ,5,11.9,33.6,,栗東 松下,486(0),芝,1400,良,２勝クラス
202607030308,5,1,1,カウンティフェア,牝4,56.0,田山,0:1:20.0,1.1/2,9,35.4,34.0,,栗東 高野,466(+2),芝,1400,良,２勝クラス
202607030308,6,3,3,サロニコス,牝5,56.0,西村淳,0:1:20.1,1/2,10,53.8,33.5,,栗東 松下,458(-6),芝,1400,良,２勝クラス
202607030308,7,8,14,ダガーリング,牡4,58.0,坂井,0:1:20.1,クビ,1,2.6,33.2,,栗東 柴田,540(-8),芝,1400,良,２勝クラス
202607030308,8,2,2,ツーネサーン,牡5,58.0,富田,0:1:20.2,クビ,7,16.5,33.5,,栗東 矢作,528(+20),芝,1400,良,２勝クラス
202607030308,9,6,10,ワンコールアウェイ,牝4,56.0,吉村,0:1:20.2,アタマ,4,9.9,33.3,,栗東 杉山晴,484(+14),芝,1400,良,２勝クラス
202607030308,10,7,11,アスクキングコング,セ8,58.0,藤懸,0:1:20.3,1,13,142.8,33.1,,栗東 梅田,454(-8),芝,1400,良,２勝クラス
202607030308,11,5,7,リアライズ,牡6,58.0,角田和,0:1:20.7,2,6,13.2,34.1,,栗東 石橋,506(-4),芝,1400,良,２勝クラス
202607030308,12,4,5,サクラオーラ,牝7,56.0,酒井,0:1:20.9,1.1/4,11,84.4,33.5,,栗東 河嶋,460(+10),芝,1400,良,２勝クラス
202607030308,13,7,12,サヴァビアン,牡8,58.0,秋山稔,0:1:21.0,1,14,342.5,33.4,,美浦 新開,452(-2),芝,1400,良,２勝クラス
202607030308,14,8,13,モンテディアーナ,牝4,56.0,団野,0:1:22.8,大,12,100.1,35.6,,栗東 四位,476(0),芝,1400,良,２勝クラス
