,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202506030107,2025/03/29,中山,雨,07,4歳以上1勝クラス,1勝クラス,11,6,7,36.3,8.0,4,原優介,56.0,ダート,1800,稍重,0:1:56.0,0.9,4-5-4-6,40.4,476,エーリアル
1,202506020104,2025/03/01,中山,晴,04,4歳以上1勝クラス,1勝クラス,13,5,7,49.5,8.0,5,原優介,56.0,ダート,1800,良,0:1:56.5,1.3,7-7-9-8,38.5,478,マフィン
2,202403030602,2024/11/17,福島,曇,02,3歳以上1勝クラス,1勝クラス,15,4,6,30.3,9.0,6,小林脩斗,54.0,ダート,1700,良,0:1:47.6,1.1,12-12-12-11,38.7,466,スマートプレシャス
3,202404040812,2024/10/27,新潟,晴,12,3歳以上1勝クラス,1勝クラス,10,2,2,280.4,10.0,5,小林脩斗,54.0,ダート,1800,良,0:1:53.5,0.8,7-6-5-5,37.9,464,シャパリュ
4,202405040306,2024/10/13,東京,晴,06,3歳以上1勝クラス,1勝クラス,12,5,5,243.6,12.0,11,柴田大知,56.0,ダート,1600,良,0:1:39.2,1.8,7-8,36.4,476,ウェットシーズン
5,202406040507,2024/09/16,中山,曇,07,3歳以上1勝クラス,1勝クラス,11,7,8,230.5,11.0,7,柴田大知,56.0,ダート,1800,良,0:1:55.7,1.6,7-7-7-7,40.1,472,バロネッサ
6,202404030608,2024/08/25,新潟,曇,08,3歳以上1勝クラス,1勝クラス,15,8,15,448.9,15.0,7,柴田大知,56.0,ダート,1800,良,0:1:55.0,2.5,13-14-14-13,38.8,460,グロッシェン
7,202404030108,2024/08/10,新潟,晴,08,3歳以上1勝クラス,1勝クラス,15,8,14,155.0,11.0,9,柴田大知,56.0,ダート,1800,良,0:1:54.9,2.2,11-11-10-9,38.1,462,マンマリアーレ
8,202405021108,2024/05/25,東京,晴,08,4歳以上1勝クラス,1勝クラス,15,3,5,40.8,10.0,10,江田照男,56.0,ダート,1600,良,0:1:38.8,1.4,7-7,38.0,458,コースタルテラス
9,202405020707,2024/05/11,東京,晴,07,4歳以上1勝クラス,1勝クラス,12,8,11,23.8,7.0,11,江田照男,56.0,ダート,1600,良,0:1:39.2,1.9,7-6,38.7,472,ナックダンス
10,202305021101,2023/05/27,東京,晴,01,,未勝利,16,6,11,6.7,3.0,1,原優介,52.0,ダート,1600,良,0:1:39.0,-0.2,8-6,37.1,458,(ベアエクセレント)
11,202304010305,2023/05/06,新潟,曇,05,,未勝利,15,5,9,5.7,3.0,4,原優介,52.0,芝,1800,稍重,0:1:50.4,0.4,8-7,35.7,454,インペリアルコート
12,202303010304,2023/04/15,福島,曇,04,,未勝利,16,2,4,19.4,6.0,4,原優介,52.0,芝,2000,良,0:2:02.4,0.6,11-10-10-10,35.4,452,エリダヌス
13,202310010702,2023/02/04,小倉,曇,02,,未勝利,13,6,9,35.0,7.0,4,原優介,52.0,芝,1800,良,0:1:48.9,1.3,8-9-8-9,36.1,454,ドナウパール
14,202310010306,2023/01/21,小倉,晴,06,,未勝利,15,1,1,52.7,11.0,5,原優介,52.0,芝,1800,稍重,0:1:49.7,0.7,13-13-10-8,36.0,454,ゴールドレコーダー
15,202206050803,2022/12/25,中山,晴,03,,未勝利,16,4,8,484.8,13.0,11,柴田大知,54.0,芝,1600,良,0:1:36.7,1.9,11-13-11,36.6,460,スズハローム
16,202206040902,2022/10/02,中山,晴,02,,未勝利,14,4,5,154.3,12.0,12,永野猛蔵,52.0,芝,1600,良,0:1:37.7,2.1,4-5-6,36.5,450,オールパルフェ
17,202206040102,2022/09/10,中山,晴,02,,未勝利,14,3,3,37.5,8.0,9,永野猛蔵,52.0,芝,1600,良,0:1:36.0,1.7,2-2-2,36.0,450,サンティーテソーロ
18,202204030106,2022/08/13,新潟,曇,06,,新馬,17,2,4,203.1,16.0,5,武士沢友,54.0,芝,1400,良,0:1:24.7,0.7,12-12,35.3,448,ハーエクセレンシー
