,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202605010411,2026/02/10,東京,曇,11,東京新聞杯,オープン,16,4,8,99.0,16,16,小崎綾也,57,芝,1600,良,0:1:33.1,0.9,4-4,34.5,504,トロヴァトーレ
1,202405040211,2024/10/06,東京,曇,11,毎日王冠,オープン,14,1,1,30.8,9.0,4,三浦皇成,57.0,芝,1800,良,0:1:45.3,0.2,5-5-4,33.4,502,シックスペンス
2,202404010411,2024/05/05,新潟,晴,11,新潟大賞典,オープン,16,8,16,15.9,7.0,1,斎藤新,58.0,芝,2000,良,0:2:00.1,-0.0,1-1,34.4,504,(キングズパレス)
3,202407010211,2024/03/10,中京,晴,11,金鯱賞,オープン,13,5,7,10.2,3.0,10,三浦皇成,57.0,芝,2000,良,0:2:00.0,2.4,2-3-3-4,36.8,512,プログノーシス
4,202307040311,2023/12/09,中京,晴,11,,オープン,17,4,7,4.9,2.0,1,三浦皇成,57.0,芝,2000,良,0:1:58.8,-0.1,3-3-5-4,34.2,502,(ハヤヤッコ)
5,202305040511,2023/10/15,東京,曇,11,,オープン,15,1,1,7.4,4.0,1,三浦皇成,57.0,芝,2000,重,0:1:58.0,-0.2,1-1-1,34.6,500,(シルトホルン)
6,202301020411,2023/08/20,札幌,晴,11,,オープン,15,4,7,426.6,15.0,10,吉田隼人,58.0,芝,2000,稍重,0:2:04.0,2.5,6-7-7-7,38.2,498,プログノーシス
7,202302020611,2023/07/16,函館,曇,11,,オープン,16,3,5,28.4,11.0,11,横山和生,56.0,芝,2000,稍重,0:2:02.2,0.8,3-3-2-2,37.2,502,ローシャムパーク
8,202305030411,2023/06/11,東京,曇,11,,オープン,17,6,11,32.8,9.0,6,三浦皇成,57.0,芝,1800,稍重,0:1:45.9,0.4,8-6-5,35.2,500,ジャスティンカフェ
9,202304010411,2023/05/07,新潟,雨,11,,オープン,16,6,12,9.4,6.0,7,浜中俊,56.0,芝,2000,不良,0:2:06.3,2.5,9-9,38.2,502,カラテ
10,202307020211,2023/03/12,中京,曇,11,,オープン,12,8,11,7.8,4.0,7,浜中俊,57.0,芝,2000,良,0:2:00.5,0.7,2-2-2-2,35.1,498,プログノーシス
11,202305010111,2023/01/28,東京,晴,11,,オープン,10,2,2,6.5,3.0,3,浜中俊,56.0,芝,2000,良,0:1:58.7,0.2,3-4-6,33.8,494,サリエラ
12,202307010210,2023/01/07,中京,晴,10,,3勝クラス,13,5,7,3.4,1.0,1,浜中俊,57.0,芝,2000,良,0:2:00.2,-0.2,2-3-4-4,34.1,500,(ゼッフィーロ)
13,202207060410,2022/12/11,中京,晴,10,,2勝クラス,11,2,2,3.8,1.0,1,浜中俊,56.0,芝,2000,良,0:1:59.5,-0.4,3-3-3-3,34.0,488,(シェルビーズアイ)
14,202209040909,2022/10/30,阪神,晴,09,,2勝クラス,9,8,8,4.7,3.0,3,鮫島克駿,55.0,芝,1800,良,0:1:47.1,0.4,2-2,33.2,496,ドーブネ
15,202210040709,2022/09/03,小倉,曇,09,,2勝クラス,10,2,2,3.3,1.0,2,坂井瑠星,54.0,芝,1800,重,0:1:47.7,0.0,1-1-1-1,36.2,494,アナゴサン
16,202210040310,2022/08/20,小倉,晴,10,,2勝クラス,8,2,2,1.4,1.0,3,藤岡康太,54.0,芝,1800,良,0:1:47.6,0.3,1-1-2-1,33.7,490,アドマイヤザーゲ
17,202203020810,2022/07/24,福島,曇,10,,2勝クラス,10,4,4,5.4,3.0,2,戸崎圭太,54.0,芝,1800,良,0:1:49.5,0.1,1-1-2-2,36.4,502,エリオトローピオ
18,202207040212,2022/06/05,中京,曇,12,,1勝クラス,10,1,1,6.3,3.0,1,鮫島克駿,54.0,芝,1600,良,0:1:34.8,-0.0,1-1-1,33.5,494,(マテンロウスカイ)
19,202207030403,2022/05/15,中京,晴,03,,未勝利,18,4,7,7.2,3.0,1,浜中俊,56.0,芝,1400,良,0:1:21.4,-0.0,4-4,35.4,496,(ミッキーチャレンジ)
20,202203010605,2022/05/01,福島,曇,05,,未勝利,16,6,12,2.6,1.0,3,亀田温心,55.0,芝,1200,稍重,0:1:10.8,0.6,7-8,35.8,506,ウインクルシャープ
21,202210020502,2022/02/26,小倉,晴,02,,未勝利,18,2,3,2.3,1.0,4,鮫島克駿,56.0,芝,1200,良,0:1:08.8,0.5,9-9,34.6,498,ニシノデフィレ
22,202210020202,2022/02/13,小倉,雨,02,,未勝利,18,8,16,8.3,4.0,2,松若風馬,56.0,芝,1200,稍重,0:1:10.0,0.1,2-2,35.6,500,エスオーライアン
23,202210010605,2022/01/30,小倉,曇,05,,新馬,18,2,4,20.3,8.0,2,鮫島克駿,56.0,芝,1200,良,0:1:10.2,0.2,4-5,35.0,500,サンダビューク
