,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,メイショウヒュウガ,牡6,58.0,田口,安達,482(-8),栗東,2020106843,1208,ダンカーク,カネトシガーネット,キングカメハメハ,-1.1701966742522645,14,-0.7728078651783089,14,,
1,1,2,レッドシュテルン,セ4,58.0,小崎,高橋一,498(0),栗東,2022104693,1152,Saxon Warrior,エリーシエズワールド,Champs Elysees,-0.5195265364397073,12,-0.5072267612279608,12,,
2,2,3,フォルテフィオーレ,牡5,58.0,丹内,上原佑,450(-6),美浦,2021100165,1091,ドゥラメンテ,ベルフィオーレ,ディープインパクト,0.5226714880334105,4,-0.08183748056271137,4,,
3,2,4,グレヴィレア,牝4,56.0,荻野極,浅利,436(-1),美浦,2022105001,1160,レイデオロ,フロアクラフト,フジキセキ,1.1452693400289518,2,0.172285484732685,2,,
4,3,5,ゼットエイト,牡4,58.0,国分恭,宮地,466(-2),栗東,2022101889,1124,シルバーステート,ゼットイーリス,ハードスパン,0.22521858380690946,6,-0.2032474947725055,6,,
5,3,6,エナジーショット,牝4,56.0,長浜,矢嶋,418(-10),美浦,2022101425,1214,サンダースノー,スペシャルピース,スペシャルウィーク,0.5980899968190071,3,-0.05105424700460718,3,,
6,4,7,ラトラース,セ4,58.0,小沢,中内田,474(+2),栗東,2022105194,1185,キズナ,ローブティサージュ,ウォーエンブレム,-0.4400443869393507,11,-0.474784889714361,11,,
7,4,8,フォートポータル,セ5,58.0,秋山稔,粕谷,460(-12),美浦,2021103251,1181,リアルスティール,パールオブアフリカ,Jeremy,1.179004207232661,1,0.1860548937664226,1,,
8,5,9,コスモキャバリエ,牡4,58.0,斎藤,室井,474(-4),美浦,2022106832,1178,ダノンバラード,マーマレードガール,タイキシャトル,0.19527498827519285,7,-0.21546943749803277,7,,
9,5,10,スペードギニー,セ4,58.0,横山琉,大和田,466(-5),美浦,2022105191,1192,リオンディーズ,ローズノーブル,ディープインパクト,-1.2642852641771776,15,-0.8112115817917621,15,,
10,6,11,サトノラポール,セ4,58.0,舟山,鹿戸,466(-6),美浦,2022104786,1221,サートゥルナーリア,サトノユリア,ディープインパクト,-2.0959273230072353,16,-1.1506591808749924,16,,
11,6,12,ロットブラータ,牡4,58.0,藤懸,平田,530(-2),栗東,2022104688,1138,エピファネイア,エマノン,ハーツクライ,-0.4390445576368227,10,-0.474376793884391,10,,
12,7,13,シアブリス,牝5,56.0,石川,手塚徳,432(-26),美浦,2021105742,1150,エピファネイア,ブリスフルデイズ,キングカメハメハ,-0.3356582570118519,9,-0.4321780725082578,9,,
13,7,14,ガンバルマン,牡4,58.0,原田和,萱野,480(+12),美浦,2022101307,1143,フィエールマン,リオニアンレディー,Kingmambo,-1.1652643864396703,13,-0.7707946754433791,13,,
14,8,15,デイジー,牝5,56.0,江田照,田中勝,472(+4),美浦,2021104173,689,デクラレーションオブウォー,リボンフラワー,ディープインパクト,-0.27806866640772904,8,-0.40867198830388696,8,,
15,8,16,レッドシュトラール,セ4,58.0,野中,宮田,474(-12),美浦,2022105156,1158,リアルインパクト,レッドオリヴィア,ジャングルポケット,0.34540125620237283,5,-0.15419307386763054,5,,
