,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,コパノミラノ,牡3,57.0,柴田大,上原博,486(+2),美浦,2023101578,1009,コパノリッキー,テーオーキャンディ,エイシンフラッシュ,0.24014259932489432,7,-0.18842851502161898,7,,
1,2,2,マイネルモンブラン,牡3,54.0,▲石神道,鈴木慎,484(0),美浦,2023106449,1209,ブリックスアンドモルタル,スペキュラース,トーセンホマレボシ,-1.7298123884438807,13,-1.251986761877519,13,,
2,3,3,クアッドフォルツァ,牡3,54.0,▲佐藤,伊藤圭,470(-4),美浦,2023101301,1207,ゴールドドリーム,ビフォーダーク,キングカメハメハ,-0.4466692373808509,10,-0.5592310955384393,10,,
3,4,4,ヴァンデスペランス,牡3,57.0,岩田康,中舘,476(-2),美浦,2023107331,5203,ドレフォン,レスペランス,キングカメハメハ,1.221647543795483,3,0.34147581502800944,3,,
4,4,5,セーヌデローヴ,牡3,57.0,丹内,黒岩,440(-8),美浦,2023102504,1091,ダノンキングリー,レローヴ,ヴィクトワールピサ,-0.152682144469538,8,-0.4005105160955761,8,,
5,5,6,トランセンコ,牝3,55.0,木幡育,松永康,444(-4),美浦,2023104273,1167,トランセンド,オトリコミチュウ,ブラックタイド,-0.9979288272379747,12,-0.8568504252140888,12,,
6,5,7,メディチパワー,牡3,57.0,木幡巧,中川,474(-2),美浦,2023100419,1162,フィレンツェファイア,トレミエール,ハーツクライ,0.8027856090077018,4,0.11533660484121717,4,,
7,6,8,アビヤント,牡3,57.0,三浦,鹿戸,504(-4),美浦,2023104398,1122,モーリス,スパイクナード,ハーツクライ,0.602331864822784,6,0.007113709361518027,6,,
8,6,9,ストーリーオブラブ,牝3,55.0,小林脩,小野,426(-10),美浦,2023106587,1183,マジェスティックウォリアー,オルレアンノオトメ,チーフベアハート,-0.19423427722756728,9,-0.4229440811991664,9,,
9,7,10,カシマライフウ,牡3,57.0,松岡,伊藤伸,470(-4),美浦,2023105439,1085,シュヴァルグラン,カシマサミダレ,シニスターミニスター,0.8018934236616393,5,0.11485492323507886,5,,
10,7,11,マツリダシリウス,牡3,57.0,武藤,水野,468(-4),美浦,2023109058,1169,ウインバリアシオン,パールレディ,クロフネ,-0.8453831855924221,11,-0.7744926169385753,11,,
11,8,12,ジェイエルトランプ,牡3,55.0,△長浜,平岩,472(0),美浦,2023106316,1214,マジェスティックウォリアー,ホウライフリート,サウスヴィグラス,1.8642268996201106,1,0.6883977383155538,1,,
12,8,13,ウインドオブヘヴン,牡3,57.0,横山武,戸田,456(-4),美浦,2023100734,1170,ロードカナロア,キストゥヘヴン,アドマイヤベガ,1.5907809377552606,2,0.5407671022774168,2,,
