,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,モカラマーズ,牡4,58.0,松山,高柳大,,55.2,12,栗東,2022103609,1126,アドマイヤマーズ,オアシスクイーン,シニスターミニスター,-0.1141686315508165,5,0.2759959945745119,5,-0.0523602879586995,8,-0.0192419597469479,3,0.0834971978765204,0.0326844247778272
1,1,2,ヴリトラハン,牡4,58.0,川田,千田,,11.6,4,栗東,2022105302,1088,ロードカナロア,クラリスピンク,ネオユニヴァース,0.2568571092964298,3,-0.4075818444496034,14,-0.3178557099512911,12,-0.8432508274121008,16,0.0366276787745098,0.1082119468995632
2,2,3,ミルミナーヴァ,牝5,54.0,◇永島,橋田,,13.8,6,栗東,2021106332,1187,ヘニーヒューズ,ランミネルバ,アグネスタキオン,-0.7856242959590616,16,-0.30302035796786,11,-0.7731403536281514,14,-0.6771600026864052,14,0.0432455799293176,0.0210728528172833
3,2,4,ザックザク,牡4,58.0,西村淳,渡辺,,9.2,3,栗東,2022100476,1171,フォーウィールドライブ,ケージーハッピー,ジェイドロバリー,1.4330816349878224,2,0.3503063051588776,2,-0.0310761984493492,6,-0.1636597056702959,5,0.0722690042498743,0.1634221238891363
4,3,5,スーパージョック,牡4,58.0,松若,橋田,,24.5,9,栗東,2022103733,1154,デクラレーションオブウォー,イチリュウ,キングヘイロー,-0.4148580978310183,10,-0.4560111537952912,16,-1.3171758415380448,15,-0.0597190322101197,4,0.0801849627544567,0.0127714259498687
5,3,6,ダイシンリンク,牡4,58.0,中井,森秀,,24.5,10,栗東,2022106699,1141,モーニン,スルーレート,フレンチデピュティ,-0.1310935336176075,6,-0.3206678179017288,12,-0.090527256727373,10,-0.0166244296721547,2,0.0837160405918683,0.0311583037765279
6,4,7,ポッドドンナー,牡4,58.0,吉村,辻野,,27.6,11,栗東,2022100018,1216,サートゥルナーリア,エピストロフィー,Charm Spirit,-0.4627783279201832,11,-0.0383259483490889,8,-0.6162294506711532,13,-0.3289909754429621,9,0.0612561380357646,0.0279988953516352
7,4,8,アリエスキング,牡5,58.0,田口,庄野,,13.8,7,栗東,2021101468,1208,シニスターミニスター,ピシーズクイーン,アグネスデジタル,0.0043672958451066,4,0.2781271650977495,4,0.105208935661913,1,-0.3638411323272562,10,0.0591581224396368,0.0661792071947742
8,5,9,タマモナポリ,牝5,56.0,酒井,河嶋,,73.6,13,栗東,2021106177,1034,カレンブラックヒル,タマモリド,ワイルドラッシュ,-0.1528730142892151,7,-0.0873251028136629,10,0.061021064829206,3,-0.0074133012192387,1,0.0844907221637575,0.0287013765970167
9,5,10,ピカラ,牝3,54.0,岩田望,坂口,,7.8,2,栗東,2023103876,1174,ミスチヴィアスアレックス,ペルサントクリール,Point Given,3.2033780327828425,1,0.3548344267467688,1,0.0891197685301666,2,-0.2783072407070189,7,0.0644408527826832,0.3079878488679877
10,6,11,ボルセーナ,牝4,56.0,Ｍデムーロ,奥村豊,,110.4,14,栗東,2022105600,5212,イスラボニータ,フーイズフー,Harlan's Holiday,-0.6930138486169296,15,-0.3949099443175481,13,-1.3547723822671458,16,-0.260596713608056,6,0.0655923005283894,0.0058793568800056
11,6,12,フェスティヴドレス,牝3,53.0,☆田山,岡田,,18.4,8,栗東,2023101113,1220,パイロ,エンジェヌー,コマンズ,-0.2561574561830717,9,0.0916349230977305,6,-0.0600607065253007,9,-0.5030254284386375,13,0.0514715693736836,0.0537428461111924
12,7,13,フェンダー,牡5,58.0,幸,柴田,,2.0,1,栗東,2021105753,732,モーリス,プリンセスロック,スウィフトカレント,-0.5729154183959011,13,0.3235355772173819,3,-0.0139229284395141,4,-0.419481136294369,12,0.0559564604507855,0.0247915915497451
13,7,14,モンシェリ,牝5,56.0,菱田,牧田,,220.8,16,栗東,2021102399,1144,マクフィ,アスールダリア,エスポワールシチー,-0.6274760836997152,14,-0.4409122833013565,15,-0.2276961663216363,11,-0.2993647169851501,8,0.0630980783909039,0.0134357115277981
14,8,15,ランスオブセヘル,牝5,56.0,レーン,奥村豊,,110.4,15,栗東,2021102754,5585,サトノアラジン,ビシャーラ,Alhaarth,-0.173148346490942,8,-0.0284302351586749,7,-0.0394357632532299,7,-0.8022398802395108,15,0.0381610420056929,0.0734649914730979
15,8,16,モズタチアガレ,牡4,58.0,田辺,中尾,,12.9,5,栗東,2022106010,1075,モズアスコット,カッチャウカモネ,タートルボウル,-0.51357701835774,12,-0.0601999817579434,9,-0.0203013065865853,5,-0.4039159018383328,11,0.0568342496521549,0.0284970963365397
