,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,モズナナスター,牝4,55.0,鮫島駿,矢作,448(-12),栗東,2022100490,01157,モズアスコット,グランプリエンゼル,アグネスデジタル,-0.5475703694192835,4
1,2,2,ダノンマッキンリー,牡5,58.0,池添,藤原,478(+2),栗東,2021105774,01032,モーリス,ホームカミングクイーン,Holy Roman Emperor,-1.1438879073521686,7
2,3,3,レイピア,牡4,57.0,横山武,中竹,510(-6),栗東,2022103066,01170,タワーオブロンドン,アンナトルテ,エンパイアメーカー,-0.9755796845823875,6
3,4,4,カルプスペルシュ,牝4,55.0,丹内,石坂,474(0),栗東,2022104960,01091,シュヴァルグラン,パロネラ,ロードカナロア,-1.4236143050878165,8
4,4,5,ジョーメッドヴィン,牡5,57.0,横山琉,清水久,522(0),栗東,2021100522,01192,ドレフォン,ジョーアラマート,キングヘイロー,-0.9164034373444958,5
5,5,6,ウイングレイテスト,牡9,58.0,松岡,畠山,506(-14),美浦,2017101423,01085,スクリーンヒーロー,グレートキャティ,サクラユタカオー,-2.7638259084186325,12
6,5,7,ピューロマジック,牝5,56.0,北村友,安田,458(+2),栗東,2021107058,01102,アジアエクスプレス,メジェルダ,ディープインパクト,-2.228666075790231,10
7,6,8,ポッドベイダー,牡4,57.0,荻野極,上原佑,480(-4),美浦,2022105244,01160,リオンディーズ,ヴェルメンティーノ,ダイワメジャー,-0.2591254830028333,2
8,6,9,クラスペディア,牡4,57.0,小崎,河嶋,--,栗東,2022106394,01152,ミスターメロディ,ウンベラータ,アグネスタキオン,-1.644692936851476,9
9,7,10,エーティーマクフィ,牡7,58.0,富田,武英,474(-2),栗東,2019105859,01168,マクフィ,テンシンランマン,ハーツクライ,-3.3632437476326236,13
10,7,11,インビンシブルパパ,牡5,58.0,佐々木,伊藤大,526(+4),美浦,2021110164,01197,Shalaa,Shwaimsa,Canford Cliffs,-0.2507883227055837,1
11,8,12,ルシード,牡4,57.0,横山和,田島,498(-2),美浦,2022103592,01140,スクリーンヒーロー,ローゼンタール,ロージズインメイ,-0.32176926858820987,3
12,8,13,シュタールヴィント,牡6,57.0,岩田康,矢作,438(-8),栗東,2020103061,05203,ロードカナロア,マルセリーナ,ディープインパクト,-2.291528545441716,11
