,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,リチュアル,セ7,56.0,坂井,田中克,520(+12),栗東,2019106748,01163,キングカメハメハ,メイデイローズ,Rockport Harbor,-0.8081267474027174,10
1,1,2,マリアナトレンチ,牡6,55.0,松若,東田,472(0),栗東,2020102737,01154,ハーツクライ,アイアムルビー,Saint Liam,-1.9834723155885088,16
2,2,3,サンマルパトロール,牡6,54.0,田口,大橋,488(-10),栗東,2020106370,01208,ビーチパトロール,サンマルアリュール,ゴールドアリュール,-1.7009460154786302,15
3,2,4,クインズショコラ,牝4,53.0,田山,新谷,502(+2),栗東,2022100159,01220,Tiz the Law,アーチョコレート,Candy Ride,-0.40740110589710893,6
4,3,5,テーオーグランビル,牡6,57.0,岩田望,上村,506(+6),栗東,2020110081,01174,Lea,オールインファン,Tapit,-0.5084547938056508,7
5,3,6,ハギノサステナブル,牡6,56.0,松山,高野,488(+2),栗東,2020105639,01126,サトノダイヤモンド,ハギノエスカーダ,タートルボウル,-0.332733294985975,5
6,4,7,モックモック,牡6,57.0,武豊,寺島,494(-4),栗東,2020100061,00666,ダノンレジェンド,ジュピターズビコー,シングスピール,-0.7038256305646304,9
7,4,8,ピースオブザライフ,牝6,52.0,吉村,野中,478(-6),栗東,2020101024,01216,キタサンブラック,サンキューアスク,シンボリクリスエス,-1.2939079792642432,13
8,5,9,グランドプラージュ,牡4,56.5,川田,杉山晴,522(+4),栗東,2022105722,01088,シニスターミニスター,ベルプラージュ,キングカメハメハ,-0.3230020636422938,4
9,5,10,ヴィヴァン,牡8,54.0,高杉,池江,490(-10),栗東,2018102040,01213,ハーツクライ,キトゥンズクイーン,Kitten's Joy,-1.2039884680313255,12
10,6,11,レヴォントゥレット,牡5,56.0,国分優,矢作,500(+8),栗東,2021103717,01125,ロードカナロア,クイーンマンボ,マンハッタンカフェ,-0.6915149283584243,8
11,6,12,ハピ,牡7,57.5,幸,大久保,488(0),栗東,2019100630,00732,キズナ,クイーンパイレーツ,キングカメハメハ,-0.25055390606006267,3
12,7,13,メイショウズイウン,牡4,55.0,太宰,本田,500(-4),栗東,2022100154,01037,ホッコータルマエ,アクアブルーハート,エンパイアメーカー,0.33166778481202563,1
13,7,14,メイショウユズルハ,牡7,54.0,菱田,岡田,508(-8),栗東,2019104089,01144,ディスクリートキャット,メイショウコブシ,スペシャルウィーク,-1.4318969455081285,14
14,8,15,ラインオブソウル,牡7,54.0,角田和,東田,520(+2),栗東,2019105993,01186,シニスターミニスター,ファーストレディ,スマートボーイ,-0.9439224667492522,11
15,8,16,ゴールデンクラウド,牡4,56.0,西村淳,小林,522(-4),栗東,2022110121,01171,Cloud Computing,Seoul Gold,Medaglia d'Oro,-0.05260952385956499,2
