,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,サラスヴァティー,牝4,55.0,横山武,森一,478(+8),美浦,2022105139,1170,レイデオロ,リラヴァティ,ゼンノロブロイ,0.5063453443506052,6,-0.030573580717321962,6,,
1,2,2,キョウエイグッド,牡4,57.0,木幡巧,千葉,452(-2),美浦,2022104362,1162,トーセンラー,キョウエイトリガー,イーグルカフェ,-0.03575351643679144,8,-0.09318072955131143,8,,
2,3,3,フォーグッド,セ7,58.0,菅原明,国枝,500(-10),美浦,2019105076,1179,ディープインパクト,ウィキッドリーパーフェクト,Congrats,-0.4050755864977125,10,-0.135833838569833,10,,
3,4,4,コスモグラニット,牡4,57.0,丹内,清水英,496(0),美浦,2022106800,1091,キタサンブラック,ホワイトウインド,スウェプトオーヴァーボード,1.0196062057615316,3,0.02870305951457465,3,,
4,5,5,ナスノソナタ,牡4,57.0,丸山,武井,488(+4),美浦,2022106544,1127,レイデオロ,ナスノシンフォニー,ハーツクライ,1.449509308930511,2,0.07835268896629549,2,,
5,5,6,ミッドセンチュリー,牡4,57.0,嶋田,松山,484(-2),美浦,2022103308,1134,トゥザグローリー,アウグスタ,エイシンフラッシュ,-1.3864480131144516,12,-0.24917281420524548,12,,
6,6,7,クリフハンガー,セ5,58.0,荻野極,上原博,450(-4),美浦,2021101701,1160,ルーラーシップ,リリックドラマ,ステイゴールド,0.6727105521966769,4,-0.011360016399389418,4,,
7,6,8,エデルクローネ,牡4,57.0,戸崎圭,手塚久,492(+8),美浦,2022104774,5386,フィエールマン,コロナシオン,キングカメハメハ,-0.4594655189623599,11,-0.1421153470606252,11,,
8,7,9,コア,牡4,57.0,田辺,相沢,502(+4),美浦,2022102338,1075,キズナ,マイダイアリー,Frankel,0.4249617005873906,7,-0.039972600465002665,7,,
9,7,10,ストレートブラック,牝4,55.0,松岡,奥平,432(-2),美浦,2022103353,1085,トーセンラー,コスモメソッド,ヴィクトワールピサ,0.672444552362616,5,-0.011390736794515643,5,,
10,8,11,ウィングコマンダー,セ4,57.0,柴田大,粕谷,476(+8),美浦,2022104135,1009,デクラレーションオブウォー,タッシーエルモ,エピファネイア,2.214012125810945,1,0.16664533280420393,1,,
11,8,12,ゲレル,牝4,55.0,上野,小野,450(+4),美浦,2022101203,1087,ブラックタイド,シナル,キングカメハメハ,-0.30648129731643065,9,-0.12444715657609466,9,,
