,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,サンタクローチェ,牝3,53.0,△鷲頭,西村,450(+4),---.-,9,栗東,2023102480,1202,フィレンツェファイア,ヘーザ,フレンチデピュティ,-0.8318524336469455,11,-0.4868520913559552,10,-0.7142269533836622,11
1,2,2,スイーヴル,牝3,55.0,岩田望,小椋,466(+8),---.-,2,栗東,2023101660,1174,タワーオブロンドン,オトヒメ,Pivotal,0.5134044626044043,5,-0.15581836909595506,6,-0.024404488385348026,2
2,3,3,シルフ,牝3,52.0,▲和田陽,藤野,450(+8),---.-,12,栗東,2023107214,1223,ルヴァンスレーヴ,プロミストリープ,ヘニーヒューズ,0.8750761236724829,1,0.24712732373940077,1,-0.1930108739623903,6
3,4,4,ロングフルスペック,牝3,55.0,古川吉,大根田,462(+12),---.-,10,栗東,2023103167,1015,フォーウィールドライブ,バトルムーングロウ,アドマイヤムーン,-1.0526926122165163,12,-0.16991903663052438,7,-1.2461889603165393,12
4,5,5,アイビーミャーオ,牝3,55.0,松本,小林,448(+4),---.-,4,栗東,2023101755,1191,フォーウィールドライブ,ルンルンキャット,キングヘイロー,0.5386252332373609,4,-0.09989433645173917,5,-0.06754272129987379,3
5,5,6,クインズスズラン,牝3,55.0,横山和,村田,508(0),---.-,5,美浦,2023102753,1140,パイロ,アースザスリー,シンボリクリスエス,-0.22776718378921929,8,-0.20280513333605454,8,-0.5571617477846967,9
6,6,7,ドリームガッサン,牝3,52.0,▲小林美,鈴木伸,442(+4),---.-,3,美浦,2023102748,1206,キャプテンキング,フルゴラ,エイシンフラッシュ,0.7117760046470059,2,0.07633931602186693,3,-0.1294550657380249,4
7,6,8,カレンココナ,牝3,55.0,斎藤,小林,436(+4),---.-,6,栗東,2023101061,1178,カレンブラックヒル,カレンピピ,トーセンホマレボシ,0.16810795750236118,6,-0.6442635110232403,11,0.2535680771485336,1
8,7,9,チュラヴェール,牝3,55.0,丹内,松山,444(-4),---.-,11,美浦,2023104607,1091,ホッコータルマエ,カウントオンミー,バブルガムフェロー,-0.5251385565555939,9,-0.40272686903681393,9,-0.566705945522774,10
9,7,10,マリブサーフ,牝3,54.0,☆舟山,牧浦,444(+12),---.-,1,栗東,2023100966,1221,ロードカナロア,マストバイアイテム,アフリート,-0.010012233130612641,7,-0.06270054539121644,4,-0.5430776244163608,8
10,8,11,アドバンスジェンヌ,牝3,55.0,佐々木,小手川,470(-4),---.-,8,美浦,2023104581,1197,モーニン,ターフジェニック,ホワイトマズル,0.6563383276295666,3,0.19996687186594272,2,-0.3126926267465071,7
11,8,12,セラサイト,牝3,51.0,★河原田,茶木,494(+4),---.-,7,栗東,2023107306,1204,クリソベリル,ランプフィーバー,Ghostzapper,-0.8158650899542949,10,-0.9530343584287311,12,-0.17583936513733026,5
