,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,フーディエラン,牝3,55.0,横山琉,田中剛,416(-4),美浦,2023106286,1192,ポエティックフレア,ラナンキュラス,スペシャルウィーク,-1.0475751405205902,10,-0.8836539543533621,10,,
1,1,2,ベルウッドピース,牡3,57.0,丹内,中舘,522(+4),美浦,2023101642,1091,マジェスティックウォリアー,アオイシチフク,ドゥラメンテ,0.4651540755673543,4,-0.06694715494955918,4,,
2,2,3,ティラーノ,牡3,57.0,佐々木,小手川,468(0),美浦,2023101855,1197,ゴールドシップ,モハー,バトルプラン,0.10999633532599686,6,-0.2586931318443052,6,,
3,2,4,レーヴドクロンヌ,牡3,54.0,▲上里,加藤士,478(-14),美浦,2023103589,1217,リーチザクラウン,リュポメルー,Dubawi,-1.7982495477518712,16,-1.2889352737091748,16,,
4,3,5,ホッカイダイオー,牡3,54.0,▲佐藤,奥平,494(+2),美浦,2023100962,1207,キセキ,ホワイトヴェール,クロフネ,-1.2156172097400433,11,-0.9743781230002334,11,,
5,3,6,ビリージェイ,牡3,57.0,大野,高柳瑞,458(+12),美浦,2023103311,1096,ロードカナロア,アクアリング,Anabaa,-1.7500711083327185,15,-1.2629242344300877,15,,
6,4,7,メイプルインパクト,牡3,57.0,丸田,南田,532(-8),美浦,2023104871,1117,シルバーステート,テイコフトウショウ,タイキシャトル,-1.6331197226701835,14,-1.1997833954388906,14,,
7,4,8,コパノエイダン,牡3,57.0,原,上原博,496(+4),美浦,2023105162,1184,コパノリッキー,ルナマティーノ,キンシャサノキセキ,1.4411103692522178,1,0.45996151614404135,1,,
8,5,9,ジーティームーチョ,牡3,57.0,内田博,池上,514(-6),美浦,2023107063,422,ルーラーシップ,ジーナアイリス,ゴールドアリュール,-1.219379279728568,12,-0.9764092255311985,12,,
9,5,10,スターゲイザー,牡3,55.0,△長浜,根本,546(+28),美浦,2023102911,1214,シュヴァルグラン,ジューンブライド,アフリート,-1.620394582316966,13,-1.192913224267928,13,,
10,6,11,ウインデイブレイク,牡3,57.0,菊沢,青木,512(-4),美浦,2023105886,1161,ベンバトル,ダイワベスパー,ダイワメジャー,0.1843464524408193,5,-0.21855227547797032,5,,
11,6,12,アルデキングダム,牡3,57.0,横山典,村田,468(+2),美浦,2023102160,660,アニマルキングダム,タキオンメーカー,エンパイアメーカー,1.2550087108175378,2,0.3594871627650616,2,,
12,7,13,ノーブルホライズン,牡3,57.0,木幡初,粕谷,482(-4),美浦,2023105986,1153,キセキ,ネイチャーガイド,エルコンドルパサー,-0.9898743545263803,8,-0.8525018990144142,8,,
13,7,14,トップデュオ,牡3,57.0,荻野極,尾関,450(+2),美浦,2023103801,1160,シスキン,デュアルネイチャー,ゴールドシップ,0.9696023051085484,3,0.20539920726253424,3,,
14,8,15,ニシノロッドマン,牡3,57.0,野中,矢嶋,506(-6),美浦,2023104706,1158,リーチザクラウン,ニシノミウ,スマートファルコン,-1.0409785748996534,9,-0.8800925370567061,9,,
15,8,16,カフェタンガロア,牡3,57.0,横山和,嘉藤,454(-2),美浦,2023106251,1140,ロードカナロア,ラフレーズカフェ,マンハッタンカフェ,-0.2243016226642272,7,-0.4391771288569935,7,,
