,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,トシミチ,牡2,55.0,幸,谷,470(0),---.-,1,栗東,2024108115,732,アレスバローズ,サーストンララア,キングカメハメハ,0.8508490716956468,6,-0.03773763787913924,5,-0.06807744535841503,5
1,2,2,グレートキリシマ,牡2,55.0,松若,牧田,480(0),---.-,6,栗東,2024108085,1154,ケープブランコ,ツキミチャン,フジキセキ,1.2462292152227366,1,0.5410158411525922,1,-0.0774241604168714,7
2,3,3,スイトーヨ,牝2,55.0,川田,角田,440(0),---.-,2,栗東,2024108118,1088,アレスバローズ,カシノティーダ,ケイムホーム,0.40077787156007255,10,-0.4680812629484996,8,-0.1856989013847902,9
3,4,4,ユイノジカンカセギ,牡2,55.0,長岡,竹内,424(0),---.-,4,美浦,2024108117,1142,タワーオブロンドン,キョウコウトッパ,シルバーステート,1.072336649945738,3,0.28658066114746844,3,-0.07337344645496072,6
4,5,5,ラブマイティー,牝2,55.0,杉原,加藤和,458(0),---.-,9,美浦,2024108061,1135,スクワートルスクワート,ロゴマーク,チチカステナンゴ,0.5813577771947341,9,-0.10748087956961046,6,-0.24401346741621022,10
5,6,6,カシノヴィタ,牝2,52.0,▲森田,和田雄,386(0),---.-,10,美浦,2024108106,1222,サトノアラジン,ステイアライヴ,Iffraaj,1.1533968239979628,2,0.36064293242278367,2,-0.050255258407783325,4
6,6,7,カゴシマ,セ2,55.0,酒井,松山,436(0),---.-,8,美浦,2024108110,1034,コパノチャーリー,レスタンノール,ステイゴールド,-0.2815117210287618,11,-1.0939064984764513,11,-0.3789180073305708,11
7,7,8,ユイパルティ,牝2,53.0,◇永島,平田,490(0),---.-,5,栗東,2024108111,1187,スクワートルスクワート,ユークレース,タートルボウル,0.9148218671799812,4,-0.2273274738186342,7,0.0894172681156037,2
8,7,9,プッシュザリミット,牡2,55.0,吉村,柴田,456(0),---.-,7,栗東,2024108113,1216,アールスター,ツォルフェアアイン,キンシャサノキセキ,0.8043962549162549,7,-0.49379310808978016,9,0.15087697008341214,1
9,8,10,ニシノマティーニ,牡2,53.0,◇今村,小手川,414(0),---.-,3,美浦,2024108087,1193,ネロ,ニシノオリーブ,リーチザクラウン,0.9092546606563193,5,0.08536910170808835,4,-0.09057424147139155,8
10,8,11,カシノカゲマル,セ2,55.0,秋山稔,蛯名利,450(0),---.-,11,美浦,2024108091,1181,ケープブランコ,クノイチ,アドマイヤムーン,0.5934188264222182,8,-0.671581930083702,10,0.08229969071823466,3
