,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ビップルーチェ,牝2,53.0,◇永島,田島,,63.6,8,美浦,2024104028,1187,サトノダイヤモンド,オルトリンデ,ダンスインザダーク,-1.0423593601921952,10,-0.7167546284595634,9,-0.96810254488431,10,-1.3673624369780373,10,0.0439353555342579,0.012678830288488
1,2,2,ナポリ,牝2,52.0,▲川端,井上,,102.3,9,栗東,2024100505,1195,ウインブライト,セシャルマン,ワークフォース,-0.754970314436164,9,-0.4056477032205957,7,-0.2851693454323136,9,-0.6697418967367261,6,0.0882646688650889,0.0078824399447491
2,3,3,スピーディスピン,牝2,54.0,☆田山,加藤公,,11.5,5,栗東,2024107310,1220,アジアエクスプレス,インアスピン,モーリス,-0.4345955543258535,6,-0.8607775641888915,10,-0.2090020337407407,7,-0.9001865854483047,7,0.0700980665763275,0.0701194440302471
3,4,4,コジアン,牡2,55.0,吉村,小椋,,8.4,4,栗東,2024101437,1216,フィエールマン,ラビットファレル,アグネスデジタル,-0.367567141493599,5,-0.3596238780901346,6,-0.150735370105781,6,-1.1715034085677964,9,0.0534410079079694,0.0959968578985526
4,5,5,コスモルミナ,牡2,55.0,団野,宮地,,6.8,3,栗東,2024103655,1180,ベンバトル,ルミナスライン,マツリダゴッホ,0.943199465306166,3,-0.0120580116785183,2,-0.2772929736086108,8,0.2025397099947282,1,0.2111611335544691,0.1185843538746826
5,6,6,ダイメイアゲイン,牡2,55.0,川須,秋山,,57.4,7,栗東,2024100510,1128,ダノンキングリー,デルマヒジリ,バゴ,-0.4372338601565908,7,0.2215162450168582,1,0.0157080947006854,4,-0.3153386342212946,3,0.1258062674723693,0.0140483206680808
6,7,7,ロンリーマン,牡2,55.0,太宰,荒川,,14.4,6,栗東,2024102958,1037,カレンブラックヒル,ステラローザ,ロードカナロア,-0.2934867486226944,4,-0.6199749900207777,8,0.0357564846789502,3,-0.5092538101616693,4,0.1036301165645251,0.055998167107489
7,7,8,ヴィヴェローネ,牝2,55.0,松山,高野,,1.9,1,栗東,2024106976,1126,サートゥルナーリア,ヴァイブランス,Violence,2.093014306858686,1,-0.2502352355264082,4,0.0387925758542077,2,-0.9989537240931856,8,0.0635055989262383,0.4244071612357064
8,8,9,スターオブザイヤー,牝2,55.0,松若,井上,,4.1,2,栗東,2024104182,1154,アドマイヤマーズ,ラズールリッキー,スタチューオブリバティ,0.9921824482943586,2,-0.2674504492606325,5,0.1124897242655575,1,-0.2098185857197662,2,0.1398070436722116,0.1966764893531322
9,8,10,ヤマトデュノール,牡2,52.0,▲森田,安達,,223.5,10,栗東,2024104826,1222,マテラスカイ,ルリー,ゼンノロブロイ,-0.6981832412321145,8,-0.0600488750286464,3,-0.1060150706740147,5,-0.5414103395331157,5,0.1003507409265425,0.0036079355988717
