,2022102550
peds_0,オルフェーヴル
peds_1,メイショウバーズ
peds_2,ステイゴールド
peds_3,オリエンタルアート
peds_4,タニノギムレット
peds_5,デヒアバーズ
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ゴールデンサッシュ
peds_8,メジロマックイーン
peds_9,エレクトロアート
peds_10,ブライアンズタイム Brian's Time(米)
peds_11,タニノクリスタル
peds_12,デヒア Dehere(米)
peds_13,バーズウイング Bird's Wing(愛)
peds_14,Halo
peds_15,Wishing Well
peds_16,ディクタス
peds_17,ダイナサッシュ
peds_18,メジロティターン
peds_19,メジロオーロラ
peds_20,ノーザンテースト
peds_21,グランマスティーヴンス
peds_22,Roberto
peds_23,Kelley's Day
peds_24,クリスタルパレス
peds_25,タニノシーバード
peds_26,Deputy Minister
peds_27,Sister Dot
peds_28,Bluebird
peds_29,Welsh Love
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Sanctus
peds_35,Doronic
peds_36,ノーザンテースト
peds_37,ロイヤルサッシュ
peds_38,メジロアサマ
peds_39,シエリル
peds_40,リマンド
peds_41,メジロアイリス
peds_42,Northern Dancer
peds_43,Lady Victoria
peds_44,Lt. Stevens
peds_45,Dhow
peds_46,Hail to Reason
peds_47,Bramalea
peds_48,Graustark
peds_49,Golden Trail
peds_50,Caro
peds_51,Hermieres
peds_52,Sea-Bird
peds_53,Flaxen
peds_54,Vice Regent
peds_55,Mint Copy
peds_56,Secretariat
peds_57,Sword Game
peds_58,Storm Bird
peds_59,Ivory Dawn
peds_60,Ela-Mana-Mou
peds_61,Welsh Flame
