,2022105028
peds_0,ナダル Nadal(米)
peds_1,プロミストリープ
peds_2,Blame
peds_3,Ascending Angel
peds_4,ヘニーヒューズ Henny Hughes(米)
peds_5,プロミストスパーク
peds_6,Arch (米)
peds_7,Liable
peds_8,Pulpit
peds_9,Solar Colony
peds_10,ヘネシー Hennessy(米)
peds_11,Meadow Flyer
peds_12,フジキセキ
peds_13,プレイン
peds_14,Kris S.
peds_15,Aurora
peds_16,Seeking the Gold
peds_17,Bound
peds_18,A.P. Indy
peds_19,Preach
peds_20,Pleasant Colony
peds_21,Meteor Stage
peds_22,Storm Cat
peds_23,Island Kitty
peds_24,Meadowlake
peds_25,Shortley
peds_26,サンデーサイレンス
peds_27,ミルレーサー
peds_28,ジェイドロバリー
peds_29,ダイナランド
peds_30,Roberto
peds_31,Sharp Queen
peds_32,Danzig
peds_33,Althea
peds_34,Mr. Prospector
peds_35,Con Game
peds_36,Nijinsky
peds_37,Special
peds_38,Seattle Slew
peds_39,Weekend Surprise
peds_40,Mr. Prospector
peds_41,Narrate
peds_42,His Majesty
peds_43,Sun Colony
peds_44,Stage Door Johnny
peds_45,Northern Meteor
peds_46,Storm Bird
peds_47,Terlingua
peds_48,Hawaii
peds_49,T. C. Kitten
peds_50,Hold Your Peace
peds_51,Suspicious Native
peds_52,Hagley
peds_53,Short Winded
peds_54,Halo
peds_55,Wishing Well
peds_56,Le Fabuleux
peds_57,Marston's Mill
peds_58,Mr. Prospector
peds_59,Number
peds_60,ノーザンテースト
peds_61,シヤダイランド
