,2016110003
peds_0,オルフェーヴル
peds_1,セレブリティ
peds_2,ステイゴールド
peds_3,オリエンタルアート
peds_4,タニノギムレット
peds_5,タニノシスター
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ゴールデンサッシュ
peds_8,メジロマックイーン
peds_9,エレクトロアート
peds_10,ブライアンズタイム Brian's Time(米)
peds_11,タニノクリスタル
peds_12,ルション Rousillon(米)
peds_13,エナジートウショウ
peds_14,Halo
peds_15,Wishing Well
peds_16,ディクタス
peds_17,ダイナサッシュ
peds_18,メジロティターン
peds_19,メジロオーロラ
peds_20,ノーザンテースト
peds_21,グランマスティーヴンス
peds_22,Roberto
peds_23,Kelley's Day
peds_24,クリスタルパレス
peds_25,タニノシーバード
peds_26,Riverman
peds_27,ベルドリーヌ
peds_28,トウショウボーイ
peds_29,コーニストウショウ
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Sanctus
peds_35,Doronic
peds_36,ノーザンテースト
peds_37,ロイヤルサッシュ
peds_38,メジロアサマ
peds_39,シエリル
peds_40,リマンド
peds_41,メジロアイリス
peds_42,Northern Dancer
peds_43,Lady Victoria
peds_44,Lt. Stevens
peds_45,Dhow
peds_46,Hail to Reason
peds_47,Bramalea
peds_48,Graustark
peds_49,Golden Trail
peds_50,Caro
peds_51,Hermieres
peds_52,Sea-Bird
peds_53,Flaxen
peds_54,Never Bend
peds_55,River Lady
peds_56,Marshua's Dancer
peds_57,Palsy Walsy
peds_58,テスコボーイ
peds_59,ソシアルバターフライ
peds_60,ダンディルート
peds_61,ローズトウショウ
