,2019102970
peds_0,パイロ Pyro(米)
peds_1,エーシンパナギア
peds_2,Pulpit
peds_3,Wild Vision
peds_4,エイシンサンディ
peds_5,サンタマリアガール
peds_6,A.P. Indy
peds_7,Preach
peds_8,Wild Again
peds_9,Carol's Wonder
peds_10,サンデーサイレンス Sunday Silence(米)
peds_11,エイシンウイザード
peds_12,High Yield
peds_13,エイシンマリアンナ
peds_14,Seattle Slew
peds_15,Weekend Surprise
peds_16,Mr. Prospector
peds_17,Narrate
peds_18,Icecapade
peds_19,Bushel-n-Peck
peds_20,Pass the Tab
peds_21,Carols Christmas
peds_22,Halo
peds_23,Wishing Well
peds_24,ノーザリー
peds_25,シルバーナイキ
peds_26,Storm Cat
peds_27,Scoop the Gold
peds_28,Gone West
peds_29,Dramatic Joy
peds_30,Bold Reasoning
peds_31,My Charmer
peds_32,Secretariat
peds_33,Lassie Dear
peds_34,Raise a Native
peds_35,Gold Digger
peds_36,Honest Pleasure
peds_37,State
peds_38,Nearctic
peds_39,Shenanigans
peds_40,Khaled
peds_41,Dama
peds_42,Al Hattab
peds_43,Dantina
peds_44,Whitesburg
peds_45,Light Verse
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Northern Dancer
peds_51,Politely
peds_52,ドン
peds_53,ケープルビー
peds_54,Storm Bird
peds_55,Terlingua
peds_56,フォーティナイナー
peds_57,Leap Lively
peds_58,Mr. Prospector
peds_59,Secrettame
peds_60,Riverman
peds_61,Teacher's Joy
