,2015105023
peds_0,ハーツクライ
peds_1,ミスエーニョ Mi Sueno(米)
peds_2,サンデーサイレンス Sunday Silence(米)
peds_3,アイリッシュダンス
peds_4,Pulpit
peds_5,Madcap Escapade
peds_6,Halo
peds_7,Wishing Well
peds_8,トニービン Tony Bin(愛)
peds_9,ビューパーダンス Buper Dance(米)
peds_10,A.P. Indy
peds_11,Preach
peds_12,ヘネシー Hennessy(米)
peds_13,Sassy Pants
peds_14,Hail to Reason
peds_15,Cosmah
peds_16,Understanding
peds_17,Mountain Flower
peds_18,カンパラ
peds_19,Severn Bridge
peds_20,Lyphard
peds_21,My Bupers
peds_22,Seattle Slew
peds_23,Weekend Surprise
peds_24,Mr. Prospector
peds_25,Narrate
peds_26,Storm Cat
peds_27,Island Kitty
peds_28,Saratoga Six
peds_29,Special Portion
peds_30,Turn-to
peds_31,Nothirdchance
peds_32,Cosmic Bomb
peds_33,Almahmoud
peds_34,Promised Land
peds_35,Pretty Ways
peds_36,Montparnasse
peds_37,Edelweiss
peds_38,Kalamoun
peds_39,State Pension
peds_40,Hornbeam
peds_41,Priddy Fair
peds_42,Northern Dancer
peds_43,Goofed
peds_44,Bupers
peds_45,Princess Revoked
peds_46,Bold Reasoning
peds_47,My Charmer
peds_48,Secretariat
peds_49,Lassie Dear
peds_50,Raise a Native
peds_51,Gold Digger
peds_52,Honest Pleasure
peds_53,State
peds_54,Storm Bird
peds_55,Terlingua
peds_56,Hawaii
peds_57,T. C. Kitten
peds_58,Alydar
peds_59,Priceless Fame
peds_60,Czaravich
peds_61,Generous Portion
