,2021105072
peds_0,モーリス
peds_1,ジプシーハイウェイ Gypsy Highway(愛)
peds_2,スクリーンヒーロー
peds_3,メジロフランシス
peds_4,High Chaparral (愛)
peds_5,ローズジプシー Rose Gypsy(英)
peds_6,グラスワンダー
peds_7,ランニングヒロイン
peds_8,カーネギー Carnegie(愛)
peds_9,メジロモントレー
peds_10,Sadler's Wells (米)
peds_11,Kasora
peds_12,Green Desert
peds_13,Krisalya
peds_14,Silver Hawk
peds_15,Ameriflora
peds_16,サンデーサイレンス
peds_17,ダイナアクトレス
peds_18,Sadler's Wells
peds_19,Detroit
peds_20,モガミ
peds_21,メジロクインシー
peds_22,Northern Dancer
peds_23,Fairy Bridge
peds_24,Darshaan
peds_25,Kozana
peds_26,Danzig
peds_27,Foreign Courier
peds_28,Kris
peds_29,Sassalya
peds_30,Roberto
peds_31,Gris Vitesse
peds_32,Danzig
peds_33,Graceful Touch
peds_34,Halo
peds_35,Wishing Well
peds_36,ノーザンテースト
peds_37,モデルスポート
peds_38,Northern Dancer
peds_39,Fairy Bridge
peds_40,Riverman
peds_41,Derna
peds_42,Lyphard
peds_43,ノーラック
peds_44,フィディオン
peds_45,メジロボサツ
peds_46,Nearctic
peds_47,Natalma
peds_48,Bold Reason
peds_49,Special
peds_50,Shirley Heights
peds_51,Delsy
peds_52,Kris
peds_53,Koblenza
peds_54,Northern Dancer
peds_55,Pas de Nom
peds_56,Sir Ivor
peds_57,Courtly Dee
peds_58,Sharpen Up
peds_59,Doubly Sure
peds_60,Sassafras
peds_61,Valya
