,2013101169
peds_0,パイロ Pyro(米)
peds_1,ビービーバーニング
peds_2,Pulpit
peds_3,Wild Vision
peds_4,バブルガムフェロー
peds_5,ラブチューン
peds_6,A.P. Indy
peds_7,Preach
peds_8,Wild Again
peds_9,Carol's Wonder
peds_10,サンデーサイレンス Sunday Silence(米)
peds_11,バブルカンパニー Bubble Company(仏)
peds_12,デュラブ Doulab(米)
peds_13,シンネプチューン
peds_14,Seattle Slew
peds_15,Weekend Surprise
peds_16,Mr. Prospector
peds_17,Narrate
peds_18,Icecapade
peds_19,Bushel-n-Peck
peds_20,Pass the Tab
peds_21,Carols Christmas
peds_22,Halo
peds_23,Wishing Well
peds_24,Lyphard
peds_25,Prodice
peds_26,Topsider
peds_27,Passerine
peds_28,ホープフリーオン
peds_29,シンポーシア
peds_30,Bold Reasoning
peds_31,My Charmer
peds_32,Secretariat
peds_33,Lassie Dear
peds_34,Raise a Native
peds_35,Gold Digger
peds_36,Honest Pleasure
peds_37,State
peds_38,Nearctic
peds_39,Shenanigans
peds_40,Khaled
peds_41,Dama
peds_42,Al Hattab
peds_43,Dantina
peds_44,Whitesburg
peds_45,Light Verse
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Northern Dancer
peds_51,Goofed
peds_52,Prominer
peds_53,Euridice
peds_54,Northern Dancer
peds_55,Drumtop
peds_56,Dr. Fager
peds_57,Pashamin
peds_58,Raise a Native
peds_59,Sweet Tooth
peds_60,トラフィック
peds_61,ゴルトプラネット
