,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,クライスレリアーナ,牝4,56.0,ルメール,木村,470(+10),美浦,2022104818,5339,サートゥルナーリア,シユーマ,Medicean,0.8726913900677671,1,0.01508657047666408,1,,
1,2,2,ダガーリング,牡4,58.0,戸崎圭,柴田,550(+4),栗東,2022102153,5386,タワーオブロンドン,プルメリアグレース,ロードカナロア,0.5923083609138118,3,-0.008483302335167014,3,,
2,3,3,ビッグデイメイク,牝4,56.0,柴田大,和田雄,432(+6),美浦,2022102532,1009,リアルスティール,エインセル,メイショウサムソン,-0.9865708762639035,10,-0.1412088204159559,10,,
3,4,4,レッドレナート,牡5,58.0,長浜,手塚徳,490(0),美浦,2021103145,1214,レッドファルクス,マレーナ,ダイワメジャー,0.17486480991994188,5,-0.04357491052819392,5,,
4,5,5,マーゴットゲイン,牡4,58.0,ゴンサルベ,伊坂,478(+4),美浦,2022105495,5675,マインドユアビスケッツ,プリエンプト,ステイゴールド,0.663204255702383,2,-0.0025235720758507467,2,,
5,6,6,ツルマウカタチ,牡5,58.0,嶋田,手塚久,472(+2),美浦,2021102106,1134,ヤングマンパワー,ハイタッチクイーン,キングヘイロー,0.06346091831014031,6,-0.052939869469928784,6,,
6,6,7,トレサフィール,セ4,58.0,横山和,稲垣,476(-8),美浦,2022102174,1140,サトノダイヤモンド,トレサンセール,Rip Van Winkle,0.476074118219393,4,-0.018254315669867304,4,,
7,7,8,スナークピカソ,牡4,58.0,松山,高橋一,478(-6),栗東,2022104171,1126,アジアエクスプレス,ホームアゲイン,ディープインパクト,0.003014143714836661,7,-0.05802121406270166,7,,
8,7,9,ケイケイ,セ5,58.0,木幡巧,杉浦,478(-4),美浦,2021103799,1162,イスラボニータ,スウィートハース,Touch Gold,-1.017930885523412,11,-0.14384504070309245,11,,
9,8,10,ミッキーソルジャー,牡4,58.0,菊沢,菊沢,506(0),美浦,2022105520,1161,エピファネイア,マダムダンスアロット,Sir Prancealot,-0.3393887913537599,9,-0.08680467379746726,9,,
10,8,11,ジーティーマン,牡4,58.0,横山武,小栗,500(-4),栗東,2022104715,1170,モーリス,オーロラエンブレム,ディープインパクト,-0.1552261119807411,8,-0.0713233839968472,8,,
