,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,アイウィル,牡5,58.0,丹内,高木,516(0),美浦,2021103502,1091,ドレフォン,ジュリーハーツ,ハーツクライ,1.244679358442823,2,0.06568900887205423,2,,
1,1,2,クリノラピダス,牡4,57.0,秋山稔,谷,470(+24),栗東,2022109038,1181,マクフィ,リキサンエルピーダ,ネオユニヴァース,-1.4075035410501735,15,-0.10793723426715937,15,,
2,2,3,パフ,牡5,58.0,西塚,橋口,484(+8),栗東,2021100292,1200,レイデオロ,アンジュエ,アグネスタキオン,-0.29928755779914096,8,-0.0353874196237238,8,,
3,2,4,ギマール,牡5,58.0,国分恭,岡田,458(+2),栗東,2021105931,1124,カレンブラックヒル,アールヌーヴォー,ブライアンズタイム,1.244679358442823,2,0.06568900887205423,2,,
4,3,5,ワンダーカモン,牡5,58.0,川又,吉村,480(+6),栗東,2021100739,1166,ワールドエース,ホッコータピタン,サウスヴィグラス,0.575536589083278,6,0.02188330256504321,6,,
5,3,6,ロイガヴェーグル,牡6,58.0,小沢,浜田,450(-2),栗東,2020103697,1185,サトノアラジン,レジェンドトレイル,フレンチデピュティ,-0.29928755779914096,8,-0.0353874196237238,8,,
6,4,7,マテンロウブレイブ,牡4,57.0,太宰,高橋亮,490(+6),栗東,2022105021,1037,ナダル,プリモンディアル,ディープインパクト,1.244679358442823,2,0.06568900887205423,2,,
7,4,8,ライフゲート,セ4,57.0,菊沢,伊藤圭,516(+2),美浦,2022103778,1161,マインドユアビスケッツ,フィーリンググー,セイントアレックス,1.0252929253200664,5,0.05132678589486126,5,,
8,5,9,マナエトレ,牡4,57.0,松若,清水久,480(+2),栗東,2022102691,1154,モズアスコット,ジュウニンノナカマ,キングズベスト,1.244679358442823,2,0.06568900887205423,2,,
9,5,10,グランキングオー,牡4,57.0,永島,高橋康,456(-2),栗東,2022100664,1187,シニスターミニスター,ケリーズアリュール,ゴールドアリュール,-0.739041588541116,11,-0.06417609791497261,11,,
10,6,11,プレイテシア,牝7,56.0,松本,羽月,442(0),栗東,2019102491,1191,ドレフォン,プリオバーン,Galileo,-1.3244104208135483,14,-0.10249750901285729,14,,
11,6,12,アベベ,牡5,58.0,丸山,根本,488(+4),美浦,2021109113,1127,コパノリッキー,ジョウノボレロ,ブライアンズタイム,-1.4075035410501735,15,-0.10793723426715937,15,,
12,7,13,アースイオス,牡5,58.0,小林凌,小西,548(+10),美浦,2021102555,1177,ジャスタウェイ,アースマリン,マリエンバード,-0.9727934051476598,12,-0.07947875662381171,12,,
13,7,14,ストリンジェンド,牡6,58.0,亀田,加藤公,484(+4),栗東,2020102702,1176,キンシャサノキセキ,フォルテピアノ,フレンチデピュティ,-1.1380034367666956,13,-0.0902942992187087,13,,
14,8,15,キングロコマイカイ,牡7,58.0,中井,畑端,502(-6),栗東,2019103829,1141,キングカメハメハ,オツウ,ハーツクライ,-0.6496409002173147,10,-0.058323445124439696,10,,
15,8,16,タイセイマンボ,牡6,58.0,斎藤,高野,562(-4),栗東,2020105133,1178,ホッコータルマエ,ロージーサンセット,キンシャサノキセキ,0.575536589083278,6,0.02188330256504321,6,,
