,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,モーメントキャッチ,牡6,58.0,横山和,松山,522(-4),美浦,2020104725,1140,モーリス,シュシュブリーズ,フジキセキ,0.6667192831523447,2,0.009431179902797734,2,,
1,2,2,ヴェストラン,牡5,58.0,太宰,本田,444(-4),栗東,2021100695,1037,レインボーライン,アテナブルー,ジャングルポケット,0.6667192831523447,2,0.009431179902797734,2,,
2,3,3,サトノブリジャール,牡4,57.0,岩田望,友道,478(0),栗東,2022105037,1174,エピファネイア,ベルダム,ディープインパクト,0.6667192831523447,2,0.009431179902797734,2,,
3,4,4,チムニートップス,牡4,57.0,吉村,杉山晴,504(-2),栗東,2022110051,1216,Tapit,Speedinthruthecity,City Zip,0.28715475567405596,5,-0.003425811304346475,5,,
4,5,5,リアルスター,牡4,57.0,田口,大橋,556(0),栗東,2022103290,1208,ナダル,タキオンレディー,クロフネ,0.6667192831523447,2,0.009431179902797734,2,,
5,6,6,スコーピオンイメル,牡4,57.0,高倉,武英,492(+2),栗東,2022104496,1130,ホッコータルマエ,ダーリングバード,Birdstone,-3.0926821064588155,10,-0.11791104285831411,10,,
6,7,7,シュネーグロッケン,牡4,57.0,幸,清水久,502(+12),栗東,2022104944,732,ナダル,ハウナニ,ロードカナロア,0.28715475567405596,5,-0.003425811304346475,5,,
7,7,8,ディニテ,牡4,57.0,国分優,辻野,502(0),栗東,2022105695,1125,エピファネイア,ゴールディーエスポニー,Vespone,-1.0779392885945087,8,-0.049665648943257,8,,
8,8,9,トモジャザーン,牡5,58.0,菱田,大根田,492(-8),栗東,2021104295,1144,マジェスティックウォリアー,トモジャオール,エンパイアメーカー,-1.6678971193768146,9,-0.06964929360401326,9,,
9,8,10,エテルノレガーメ,牡4,57.0,団野,野中,536(0),栗東,2022107185,1180,キズナ,マゲバ,Wootton Bassett,-0.6292024847308175,7,-0.03446558485948277,7,,
