,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,サウンドサンライズ,牝4,56.0,佐々木,東田,418(+8),栗東,2022105060,1197,モーリス,マハーバーラタ,ディープインパクト,-0.216757879489981,9,-0.8624708718573111,9,,
1,2,2,ゼアズノープレイス,牡7,58.0,的場,的場,490(-12),美浦,2019100907,1108,アスカクリチャン,ウィステリアカフナ,スペシャルウィーク,-0.04899058781463254,8,-0.7716157968697983,8,,
2,3,3,ハミルトン,牡4,58.0,鮫島駿,高野,522(-2),栗東,2022102896,1157,キズナ,ドリームオブジェニー,Pivotal,0.29262191462787823,4,-0.5866141245167196,4,,
3,4,4,コスモナエマ,牝3,53.0,長浜,手塚久,482(+2),美浦,2023106443,1214,ダノンバラード,サザンスピード,Southern Image,-2.6190441599916894,10,-2.163439004422848,10,,
4,5,5,モンローウォーク,牝3,53.0,横山和,上村,452(+22),栗東,2023106859,1140,キズナ,アンフィトリテ,Sebring,0.4471319701617898,3,-0.5029385609329449,3,,
5,6,6,ナムラヒナギク,牝3,53.0,小沢,大橋,488(+4),栗東,2023106226,1185,ジョーカプチーノ,ナムラキッス,マツリダゴッホ,0.2847594065133991,5,-0.5908720985067467,5,,
6,7,7,ポタリング,セ4,58.0,遠藤,武藤,446(+4),美浦,2022101191,1218,ノーブルミッション,ウインルキア,ディープインパクト,-0.020726694078409172,7,-0.7563093675938646,7,,
7,7,8,ゴガツノアマノガワ,牡4,58.0,小林美,清水英,464(+6),美浦,2022100922,1206,ガルボ,アドリアーネ,アグネスデジタル,0.16809805200062866,6,-0.6540505405412855,6,,
8,8,9,キセキノエンジェル,牝7,56.0,河原田,武市,472(+4),美浦,2019106416,1204,キンシャサノキセキ,ピサノレインボー,Rainbow Quest,1.1947347209250172,1,-0.09807118003187704,1,,
9,8,10,ドッグウッド,牡3,55.0,斎藤,斎藤誠,462(+10),美浦,2023101382,1178,レイデオロ,ハナソメイ,タートルボウル,0.5181732571459996,2,-0.4644658563210708,2,,
