,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,スクランプシャス,牡3,57.0,菱田,橋口,462(+4),栗東,2023103411,01144,シルバーステート,サボールアトリウンフォ,Dance Brightly,0.8283422910826443,1
1,1,2,テイエムプレミラン,牡3,54.0,▲森田,宮地,492(+1),栗東,2023104905,01222,ダノンプレミアム,ダークマレイン,サブミーカー,-1.4273250148790557,11
2,2,3,スーパービジー,牡3,57.0,幸,庄野,452(0),栗東,2023101893,00732,スワーヴリチャード,キスオンザグリーン,オルフェーヴル,-3.3980844191486836,15
3,2,4,ボンボンベイビー,牡3,57.0,坂井,矢作,440(-6),栗東,2023105371,01163,コントレイル,バイバイベイビー,Galileo,-0.5779716937529581,7
4,3,5,ダノンミッドナイト,牡3,57.0,川田,中内田,486(0),栗東,2023105335,01088,コントレイル,モアナ,キンシャサノキセキ,0.7736917182289026,2
5,3,6,チェルヴァーラ,牡3,57.0,西村淳,松下,506(0),栗東,2023107106,01171,エピファネイア,チェッキーノ,キングカメハメハ,0.008578905328007098,4
6,4,7,レットミーテイク,牡3,57.0,加藤,庄野,494(-8),栗東,2023101934,01156,スワーヴリチャード,ベリーフィールズ,オペラハウス,-4.242002518898799,16
7,4,8,ラルヴァンダード,牡3,57.0,岩田望,安田,446(+4),栗東,2023107236,01174,エピファネイア,マジックアティテュード,Galileo,-1.5185045587333668,12
8,5,9,マコトエウロペ,牝3,55.0,横山典,昆,416(-6),栗東,2023105054,00660,サートゥルナーリア,ジュデッカ,ディープインパクト,-1.2072239904914275,10
9,5,10,デプレ,牡3,57.0,田口,杉山佳,454(+4),栗東,2023107293,01208,サートゥルナーリア,ラキシス,ディープインパクト,-4.446476722442292,17
10,6,11,パゴスピグイノス,牝3,55.0,角田和,森田,504(+16),栗東,2023106832,01186,モーリス,アソルータ,ゼンノロブロイ,-3.128155728572518,13
11,6,12,ドットカモン,牡3,57.0,西塚,笹田,484(+12),栗東,2023104773,01200,ノーブルミッション,サンデーアゲイン,マーベラスサンデー,-0.8490690586187174,9
12,7,13,イクオクコウネン,牡3,57.0,ルメール,斉藤崇,520(+10),栗東,2023105458,05339,スワーヴリチャード,ノッツダルジェント,バゴ,0.749576447269835,3
13,7,14,ゼータレティクル,牝3,55.0,丹内,小手川,448(-2),美浦,2023106416,01091,ビーチパトロール,コスモレティクルム,ダノンシャンティ,-0.6703824317811474,8
14,8,15,ミエノクラウン,牡3,57.0,レーン,高橋亮,488(-4),栗東,2023102950,05585,サトノクラウン,ミエノサクシード,ステイゴールド,-0.2708547822335868,6
15,8,16,ジーゲスツーク,牡3,55.0,△田山,井上,456(-6),栗東,2023104410,01220,レイデオロ,ペルフィカ,ゼンノロブロイ,-3.1545183842607676,14
16,8,17,リュネヴィル,牝3,52.0,▲和田陽,梅田,484(-4),栗東,2023103775,01223,ハービンジャー,サイモンミラベル,ダイワメジャー,-0.16423254760829034,5
