,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202605021110,2026/05/30,東京,晴,10,葉山特別,2勝クラス,11,4,4,75.7,8,8,長浜鴻緒,58,芝,1600,良,0:1:33.7,1.3,3-3,34.3,490,ミッキーソルジャー
1,202605020412,2026/05/03,東京,曇,12,4歳以上2勝クラス,2勝クラス,13,6,9,9.5,6,13,横山和生,58,ダート,1300,稍重,0:1:19.1,1.7,3-3,38.0,490,エイプリルインパリ
2,202606020809,2026/03/22,中山,晴,09,鎌ケ谷特別,2勝クラス,16,3,5,11.8,6,8,横山和生,58,ダート,1200,良,0:1:12.1,0.7,4-4,37.2,494,カネショウレジェン
3,202606020312,2026/03/07,中山,曇,12,4歳以上1勝クラス,1勝クラス,16,2,4,7.2,3,1,横山和生,58,芝,1600,稍重,0:1:34.0,-0.1,1-1-1,36.3,494,(アンダーザライト)
4,202605010512,2026/02/14,東京,晴,12,4歳以上1勝クラス,1勝クラス,16,2,3,17.6,8,2,長浜鴻緒,56,芝,1600,良,0:1:33.9,0.3,5-6,34.1,500,エルマーゴ
5,202507050412,2025/12/14,中京,晴,12,3歳以上1勝クラス,1勝クラス,16,3,5,17.0,6,4,嶋田純次,58,芝,1600,稍重,0:1:35.7,0.1,3-4-3,34.6,494,ウインベアトリス
6,202505040908,2025/10/26,東京,曇,08,3歳以上1勝クラス,1勝クラス,15,6,10,29.8,8.0,7,長浜鴻緒,56.0,芝,1600,稍重,0:1:34.8,0.6,2-2,34.0,486,ラージギャラリー
7,202504030309,2025/08/30,新潟,晴,09,新発田城特別,1勝クラス,18,2,3,14.3,6.0,18,原優介,58.0,芝,1400,良,0:1:24.5,3.8,2-2,38.7,488,ポッドロワール
8,202501010512,2025/08/09,札幌,晴,12,厚岸特別,1勝クラス,11,8,10,31.5,6.0,3,黛弘人,58.0,芝,1500,良,0:1:29.5,0.4,5-3-2,35.2,490,ヒシアマン
9,202501010209,2025/07/27,札幌,晴,09,3歳以上1勝クラス,1勝クラス,8,1,1,---,,除,佐々木大,58.0,芝,1500,稍重,,,,,484,フォルテム
10,202507020508,2025/03/29,中京,晴,08,4歳以上1勝クラス,1勝クラス,16,6,11,5.1,2.0,5,永島まな,56.0,芝,1600,稍重,0:1:34.5,0.2,3-3-3,35.2,492,エーデルサンライズ
11,202506020312,2025/03/08,中山,小雨,12,4歳以上1勝クラス,1勝クラス,16,4,7,5.6,4.0,3,長浜鴻緒,55.0,芝,1600,良,0:1:34.6,0.2,2-3-4,36.0,496,アンドアイラヴハー
12,202505010512,2025/02/15,東京,晴,12,4歳以上1勝クラス,1勝クラス,16,8,15,125.9,13.0,2,長浜鴻緒,55.0,芝,1600,良,0:1:33.5,0.0,2-2,35.1,496,シンバーシア
13,202405050807,2024/11/24,東京,晴,07,3歳以上1勝クラス,1勝クラス,16,4,7,29.3,9.0,14,戸崎圭太,57.0,ダート,1400,良,0:1:27.9,2.8,2-2,40.0,498,フクチャントウメイ
14,202406040206,2024/09/08,中山,晴,06,3歳以上1勝クラス,1勝クラス,16,4,8,6.7,3.0,16,佐々木大,56.0,ダート,1200,良,0:1:14.1,3.0,6-10,39.4,484,ヴィクトリーロード
15,202404030204,2024/08/11,新潟,晴,04,3歳未勝利,未勝利,14,3,5,2.5,2.0,1,佐々木大,57.0,ダート,1200,良,0:1:12.2,-0.7,1-1,37.7,476,(ペイシャツネ)
16,202405030106,2024/06/01,東京,晴,06,3歳未勝利,未勝利,16,5,10,1.4,1.0,12,ルメール,57.0,ダート,1300,重,0:1:20.2,1.8,9-10,38.3,480,ダイチジェム
17,202405020503,2024/05/04,東京,晴,03,3歳未勝利,未勝利,16,2,4,1.7,1.0,2,モレイラ,57.0,ダート,1300,稍重,0:1:18.5,0.2,1-1,36.7,484,サンリコリス
18,202406030603,2024/04/07,中山,曇,03,3歳未勝利,未勝利,16,8,15,5.0,3.0,2,石川裕紀,57.0,ダート,1200,重,0:1:11.2,0.2,1-1,36.7,482,ストライクオン
19,202406020502,2024/03/09,中山,晴,02,3歳未勝利,未勝利,16,1,1,2.9,2.0,7,ルメール,57.0,ダート,1200,重,0:1:12.7,1.2,5-4,39.1,482,グリントリッター
20,202305050803,2023/11/26,東京,曇,03,,未勝利,16,6,12,4.1,2.0,5,ルメール,56.0,ダート,1600,良,0:1:40.5,1.8,1-1,39.0,484,ロジアデレード
21,202305040801,2023/10/28,東京,晴,01,,未勝利,13,4,4,1.7,1.0,2,ルメール,56.0,ダート,1600,良,0:1:39.3,0.3,1-1,38.4,478,ディアスポラ
22,202305040301,2023/10/09,東京,雨,01,,未勝利,13,7,11,2.8,1.0,2,ルメール,56.0,ダート,1600,稍重,0:1:38.0,0.2,5-5,38.2,476,フィリップ
23,202304020405,2023/08/06,新潟,晴,05,,新馬,10,8,11,26.2,6.0,5,岩田望来,55.0,芝,1600,良,0:1:36.1,0.4,2-2,34.5,488,クリーンエア
