,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ゴールドバローズ,牡3,57.0,田口,渡辺,514(+2),栗東,2023105395,1208,ゴールドドリーム,アースサウンド,Yes It's True,-0.05233201502487512,10,-0.012536985188732254,10,,
1,2,2,ビーウィナー,牡3,57.0,国分優,羽月,530(-2),栗東,2023106022,1125,ビッグアーサー,ビーウィッチド,ハービンジャー,-1.377850437942033,13,-0.045260696970118475,13,,
2,3,3,テイエムスターラン,牡3,57.0,高倉,小椋,520(-4),栗東,2023102582,1130,シニスターミニスター,ストロングハート,サウスヴィグラス,-1.4262374967085263,14,-0.0464552515969331,14,,
3,3,4,モズオージー,牡3,54.0,▲川端,清水久,540(-6),栗東,2023105732,1195,モズアスコット,モズジャカランダ,Congrats,1.2822146272663284,3,0.02040961059304772,3,,
4,4,5,ベイビーメイビー,牝3,55.0,川又,寺島,428(0),栗東,2023100184,1166,シニスターミニスター,ナリタブルースター,マンハッタンカフェ,4.056284838467391,1,0.08889441810925845,1,,
5,4,6,ヤマニンエラマ,牡3,57.0,酒井,四位,478(-4),栗東,2023104367,1034,フィエールマン,ヤマニンラレーヌ,ヤマニンセラフィム,0.6634703190757949,6,0.005134371820402115,6,,
6,5,7,テーオーカイザー,牡3,57.0,岩田望,高柳大,494(-4),栗東,2023101592,1174,キタサンブラック,リーグルメアリー,Afternoon Deelites,-0.028181225145395363,9,-0.011940763006041168,9,,
7,5,8,リバーソニック,牡3,57.0,西村淳,浜田,434(-8),栗東,2023101484,1171,ルヴァンスレーヴ,レッドジャンヌ,ブラックタイド,0.6649457141332152,5,0.005170795608851961,5,,
8,6,9,アンリミテッド,牡3,57.0,藤岡佑,高野,500(-2),栗東,2023104417,1093,キズナ,ラルムドランジュ,Dansili,-1.2986397020276137,12,-0.04330518337842473,12,,
9,6,10,ジーティーピカソ,牡3,57.0,吉村,宮地,536(0),栗東,2023102092,1216,ヴァンゴッホ,プレインズウーマン,Zensational,0.6895113482039902,4,0.005777259249915423,4,,
10,7,11,ワルトシュタイン,牡3,57.0,団野,佐藤悠,482(+8),栗東,2023103240,1180,マジェスティックウォリアー,スノードリーム,スウェプトオーヴァーボード,-1.0279415531943574,11,-0.036622327788474254,11,,
11,7,12,ファインマン,牡3,57.0,藤懸,前川,498(-4),栗東,2023104662,1138,ファインニードル,トーセンジュエル,ヴィクトワールピサ,0.5599794851159073,8,0.0025794437530384552,8,,
12,8,13,ジャスティンゴッホ,牡3,57.0,坂井,茶木,488(0),栗東,2023104887,1163,ヴァンゴッホ,フラワーロック,アッミラーレ,0.5742374128121018,7,0.0029314360818235193,7,,
13,8,14,ゴリョウセイ,牡3,57.0,高杉,松下,488(+12),栗東,2023103368,1213,キズナ,カラクレナイ,ローエングリン,2.095403222802768,2,0.040485189147196426,2,,
