,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ナムラトロム,牡4,58.0,武藤,石栗,464(-8),美浦,2022106874,1169,アドミラブル,ナムラモヨ,ラブリーデイ,1.1921545156371691,3,0.047002695659213625,3,,
1,1,2,デボラ,牝4,56.0,小崎,柴田,470(+2),栗東,2022100357,1152,ビッグアーサー,トワエモア,エンパイアメーカー,1.1921545156371691,3,0.047002695659213625,3,,
2,2,3,ユメシバイ,牝4,53.0,▲小林美,松永幹,460(+4),栗東,2022103880,1206,ディスクリートキャット,ファートゥア,エピファネイア,-0.2238807747696266,13,-0.020692875049207547,13,,
3,2,4,フォルトレス,牝4,56.0,菊沢,田中剛,458(-4),美浦,2022110037,1161,Invincible Spirit,サマーフレア,Dubawi,1.1921545156371691,3,0.047002695659213625,3,,
4,3,5,エコロハート,牝4,56.0,亀田,須貝,432(+2),栗東,2022105212,1176,ストロングリターン,アップロック,ハーツクライ,-0.0855186775167879,8,-0.014078279211518926,8,,
5,3,6,セイプリーズ,牝4,53.0,▲上里,宮,428(0),栗東,2022105583,1217,ダイワメジャー,レディトゥプリーズ,More Than Ready,-0.2238807747696266,13,-0.020692875049207547,13,,
6,4,7,スカイブルー,牡4,55.0,▲和田陽,佐藤悠,506(-10),栗東,2022100136,1223,エピファネイア,スカイノダン,サクラバクシンオー,-0.0855186775167879,8,-0.014078279211518926,8,,
7,4,8,ルージュベルベット,牝5,56.0,ゴンサルベ,浅利,454(+4),美浦,2021105749,5675,ドレフォン,プラトリーナ,ディープインパクト,-0.0855186775167879,8,-0.014078279211518926,8,,
8,5,9,セガンティーニ,牝4,56.0,石川,坂口,470(-4),栗東,2022106835,1150,ビッグアーサー,カゼノサファイア,スパイキュール,-0.2238807747696266,13,-0.020692875049207547,13,,
9,5,10,インターポーザー,牡4,58.0,小沢,高野,500(-14),栗東,2022104649,1185,エピファネイア,インヘリットデール,ルーラーシップ,1.1921545156371691,3,0.047002695659213625,3,,
10,6,11,フェゲフォイア,牡6,56.0,△柴田裕,岡田,464(0),栗東,2020106355,1212,アドマイヤムーン,アリアプーラ,Flying Spur,1.1921545156371691,3,0.047002695659213625,3,,
11,6,12,アーサーズウェイン,牝4,56.0,横山琉,高橋一,458(+4),栗東,2022106433,1192,ビッグアーサー,アステュート,アグネスタキオン,-0.0855186775167879,8,-0.014078279211518926,8,,
12,7,13,キタノクニカラ,牝4,53.0,▲遠藤,奥平,396(0),美浦,2022103316,1218,ダノンバラード,キタノリツメイ,アイルハヴアナザー,-0.2238807747696266,13,-0.020692875049207547,13,,
13,7,14,スプリングデイ,牝5,56.0,黛,伊藤大,430(-2),美浦,2021103322,1109,ディスクリートキャット,ヴァップ,ストーミングホーム,-0.2238807747696266,13,-0.020692875049207547,13,,
14,8,15,ライングッドマン,牡5,55.0,▲佐藤,武藤,458(-8),美浦,2021101930,1207,シャンハイボビー,ヤサカオディール,メイショウボーラー,-0.2238807747696266,13,-0.020692875049207547,13,,
15,8,16,オメガストリーム,牝4,56.0,丸田,田中勝,456(-8),美浦,2022105292,1117,アルアイン,キャットタング,Tapit,1.1921545156371691,3,0.047002695659213625,3,,
