,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ルクソンライト,牡3,57.0,岩田望,伊藤圭,508(+28),美浦,2023102782,1174,パイロ,デラモーレ,ディープインパクト,1.4106364899449892,1,0.11253802726281886,1,,
1,1,2,ツクバヴァンガード,牡3,57.0,横山武,奥平,480(+2),美浦,2023101037,1170,リーチザクラウン,キャプテンガール,キャプテンスティーヴ,0.9548514743981817,5,0.03949942135471941,5,,
2,2,3,ソーマッチ,牝3,55.0,木幡育,鈴木伸,426(-2),美浦,2023104870,1167,ロジャーバローズ,タケショウナデシコ,スペシャルウィーク,-0.027874585438404244,8,-0.1179803968747426,8,,
3,2,4,ヴェントディルーナ,牝3,55.0,北村宏,清水英,478(+6),美浦,2023101158,1043,ファインニードル,プリティーアセット,Shamardal,-0.7633217054668034,11,-0.2358342765192008,11,,
4,3,5,アドミ,牝3,55.0,戸崎圭,中川,444(-2),美浦,2023100283,5386,アドマイヤマーズ,カリフォルニアネクター,Stormy Atlantic,1.0643166935903534,4,0.05704099629137874,4,,
5,3,6,ピコレーヴ,牝3,53.0,木幡巧,牧,480(0),美浦,2023107509,1162,Written Tycoon,Maui Girl,Lope de Vega,-0.8950888858597653,12,-0.2569496946046263,12,,
6,4,7,ディサイドオンミー,牝3,55.0,大野,堀内,414(+4),美浦,2023103518,1096,ベンバトル,ファビュラスセンス,グラスワンダー,-1.4781068375643944,15,-0.35037711533897176,15,,
7,4,8,アイムインディ,牝3,55.0,武豊,蛯名正,450(-4),美浦,2023105263,666,インディチャンプ,アイムユアーズ,Invincible Spirit,0.5691273166997837,7,-0.022312077010508566,7,,
8,5,9,トレンドマーチ,牡3,57.0,松岡,萱野,584(-18),美浦,2023102823,1085,サトノアラジン,マスターマイン,Belong to Me,-1.2203230241496998,14,-0.3090677924888235,14,,
9,5,10,ピコランド,牡3,55.0,佐々木,上原佑,530(+10),美浦,2023107540,1197,モーリス,Angel of Mercy,Hussonet,1.093880024356359,3,0.06177845889215903,3,,
10,6,11,ペイシャクロス,牝3,55.0,柴田大,粕谷,460(+6),美浦,2023102999,1009,ニシケンモノノフ,ペイシャプレゼント,ノヴェリスト,-0.4245177419914481,9,-0.18154164221947294,9,,
11,6,12,セキテイロックス,牡3,57.0,菅原明,嘉藤,490(-4),美浦,2023105355,1179,ホッコータルマエ,ゴーゴーレイワ,パイロ,-1.0463381008217214,13,-0.28118706842935054,13,,
12,7,13,ユーベルジーク,牝3,53.0,◇今村,辻,462(-4),美浦,2023102801,1193,タワーオブロンドン,ショウリダバンザイ,プリサイスエンド,1.1847197578529947,2,0.07633533827464103,2,,
13,7,14,プレヒティヒ,牝3,51.0,★谷原,伊藤圭,404(-2),美浦,2023100202,1219,ダノンプレミアム,カルディア,ゼンノロブロイ,-0.5213649891540224,10,-0.19706121323982637,10,,
14,8,15,テンカラットレター,牡3,57.0,木幡初,本間,464(0),美浦,2023104554,1153,バゴ,ブリリアントレター,スマートファルコン,0.8308734771778137,6,0.019632203760059447,6,,
15,8,16,ホウオウチャールズ,牡3,57.0,津村,池上,444(-4),美浦,2023102414,1092,スワーヴリチャード,ブロンズテーラー,ロージズインメイ,-1.9503897632451106,16,-0.4260594772185837,16,,
