,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ルクソンライト,牡3,57.0,岩田望,伊藤圭,508(+28),美浦,2023102782,01174,パイロ,デラモーレ,ディープインパクト,1.3598499064538159,1
1,1,2,ツクバヴァンガード,牡3,57.0,横山武,奥平,480(+2),美浦,2023101037,01170,リーチザクラウン,キャプテンガール,キャプテンスティーヴ,1.1084746078490224,2
2,2,3,ソーマッチ,牝3,55.0,木幡育,鈴木伸,426(-2),美浦,2023104870,01167,ロジャーバローズ,タケショウナデシコ,スペシャルウィーク,-0.9142958508354516,4
3,2,4,ヴェントディルーナ,牝3,55.0,北村宏,清水英,478(+6),美浦,2023101158,01043,ファインニードル,プリティーアセット,Shamardal,-3.831753876747695,14
4,3,5,アドミ,牝3,55.0,戸崎圭,中川,444(-2),美浦,2023100283,05386,アドマイヤマーズ,カリフォルニアネクター,Stormy Atlantic,-4.6987609506894445,16
5,3,6,ピコレーヴ,牝3,53.0,木幡巧,牧,480(0),美浦,2023107509,01162,Written Tycoon,Maui Girl,Lope de Vega,-4.289009714303669,15
6,4,7,ディサイドオンミー,牝3,55.0,大野,堀内,414(+4),美浦,2023103518,01096,ベンバトル,ファビュラスセンス,グラスワンダー,-3.2648389776280418,13
7,4,8,アイムインディ,牝3,55.0,武豊,蛯名正,450(-4),美浦,2023105263,00666,インディチャンプ,アイムユアーズ,Invincible Spirit,-2.3924257093065115,8
8,5,9,トレンドマーチ,牡3,57.0,松岡,萱野,584(-18),美浦,2023102823,01085,サトノアラジン,マスターマイン,Belong to Me,-1.6722842450006241,7
9,5,10,ピコランド,牡3,55.0,佐々木,上原佑,530(+10),美浦,2023107540,01197,モーリス,Angel of Mercy,Hussonet,-1.4151220460936105,6
10,6,11,ペイシャクロス,牝3,55.0,柴田大,粕谷,460(+6),美浦,2023102999,01009,ニシケンモノノフ,ペイシャプレゼント,ノヴェリスト,-1.02652470127688,5
11,6,12,セキテイロックス,牡3,57.0,菅原明,嘉藤,490(-4),美浦,2023105355,01179,ホッコータルマエ,ゴーゴーレイワ,パイロ,-0.3151306902011809,3
12,7,13,ユーベルジーク,牝3,53.0,◇今村,辻,462(-4),美浦,2023102801,01193,タワーオブロンドン,ショウリダバンザイ,プリサイスエンド,-2.459598942645737,9
13,7,14,プレヒティヒ,牝3,51.0,★谷原,伊藤圭,404(-2),美浦,2023100202,01219,ダノンプレミアム,カルディア,ゼンノロブロイ,-2.459598942645737,9
14,8,15,テンカラットレター,牡3,57.0,木幡初,本間,464(0),美浦,2023104554,01153,バゴ,ブリリアントレター,スマートファルコン,-3.1397421103659955,11
15,8,16,ホウオウチャールズ,牡3,57.0,津村,池上,444(-4),美浦,2023102414,01092,スワーヴリチャード,ブロンズテーラー,ロージズインメイ,-3.1397421103659955,11
