,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ワンパット,牡5,56.0,松山,高橋亮,492(-6),栗東,2021102903,01126,シニスターミニスター,ヒラボクビジン,ブライアンズタイム,-3.6684109650649246,14
1,1,2,ジェイエルマスター,牡4,56.0,横山和,平岩,498(+14),美浦,2022101818,01140,デクラレーションオブウォー,ホウライアキコ,ヨハネスブルグ,-0.9739407868977941,4
2,2,3,タイセイアディクト,牡5,56.0,坂井,池上,492(-2),美浦,2021106126,01163,リオンディーズ,スコルピオンキッス,フレンチデピュティ,-0.25251766215450344,2
3,2,4,ジャスパーグレイト,牡7,56.0,横山典,森秀,486(-8),栗東,2019110088,00660,Arrogate,Shop Again,Wild Again,-1.381411714761943,6
4,3,5,ロングウェイホーム,牡4,57.0,レーン,伊坂,534(0),美浦,2022101634,05585,ジャスタウェイ,エヴァモア,Dansili,-2.443487988600508,8
5,3,6,ホウオウバリスタ,牡7,57.0,横山武,稲垣,530(+2),美浦,2019106030,01170,ジョーカプチーノ,バアゼルローズ,サンダーガルチ,-2.9922678488192993,10
6,4,7,ギュルヴィ,牡4,58.0,武豊,大久保,514(-2),栗東,2022103267,00666,Nyquist,メイディーン,Tapit,0.33819962620957134,1
7,4,8,ビップスコーピオン,牡6,55.0,松岡,田島,454(-8),美浦,2020103199,01085,サトノクラウン,アソルータ,ゼンノロブロイ,-3.5442720179128533,13
8,5,9,ニューバラード,セ5,54.0,木幡巧,尾関,514(-6),美浦,2021105692,01162,ニューイヤーズデイ,バラダガール,ハーツクライ,-1.1255227062006663,5
9,5,10,インジケーター,牡5,53.0,北村宏,高橋康,498(0),栗東,2021103574,01043,Liam's Map,アイスクリームサイレンス,ストリートセンス,-1.673787089042856,7
10,6,11,パカーラン,牡5,56.0,ディー,藤原,478(+4),栗東,2021105073,05674,イスラボニータ,ジペッサ,City Zip,-3.06959323365918,11
11,6,12,タンゴバイラリン,セ5,54.0,原,栗田,516(-4),美浦,2021105272,01184,イスラボニータ,リベルタンゴ,Smart Strike,-4.244986580385655,15
12,7,13,メイショウフジ,セ6,56.0,大野,和田勇,480(-4),美浦,2020106919,01096,ホッコータルマエ,メイショウミハル,ダイワメジャー,-3.115701739137549,12
13,7,14,ロカヒ,牡4,56.0,三浦,飯田,492(-8),栗東,2022106644,01122,キズナ,テンモース,Speightstown,-5.41659618703382,16
14,8,15,サンセットブライト,牝5,52.0,吉田豊,相沢,494(+2),美浦,2021102753,00733,ホッコータルマエ,デルマオサキ,ネオユニヴァース,-2.6548345075006807,9
15,8,16,ダカラフェスティヴ,牝4,54.0,戸崎圭,奥平,472(0),美浦,2022104378,05386,ミッキーグローリー,ジェイケイカルミア,キングカメハメハ,-0.7134740122061898,3
