,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,エビスディアーナ,牝3,55.0,ディー,加藤征,426(-2),美浦,2023101659,5674,マジェスティックウォリアー,エビスオール,Chief Seattle,-0.48049220519222885,8,-0.5453474467258981,8,,
1,2,2,オーシャンステラ,牝3,55.0,横山武,菊沢,424(+8),美浦,2023107206,1170,ゴールドシップ,プリティカリーナ,Seeking the Gold,-0.4245107235339994,7,-0.5160814152743222,7,,
2,2,3,サドルトウショウ,牝3,55.0,野中,萱野,484(-12),美浦,2023102971,1158,ジャスタウェイ,ブリーズトウショウ,シンボリクリスエス,-1.0618971635313814,13,-0.8492946680719858,13,,
3,3,4,アドミ,牝3,55.0,戸崎圭,中川,446(-2),美浦,2023100283,5386,アドマイヤマーズ,カリフォルニアネクター,Stormy Atlantic,1.371541275535688,2,0.42285969054244876,2,,
4,3,5,シャインネージュ,牝3,55.0,石橋脩,小野,470(0),美浦,2023102338,1077,ベストウォーリア,シャインカメリア,アポロキングダム,0.26867864662733454,5,-0.1536954742788242,5,,
5,4,6,セントリアン,牝3,55.0,原,萱野,428(-2),美浦,2023100888,1184,アジアエクスプレス,ラブラブラブ,オルフェーヴル,-0.6258807707633007,10,-0.6213537653631792,10,,
6,4,7,ウィザードオブマリ,牝3,52.0,▲水沼,蛯名利,456(+2),美浦,2023100805,1201,エーシントップ,マリノエリー,タートルボウル,-1.074790196288462,14,-0.8560348952149279,14,,
7,5,8,マリノフォルトゥナ,牝3,55.0,武藤,水野,432(-4),美浦,2023100808,1169,ダノンレジェンド,マリノディアナ,カルストンライトオ,0.22016184275437115,6,-0.1790591171481686,6,,
8,5,9,ジャメビュ,牝3,55.0,江田照,佐藤吉,418(-12),美浦,2023102401,689,ダノンレジェンド,ハルシュタット,ファスリエフ,1.4872316286464633,1,0.4833403604442279,1,,
9,6,10,アイリーノリチャン,牝3,55.0,木幡巧,尾形,432(+2),美浦,2023106065,1162,ロードカナロア,アイリーグレイ,クロフネ,-0.5874524136677719,9,-0.6012641665516263,9,,
10,6,11,グラデュエール,牝3,55.0,木幡初,粕谷,422(0),美浦,2023103225,1153,ミスチヴィアスアレックス,マドリガルスコア,ダンスインザダーク,-1.2194415296559962,15,-0.9316558031732354,15,,
11,7,12,エコロセレナ,牝3,55.0,岩田康,斎藤誠,468(+8),美浦,2023107403,5203,コントレイル,アマルティア,アドマイヤムーン,0.786210683434044,4,0.11686022410106622,4,,
12,7,13,ベイビーシスター,牝3,55.0,伊藤,林,444(+4),美浦,2023103072,1119,ビッグアーサー,ボイルトウショウ,ケイムホーム,-1.0374250665975207,12,-0.8365011310426367,12,,
13,8,14,タイセイスタナー,牝3,55.0,松岡,池上,470(+4),美浦,2023104480,1085,シルバーステート,コンフォータブル,ザール,-0.6967385035121355,11,-0.6583968119884004,11,,
14,8,15,クアロアランチ,牝3,55.0,ルメール,西田,452(+4),美浦,2023107095,5339,ドレフォン,タンタラス,キングカメハメハ,1.1693818519229036,3,0.3171746698099818,3,,
