,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,アグアフレスカ,牝3,55.0,松岡正海,稲垣,500(0),20.9,9,美浦,2023103579,1085,ブリックスアンドモルタル,ラセレシオン,ゼンノロブロイ,-0.7068751443018935,13,-0.2508034543763221,10,-0.4774251534652904,5,-0.9249794323526208,14,0.0380868328409876,0.0379985013899136
1,1,2,ノブステップ,牡3,54.0,▲石田,田中勝,434(-2),57.1,13,美浦,2023103955,1203,ダノンキングリー,クロースフレンド,サウスヴィグラス,-1.0818850132994606,16,-0.2207314002923916,9,-0.6012457152775786,8,-0.8727808163652766,13,0.040127715038167,0.0139083831707389
2,2,3,サヴマ,牡3,57.0,菊沢,辻,430(-6),9.1,5,美浦,2023106182,1161,キセキ,アイワナシーユー,ステイゴールド,0.2457432174426498,6,-0.3157676982817076,15,-0.9601517920479112,16,-0.7620910601791334,10,0.0448245956963972,0.0872712834119995
3,2,4,レイランディ,牡3,57.0,川須,古賀慎,442(-10),129.0,16,美浦,2023103506,1128,ジャスタウェイ,パールサイド,Alhaarth,-1.143979707837331,17,-0.2916693358142924,11,-0.775058211800725,12,-0.7754717545418853,11,0.0442288064079343,0.0061563463492185
4,3,5,ベルトラッキ,牡3,55.0,△石神道,加藤士,470(+2),7.6,4,美浦,2023105552,1209,デクラレーションオブウォー,ロマンチックキス,ルーラーシップ,0.7120314312615531,4,-0.3015139354843796,12,-0.5336327915547285,6,-0.5572226305276995,9,0.0550160757836947,0.1044958788222625
5,3,6,アイスアイスベイビ,牡3,57.0,杉原誠人,岩戸,464(+2),14.2,7,美浦,2023102937,1135,ゴールドシップ,ブライテストリング,ダノンシャンティ,0.4169299383144786,5,0.2042049929144198,1,-0.22333823951769,3,-0.1077873218745038,3,0.0862336728890092,0.0559273717640278
6,4,7,ラウターユーベル,牡3,57.0,丸田,青木,508(-6),14.1,8,美浦,2023102358,1117,ミッキーグローリー,アワフレイム,Stroll,-0.295565410664584,9,-0.2114871741381446,8,-0.6881232445776859,9,-0.7819125671925136,12,0.043944852381074,0.056324019790723
7,4,8,コンティ,牝3,55.0,津村,黒岩,468(+4),9.5,3,美浦,2023105305,1092,キズナ,セレスタ,Jump Start,1.1983031191793287,3,-0.3224184016814796,17,-1.1383626268706477,17,0.0843991405650637,1,0.1045062836891778,0.08359670305781
8,5,9,ノアソノマ,セ3,57.0,小林脩,武藤,446(-4),208.9,17,美浦,2023100512,1183,サトノクラウン,ノアスマッシュ,キズナ,-0.9308762737000432,15,0.0711855438976649,3,0.0373840352860466,2,-0.4853937821174662,8,0.059113201666079,0.0038016691194312
9,5,10,フライングビーナス,牝3,55.0,小崎,田中博,434(0),42.3,12,美浦,2023101588,1152,エピファネイア,フライングジェム,Mineshaft,-0.3123873210741264,10,-0.1969329095237582,7,-0.8702395118701208,14,-0.1765271400377892,4,0.0805051308766205,0.0187746732635743
10,6,11,シャリキモン,牡3,57.0,三浦,吉田,428(0),17.1,10,栗東,2023103743,1122,ミッキーロケット,スイートシャイン,ディープブリランテ,-0.5975223977838791,11,-0.1445054743130611,5,-0.8287094616887785,13,-0.9793236082339568,16,0.0360722709261286,0.0464426128098944
11,6,12,ゴールドエンバー,牡3,57.0,木幡初,竹内,472(-4),16.5,6,美浦,2023102333,1153,バゴ,スカイノーヴァ,ステイゴールド,0.1056251953562245,7,-0.3059008800572545,14,-0.4170868794793539,4,-0.2377264105215882,5,0.0757260065883732,0.0481314350938906
12,7,13,ヨーゼフ,牡3,57.0,武藤,戸田,510(+4),81.1,14,美浦,2023107061,1169,レイデオロ,ジョディー,ダイワメジャー,-0.6068414331439992,12,-0.1562564221957778,6,0.1239829686384951,1,-0.2857613212940559,6,0.0721744957284516,0.0097924621337755
13,7,14,アルティマローネ,牝3,55.0,戸崎圭,武市,398(+6),5.0,2,美浦,2023106811,5386,マインドユアビスケッツ,マルーンエンブレム,オルフェーヴル,1.7522870934129864,2,-0.3190422092283702,16,-0.5697302959518513,7,-0.4402730313854101,7,0.0618415227894399,0.1588337358098391
14,8,15,ゾネブルーム,牡3,57.0,丸山,矢嶋,502(-4),3.7,1,美浦,2023107195,1127,ヴァンゴッホ,ブリガアルタ,コンデュイット,2.271296548043887,1,-0.0332103176084481,4,-0.6935548542568768,10,-0.9661403203374964,15,0.0365509705431512,0.2146401835268095
15,8,16,メジロピオラ,牝3,53.0,◇今村,武井,474(+2),17.8,11,美浦,2023103905,1193,リオンディーズ,メジロシャレード,マンハッタンカフェ,-0.900552820829592,14,-0.3036217661944566,13,-0.9219510681558688,15,-1.5650459200509377,17,0.0200815631915441,0.0446162179241121
16,8,17,コスモメイウェザー,牡3,57.0,柴田大,高木,500(+4),85.5,15,美浦,2023105330,1009,シルバーステート,ベルヴォーグ,ジャスタウェイ,-0.1257310203761961,8,0.0851321877954769,2,-0.7463691098042562,11,0.0499357958292721,2,0.1009660029637694,0.0092885225619788
